posx, posy, posz, tag, time (s), userID
1.119026,0.2741678,1.176447,Graffiti,63.53971,34
1.166881,-0.2219041,1.140426,Reflection,71.45657,34
-1.521633,-0.02740136,0.6287348,Ice,80.372,34
-1.351371,0.07519504,-0.9378524,Person,88.236,34
-0.9851523,0.1226629,-1.313723,Tire,92.18675,34
