global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 12:18:59.193,0.02,0,0,0,0,0
 12:18:59.199,0.1144759,0.54,359.4029,0.667638,-2.84364,2.37205
 12:18:59.218,0.1201784,0.54,359.4029,0.667638,-2.84364,2.37205
 12:18:59.266,0.1698588,0.54,359.4029,0.667638,-2.84364,2.37205
 12:18:59.361,0.2735517,0.54,359.4029,0.643327,-2.76939,2.19473
 12:18:59.516,0.4204217,0.54,359.4029,0.499977,-2.23853,-1.11734
 12:18:59.649,0.5612755,0.54,359.4029,0.366626,-1.20155,-1.54928
 12:18:59.799,0.7110093,0.54,359.4029,0.450369,-1.43857,-0.877033
 12:18:59.941,0.8542753,0.54,359.4029,0.411339,-1.37202,2.67674
 12:19:00.079,0.9917575,0.54,359.4029,0.286358,-1.1497,2.86939
 12:19:00.213,1.125859,0.54,359.4029,0.22925,-1.04503,-0.825237
 12:19:00.340,1.255134,0.54,359.4029,0.114363,-0.413105,-1.68433
 12:19:00.474,1.387768,0.54,359.4029,0.0742996,-0.482457,-1.62173
 12:19:00.608,1.520757,0.54,359.4029,0.11706,-0.608086,1.72096
 12:19:00.738,1.651608,0.54,359.4029,0.0241155,-0.337936,2.99921
 12:19:00.872,1.78379,0.54,359.4029,0.0289315,-0.37124,0.969333
 12:19:01.002,1.914732,0.54,359.4029,0.0237646,-0.279131,-1.58438
 12:19:01.130,2.043093,0.54,359.4029,-0.0524901,-0.191185,-1.72163
 12:19:01.265,2.178189,0.54,359.4029,-0.0410271,-0.323479,-1.02594
 12:19:01.391,2.306154,0.54,359.4029,0.0165983,-0.209928,3.04757
 12:19:01.530,2.438688,0.54,359.4029,-0.039193,-0.0899018,3.09673
 12:19:01.878,2.568864,0.54,359.4029,-0.0865572,-0.618328,-0.676122
 12:19:01.988,2.901435,0.54,359.4029,-0.0564676,-0.19421,-1.74507
 12:19:02.018,2.931432,0.54,359.4029,-0.0579561,-0.178719,-1.67284
 12:19:02.060,2.973351,0.54,359.4029,-0.0279911,-0.203033,-1.60006
 12:19:02.190,3.105147,0.54,359.4029,-0.0497632,-0.298618,-1.09977
 12:19:02.324,3.234578,0.54,359.4029,-0.0261028,-0.320118,2.92682
 12:19:02.447,3.361362,0.54,359.4029,-0.0969536,-0.0925858,3.08862
 12:19:02.580,3.492975,0.54,359.4029,-0.0597385,-0.467696,0.133827
 12:19:02.710,3.623219,0.54,359.4029,-0.0364845,-0.228385,-1.7877
 12:19:02.839,3.752322,0.54,359.4029,-0.0707146,-0.208271,-1.71135
 12:19:02.967,3.881539,0.54,359.4029,0.0662727,-0.217157,-0.0260136
 12:19:03.100,4.012722,0.54,359.4029,-0.0903795,-0.0887784,2.8255
 12:19:03.232,4.143546,0.54,359.4029,-0.0190162,-0.171114,3.02755
 12:19:03.355,4.270703,0.54,359.4029,0.0988814,-0.764786,-0.183373
 12:19:03.487,4.399755,0.54,359.4029,-0.0963757,-0.182059,-1.77056
 12:19:03.620,4.532244,0.54,359.4029,0.0587471,-0.121565,-1.69176
 12:19:03.747,4.660386,0.54,359.4029,0.207976,-0.13696,-1.07369
 12:19:03.877,4.790521,0.54,359.4029,0.0240054,-0.0578052,-0.545832
 12:19:04.006,4.918416,0.54,359.4029,-0.0315062,-0.0865615,-0.384942
 12:19:04.134,5.046741,0.54,359.4029,-0.153664,-0.349929,-0.178223
 12:19:04.263,5.177052,0.54,359.4029,-0.277892,-0.480479,-0.108685
 12:19:04.392,5.306279,0.54,359.4029,-0.372343,-0.581326,-0.0635394
 12:19:04.522,5.434258,0.54,359.4029,-0.379756,-0.618215,-0.0645592
 12:19:04.650,5.563047,1.08,358.8058,-0.395411,-0.628526,-0.0738972
 12:19:04.780,5.694305,1.62,358.2087,-0.401379,-0.632096,-0.0915293
 12:19:04.911,5.824504,1.62,358.2087,-0.396597,-0.64206,-0.0950665
 12:19:05.040,5.953871,1.62,358.2087,-0.362203,-0.653827,-0.0839661
 12:19:05.166,6.080309,1.62,358.2087,-0.356377,-0.665293,-0.0753376
 12:19:05.300,6.212547,1.62,358.2087,-0.349756,-0.673055,-0.0692364
 12:19:05.428,6.3415,1.62,358.2087,-0.353653,-0.659252,-0.0662161
 12:19:05.557,6.470227,1.62,358.2087,-0.352938,-0.661413,-0.0646153
 12:19:05.689,6.601743,1.62,358.2087,-0.352938,-0.661413,-0.0646153
 12:19:05.827,6.739976,1.62,358.2087,-0.348469,-0.662683,-0.063319
 12:19:05.957,6.871059,1.62,358.2087,-0.348469,-0.662683,-0.063319
 12:19:06.087,6.999741,1.62,358.2087,-0.34782,-0.664982,-0.0638233
 12:19:06.211,7.125151,1.62,358.2087,-0.34782,-0.664982,-0.0638233
 12:19:06.352,7.265568,1.62,358.2087,-0.345587,-0.665617,-0.0631734
 12:19:06.475,7.38917,1.62,358.2087,-0.345587,-0.665617,-0.0631734
 12:19:06.606,7.518097,1.62,358.2087,-0.344899,-0.673479,-0.0552928
 12:19:06.732,7.64584,1.62,358.2087,-0.342668,-0.674112,-0.0546402
 12:19:06.864,7.777133,1.62,358.2087,-0.339789,-0.677045,-0.0544868
 12:19:06.989,7.903576,1.62,358.2087,-0.339789,-0.677045,-0.0544868
 12:19:07.118,8.031205,1.62,358.2087,-0.339789,-0.677045,-0.0544868
 12:19:07.247,8.159493,1.62,358.2087,-0.339789,-0.677045,-0.0544868
 12:19:07.374,8.288277,1.62,358.2087,-0.341307,-0.678569,-0.0535308
 12:19:07.507,8.419191,1.62,358.2087,-0.342823,-0.680093,-0.0525741
 12:19:07.632,8.544816,1.62,358.2087,-0.351199,-0.691377,-0.0452033
 12:19:07.766,8.673398,1.62,358.2087,-0.349768,-0.695682,-0.0419719
 12:19:07.888,8.800229,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.018,8.929708,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.141,9.056275,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.268,9.181392,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.397,9.310141,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.522,9.435364,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.652,9.56528,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.784,9.695718,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:08.918,9.830556,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.051,9.962733,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.189,10.09371,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.313,10.22582,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.442,10.35593,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.574,10.48605,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.707,10.61878,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.835,10.74691,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:09.969,10.88061,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.098,11.01123,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.225,11.13704,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.347,11.25986,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.472,11.38401,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.600,11.51292,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.723,11.63799,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.849,11.76142,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:10.974,11.88603,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.096,12.00973,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.223,12.13437,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.341,12.25618,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.466,12.37956,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.589,12.50113,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.714,12.62628,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.843,12.75537,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:11.973,12.88522,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:12.104,13.0153,1.62,358.2087,-0.349914,-0.701652,-0.0398838
 12:19:12.228,13.14107,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.356,13.26923,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.481,13.39396,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.609,13.52321,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.724,13.63813,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.846,13.75982,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:12.971,13.88318,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.091,14.00633,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.210,14.12392,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.332,14.24416,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.455,14.36805,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.574,14.48825,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.701,14.61359,1.62,358.2087,-0.349265,-0.703953,-0.0403761
 12:19:13.819,14.73127,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:13.941,14.85481,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.063,14.97472,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.182,15.09457,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.303,15.21623,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.423,15.33534,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.548,15.45974,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.668,15.58007,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.785,15.69721,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:14.901,15.81392,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.026,15.93978,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.142,16.05597,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.265,16.17669,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.378,16.29164,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.500,16.41152,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.618,16.53053,1.62,358.2087,-0.348615,-0.706255,-0.0408674
 12:19:15.739,16.65053,1.62,358.2087,-0.350126,-0.707772,-0.0399016
 12:19:15.858,16.77309,1.62,358.2087,-0.346533,-0.712858,-0.0381132
 12:19:15.973,16.88876,1.62,358.2087,-0.346533,-0.712858,-0.0381132
 12:19:16.096,17.00926,1.62,358.2087,-0.344307,-0.713491,-0.037456
 12:19:16.215,17.12747,1.62,358.2087,-0.344307,-0.713491,-0.037456
 12:19:16.329,17.24191,1.62,358.2087,-0.344307,-0.713491,-0.037456
 12:19:16.447,17.36002,1.62,358.2087,-0.344307,-0.713491,-0.037456
 12:19:16.560,17.4739,1.62,358.2087,-0.341368,-0.716273,-0.035173
 12:19:16.685,17.59708,1.62,358.2087,-0.341368,-0.716273,-0.035173
 12:19:16.805,17.71385,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:16.920,17.83344,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.036,17.94898,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.151,18.06355,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.267,18.18018,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.380,18.29413,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.496,18.40957,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.614,18.52568,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.728,18.64223,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.847,18.75942,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:17.957,18.87051,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.073,18.98467,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.196,19.10345,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.305,19.21908,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.422,19.33424,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.535,19.44777,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.651,19.56341,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.768,19.68051,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:18.892,19.80376,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.005,19.91899,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.124,20.03679,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.240,20.15357,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.360,20.27338,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.477,20.38996,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.595,20.50689,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.712,20.6254,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.830,20.74264,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:19.948,20.8599,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.065,20.97822,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.175,21.08903,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.288,21.20117,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.399,21.31244,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.514,21.42634,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.629,21.54251,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.740,21.65393,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.853,21.76514,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:20.967,21.87871,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.077,21.98981,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.191,22.10306,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.296,22.2098,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.405,22.31979,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.522,22.43324,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.633,22.54664,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.743,22.65627,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.856,22.769,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:21.966,22.8792,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:22.078,22.9903,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:22.195,23.10835,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:22.302,23.21463,1.62,358.2087,-0.340718,-0.718575,-0.0356594
 12:19:22.414,23.32706,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:22.523,23.43718,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:22.640,23.55338,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:22.758,23.67236,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:22.871,23.78285,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:22.979,23.89185,1.62,358.2087,-0.33627,-0.719839,-0.0343386
 12:19:23.092,24.0059,1.62,358.2087,-0.33627,-0.719839,-0.0343386
