,Time,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2
36,1900-01-01 11:36:45.626,29.97,30.97,-0.51,0.5,0.49,0.68,-1.34,1.18,-0.05,-14.61,-0.93,0.92,-0.02,-0.25,0.98,-0.19,-0.44,-0.86
37,1900-01-01 11:36:45.719,29.67,30.96,-0.52,0.5,0.49,0.69,-1.52,1.37,-0.24,-14.7,-0.91,0.95,-0.02,-0.26,0.98,-0.39,-0.5,-0.99
38,1900-01-01 11:36:45.767,29.76,31.17,-0.57,0.51,0.49,0.68,-1.37,1.14,-0.07,-14.34,-0.68,0.96,-0.01,-0.25,0.98,-0.24,-0.41,-0.87
39,1900-01-01 11:36:45.861,29.93,30.73,-0.59,0.5,0.49,0.68,-1.16,1.19,-0.11,-14.74,-0.92,0.98,-0.02,-0.26,0.98,-0.36,-0.32,-0.89
40,1900-01-01 11:36:45.908,29.66,31.02,-0.61,0.5,0.48,0.68,-1.21,1.22,-0.1,-14.55,-0.77,1.0,-0.01,-0.25,0.98,-0.37,-0.15,-0.89
41,1900-01-01 11:36:46.002,29.71,30.95,-0.64,0.5,0.49,0.69,-1.4,1.16,-0.24,-14.73,-0.76,1.03,-0.01,-0.26,0.98,-0.53,-0.08,-1.01
42,1900-01-01 11:36:46.095,29.86,31.21,-0.68,0.5,0.49,0.68,-1.42,1.09,0.04,-14.36,-0.84,1.03,-0.01,-0.25,0.98,-0.51,-0.21,-0.92
43,1900-01-01 11:36:46.142,29.81,31.1,-0.69,0.51,0.49,0.68,-1.34,1.35,-0.07,-14.43,-1.02,1.05,-0.02,-0.25,0.98,-0.33,-0.44,-0.85
44,1900-01-01 11:36:46.236,29.8,31.11,-0.71,0.5,0.48,0.68,-1.15,1.09,0.05,-14.23,-0.8,1.08,-0.01,-0.25,0.98,-0.28,0.02,-0.89
45,1900-01-01 11:36:46.330,29.87,30.91,-0.71,0.5,0.49,0.68,-1.31,1.36,-0.03,-14.54,-1.04,1.1,-0.02,-0.25,0.97,-0.62,-0.17,-0.85
46,1900-01-01 11:36:46.376,29.61,31.05,-0.72,0.5,0.48,0.68,-1.34,1.35,-0.15,-14.58,-0.9,1.13,-0.02,-0.25,0.98,-0.47,-0.51,-0.95
47,1900-01-01 11:36:46.470,29.67,31.12,-0.75,0.51,0.48,0.68,-1.29,1.22,-0.02,-14.69,-0.73,1.14,-0.01,-0.26,0.98,-0.68,-0.12,-1.01
48,1900-01-01 11:36:46.517,29.69,31.04,-0.76,0.5,0.48,0.68,-1.48,1.23,-0.04,-14.43,-0.97,1.15,-0.02,-0.25,0.98,-0.62,0.05,-0.96
49,1900-01-01 11:36:46.609,29.67,31.02,-0.77,0.5,0.48,0.68,-1.39,1.41,-0.12,-14.49,-1.12,1.16,-0.02,-0.25,0.98,-0.5,-0.31,-0.98
50,1900-01-01 11:36:46.703,29.81,30.9,-0.8,0.5,0.49,0.69,-1.45,1.33,-0.18,-14.43,-1.06,1.16,-0.02,-0.25,0.98,-0.21,-0.15,-0.91
51,1900-01-01 11:36:46.750,29.66,31.24,-0.84,0.51,0.48,0.68,-1.23,1.21,0.09,-14.13,-0.92,1.18,-0.02,-0.25,0.99,-0.33,0.01,-0.93
52,1900-01-01 11:36:46.844,29.67,30.98,-0.83,0.5,0.48,0.68,-1.21,1.19,-0.04,-14.58,-1.15,1.2,-0.02,-0.26,0.98,-0.5,-0.27,-0.89
53,1900-01-01 11:36:46.938,29.52,31.09,-0.85,0.51,0.48,0.69,-1.16,1.12,-0.15,-14.61,-0.83,1.22,-0.01,-0.26,0.98,-0.37,-0.37,-0.89
54,1900-01-01 11:36:46.984,29.84,30.99,-0.88,0.5,0.49,0.68,-1.39,1.18,0.05,-14.43,-1.25,1.24,-0.02,-0.25,0.98,-0.45,-0.15,-0.81
55,1900-01-01 11:36:47.078,29.69,31.26,-0.88,0.51,0.49,0.68,-1.0,1.09,-0.08,-14.12,-0.93,1.28,-0.02,-0.25,0.98,-0.29,-0.34,-0.87
56,1900-01-01 11:36:47.171,30.24,30.74,-0.9,0.5,0.49,0.68,-1.23,1.29,0.09,-13.81,-1.46,1.3,-0.03,-0.24,0.98,-0.47,-0.34,-0.79
57,1900-01-01 11:36:47.217,29.53,31.02,-0.89,0.51,0.48,0.69,-1.59,1.37,-0.27,-14.51,-1.04,1.34,-0.02,-0.25,0.98,-0.69,-0.52,-0.82
58,1900-01-01 11:36:47.311,29.89,31.27,-0.94,0.51,0.49,0.68,-1.24,1.31,0.39,-13.57,-0.98,1.37,-0.02,-0.24,0.99,-0.86,0.23,-0.78
59,1900-01-01 11:36:47.357,29.66,30.87,-0.89,0.5,0.48,0.68,-1.22,1.23,0.11,-14.77,-1.26,1.41,-0.02,-0.26,0.98,-1.05,-0.52,-0.99
60,1900-01-01 11:36:47.451,29.89,31.01,-0.88,0.5,0.49,0.68,-1.24,1.37,0.15,-14.08,-1.08,1.42,-0.02,-0.25,0.98,-0.64,-0.6,-0.84
61,1900-01-01 11:36:47.545,29.6,31.22,-0.87,0.51,0.48,0.68,-1.18,1.37,0.2,-14.45,-1.14,1.45,-0.02,-0.25,0.98,-0.87,-0.44,-0.75
62,1900-01-01 11:36:47.592,29.6,31.28,-0.85,0.51,0.48,0.68,-1.25,1.29,0.4,-14.34,-1.04,1.49,-0.02,-0.25,0.98,-1.02,-0.28,-0.85
63,1900-01-01 11:36:47.685,29.7,30.98,-0.8,0.5,0.48,0.68,-1.11,1.27,0.05,-14.6,-1.13,1.52,-0.02,-0.26,0.98,-0.66,-0.5,-0.79
64,1900-01-01 11:36:47.779,29.94,31.07,-0.8,0.51,0.49,0.68,-1.08,1.24,0.0,-14.26,-1.1,1.56,-0.02,-0.25,0.98,-0.35,-0.27,-0.73
65,1900-01-01 11:36:47.826,29.86,31.08,-0.81,0.51,0.49,0.68,-1.02,1.28,-0.01,-14.46,-0.97,1.61,-0.02,-0.25,0.98,-0.33,-0.44,-0.72
66,1900-01-01 11:36:47.922,29.88,31.04,-0.82,0.5,0.49,0.68,-1.08,1.28,0.16,-14.17,-1.08,1.66,-0.02,-0.25,0.98,-0.42,-0.34,-0.69
67,1900-01-01 11:36:48.015,29.66,31.12,-0.8,0.51,0.48,0.68,-0.89,1.18,-0.23,-14.48,-0.98,1.71,-0.02,-0.25,0.98,0.0,-0.47,-0.75
68,1900-01-01 11:36:48.061,29.95,31.28,-0.84,0.51,0.49,0.68,-1.02,1.21,0.11,-14.04,-0.92,1.75,-0.02,-0.25,0.98,-0.47,-0.24,-0.84
69,1900-01-01 11:36:48.154,29.96,30.85,-0.83,0.5,0.49,0.68,-1.4,1.37,-0.05,-14.31,-1.22,1.78,-0.02,-0.25,0.98,-0.61,-0.41,-0.91
70,1900-01-01 11:36:48.201,29.6,31.39,-0.85,0.51,0.48,0.68,-1.47,1.23,0.01,-14.25,-0.86,1.8,-0.02,-0.25,0.98,-0.66,-0.18,-0.92
71,1900-01-01 11:36:48.296,29.97,31.02,-0.86,0.5,0.49,0.68,-1.41,1.27,0.02,-14.03,-1.17,1.82,-0.02,-0.24,0.98,-0.73,-0.41,-0.98
72,1900-01-01 11:36:48.390,29.86,31.25,-0.86,0.51,0.49,0.68,-1.47,1.06,-0.27,-14.2,-1.05,1.83,-0.02,-0.25,0.98,-0.16,-0.29,-1.01
73,1900-01-01 11:36:48.437,29.91,31.15,-0.91,0.51,0.49,0.68,-1.5,1.33,0.09,-14.08,-1.04,1.83,-0.02,-0.25,0.98,-0.92,-0.18,-1.02
74,1900-01-01 11:36:48.531,29.57,31.14,-0.91,0.51,0.48,0.69,-1.5,1.37,-0.05,-14.54,-1.0,1.84,-0.02,-0.25,0.98,-0.69,-0.31,-1.01
75,1900-01-01 11:36:48.624,29.73,31.06,-0.92,0.5,0.48,0.68,-1.33,1.35,-0.15,-14.55,-0.97,1.84,-0.02,-0.25,0.98,-0.62,-0.21,-0.92
76,1900-01-01 11:36:48.671,29.63,31.24,-0.95,0.51,0.48,0.68,-1.5,1.29,-0.11,-14.35,-1.0,1.86,-0.02,-0.25,0.98,-0.69,-0.25,-0.98
77,1900-01-01 11:36:48.763,29.49,31.11,-0.98,0.5,0.48,0.68,-1.42,1.25,-0.11,-14.31,-1.04,1.87,-0.02,-0.25,0.98,-0.69,-0.21,-1.08
78,1900-01-01 11:36:48.857,29.84,30.74,-1.0,0.5,0.49,0.68,-1.47,1.27,-0.11,-14.49,-1.3,1.86,-0.02,-0.25,0.98,-0.53,-0.39,-0.92
79,1900-01-01 11:36:48.904,29.76,31.17,-1.03,0.51,0.49,0.68,-1.31,1.16,-0.08,-14.45,-0.92,1.88,-0.02,-0.25,0.98,-0.35,-0.2,-0.83
80,1900-01-01 11:36:48.997,29.7,30.93,-1.05,0.5,0.48,0.68,-1.5,1.24,-0.08,-14.44,-1.17,1.91,-0.02,-0.25,0.98,-0.73,-0.45,-1.09
81,1900-01-01 11:36:49.045,29.55,31.25,-1.07,0.51,0.48,0.68,-1.37,1.19,-0.07,-14.37,-0.91,1.9,-0.02,-0.25,0.98,-0.52,-0.15,-1.02
82,1900-01-01 11:36:49.139,29.72,31.07,-1.09,0.5,0.48,0.68,-1.28,1.31,0.06,-14.4,-1.12,1.9,-0.02,-0.25,0.98,-0.65,-0.31,-0.82
83,1900-01-01 11:36:49.232,29.72,31.11,-1.09,0.5,0.48,0.68,-1.4,1.17,-0.15,-14.41,-1.05,1.94,-0.02,-0.25,0.98,-0.23,-0.31,-0.9
84,1900-01-01 11:36:49.278,29.81,31.2,-1.12,0.51,0.49,0.68,-1.38,1.23,-0.11,-14.2,-1.08,1.96,-0.02,-0.25,0.98,-0.49,-0.29,-0.95
85,1900-01-01 11:36:49.372,29.49,31.18,-1.15,0.51,0.48,0.68,-1.28,1.17,-0.08,-14.5,-1.01,1.97,-0.02,-0.25,0.98,-0.54,-0.25,-1.05
86,1900-01-01 11:36:49.465,29.67,31.05,-1.17,0.5,0.48,0.68,-1.31,1.31,-0.02,-14.42,-1.16,1.97,-0.02,-0.25,0.98,-0.62,-0.28,-0.89
87,1900-01-01 11:36:49.512,29.72,31.04,-1.18,0.51,0.49,0.68,-1.34,1.21,-0.15,-14.38,-1.19,1.99,-0.02,-0.25,0.98,-0.4,-0.24,-0.89
88,1900-01-01 11:36:49.605,29.68,31.14,-1.21,0.51,0.48,0.68,-1.4,1.26,-0.03,-14.28,-1.01,2.01,-0.02,-0.25,0.98,-0.6,-0.24,-0.89
89,1900-01-01 11:36:49.651,29.83,31.11,-1.22,0.5,0.48,0.68,-1.04,1.15,-0.01,-14.11,-1.18,2.03,-0.02,-0.25,0.98,-0.27,-0.15,-0.81
90,1900-01-01 11:36:49.743,29.54,31.2,-1.23,0.51,0.48,0.69,-1.1,1.25,-0.18,-14.32,-1.08,2.07,-0.02,-0.25,0.98,-0.14,-0.46,-0.76
91,1900-01-01 11:36:49.837,29.97,31.02,-1.27,0.5,0.49,0.68,-1.14,1.13,0.15,-13.99,-1.08,2.11,-0.02,-0.24,0.98,-0.44,0.01,-0.85
92,1900-01-01 11:36:49.884,29.7,30.83,-1.26,0.5,0.48,0.68,-1.37,1.37,-0.05,-14.52,-1.28,2.14,-0.02,-0.25,0.98,-0.64,-0.47,-0.85
93,1900-01-01 11:36:49.978,29.54,31.32,-1.27,0.51,0.48,0.68,-1.29,1.49,0.08,-13.78,-1.01,2.17,-0.02,-0.24,0.99,-0.34,-0.31,-0.53
94,1900-01-01 11:36:50.072,29.72,31.07,-1.27,0.5,0.48,0.68,-1.02,1.57,0.24,-14.17,-1.17,2.24,-0.02,-0.25,0.98,-0.24,-0.6,-0.25
95,1900-01-01 11:36:50.119,29.45,31.09,-1.24,0.5,0.48,0.69,-1.18,1.3,0.05,-14.55,-0.82,2.36,-0.01,-0.25,0.98,-0.13,-0.41,-0.52
96,1900-01-01 11:36:50.212,29.83,30.98,-1.24,0.5,0.49,0.68,-1.26,1.3,0.02,-13.86,-1.19,2.44,-0.02,-0.24,0.98,-1.0,-0.1,-1.19
97,1900-01-01 11:36:50.305,29.87,31.12,-1.25,0.5,0.49,0.68,-1.22,1.51,0.15,-14.05,-1.18,2.42,-0.02,-0.25,0.98,-0.9,-0.47,-0.78
98,1900-01-01 11:36:50.351,29.85,31.17,-1.23,0.51,0.49,0.68,-0.96,1.37,0.11,-13.8,-1.12,2.46,-0.02,-0.24,0.98,-0.09,-0.64,-0.38
99,1900-01-01 11:36:50.444,29.68,30.69,-1.23,0.5,0.48,0.69,-1.12,0.95,-0.04,-14.67,-1.08,2.56,-0.02,-0.26,0.98,-0.43,-0.34,-0.92
100,1900-01-01 11:36:50.538,29.83,31.07,-1.24,0.51,0.49,0.68,-0.97,1.27,-0.18,-14.02,-1.19,2.58,-0.02,-0.24,0.98,-0.23,-0.26,-0.81
101,1900-01-01 11:36:50.585,29.92,31.09,-1.27,0.51,0.49,0.68,-1.17,1.22,0.29,-13.92,-0.99,2.61,-0.02,-0.24,0.99,-0.5,-0.45,-0.63
102,1900-01-01 11:36:50.679,29.67,31.0,-1.24,0.5,0.48,0.68,-1.01,1.19,-0.05,-14.15,-1.12,2.67,-0.02,-0.25,0.98,-0.36,-0.4,-0.85
103,1900-01-01 11:36:50.725,30.11,30.89,-1.25,0.5,0.49,0.68,-1.22,1.22,-0.13,-13.86,-1.23,2.7,-0.02,-0.24,0.98,-0.26,-0.32,-0.96
104,1900-01-01 11:36:50.819,29.64,31.31,-1.28,0.51,0.48,0.68,-1.18,1.26,-0.08,-14.14,-0.84,2.71,-0.01,-0.25,0.99,-0.54,-0.11,-0.94
105,1900-01-01 11:36:50.913,29.97,31.05,-1.3,0.5,0.49,0.68,-1.42,1.42,0.18,-13.96,-1.07,2.73,-0.02,-0.24,0.98,-0.97,-0.3,-0.82
106,1900-01-01 11:36:50.959,29.76,31.26,-1.28,0.51,0.48,0.68,-1.46,1.17,-0.08,-14.15,-0.95,2.76,-0.02,-0.25,0.98,-0.48,-0.47,-0.98
107,1900-01-01 11:36:51.053,29.9,31.36,-1.31,0.51,0.49,0.68,-1.4,1.21,-0.05,-13.55,-0.9,2.77,-0.02,-0.24,0.99,-0.64,-0.32,-1.13
108,1900-01-01 11:36:51.146,29.91,30.88,-1.32,0.5,0.49,0.68,-1.48,1.37,-0.02,-14.0,-1.21,2.75,-0.02,-0.24,0.98,-0.8,-0.34,-0.98
109,1900-01-01 11:36:51.193,29.69,31.21,-1.33,0.51,0.49,0.68,-1.6,1.41,-0.09,-13.96,-0.86,2.76,-0.02,-0.25,0.99,-0.63,-0.31,-0.84
110,1900-01-01 11:36:51.287,29.97,31.05,-1.36,0.5,0.49,0.68,-1.45,1.2,-0.02,-13.89,-1.09,2.79,-0.02,-0.24,0.98,-0.7,-0.04,-1.02
111,1900-01-01 11:36:51.334,29.69,31.02,-1.37,0.5,0.48,0.68,-1.52,1.34,-0.33,-14.13,-1.05,2.79,-0.02,-0.25,0.98,-0.44,-0.26,-0.95
112,1900-01-01 11:36:51.428,29.75,31.03,-1.43,0.5,0.49,0.68,-1.4,1.08,-0.05,-13.96,-0.91,2.81,-0.02,-0.24,0.98,-0.4,-0.31,-1.04
113,1900-01-01 11:36:51.522,29.8,31.07,-1.44,0.5,0.49,0.68,-1.2,1.31,-0.05,-13.88,-0.98,2.81,-0.02,-0.24,0.98,-0.64,-0.31,-0.97
114,1900-01-01 11:36:51.568,29.65,30.93,-1.46,0.5,0.48,0.68,-1.4,1.21,-0.14,-14.04,-1.11,2.82,-0.02,-0.25,0.98,-0.53,-0.22,-0.98
115,1900-01-01 11:36:51.662,29.74,31.08,-1.49,0.51,0.49,0.68,-1.35,1.28,-0.11,-13.9,-1.05,2.82,-0.02,-0.24,0.98,-0.5,-0.33,-0.92
116,1900-01-01 11:36:51.754,29.48,31.11,-1.51,0.5,0.48,0.68,-1.36,1.31,-0.01,-13.97,-1.09,2.84,-0.02,-0.24,0.98,-0.66,-0.31,-0.93
117,1900-01-01 11:36:51.801,29.77,31.15,-1.52,0.51,0.49,0.68,-1.27,1.15,-0.04,-14.04,-1.01,2.86,-0.02,-0.25,0.98,-0.44,-0.31,-0.89
118,1900-01-01 11:36:51.896,29.8,30.93,-1.54,0.5,0.49,0.68,-1.4,1.24,-0.05,-13.92,-1.17,2.88,-0.02,-0.24,0.98,-0.61,-0.21,-0.92
119,1900-01-01 11:36:51.991,29.5,31.19,-1.55,0.51,0.48,0.68,-1.27,1.15,-0.02,-13.99,-0.98,2.9,-0.02,-0.25,0.99,-0.5,-0.34,-0.98
120,1900-01-01 11:36:52.037,29.56,30.98,-1.56,0.5,0.48,0.69,-1.3,1.3,0.12,-14.1,-1.12,2.9,-0.02,-0.25,0.98,-0.66,-0.21,-0.89
121,1900-01-01 11:36:52.131,29.65,31.03,-1.55,0.5,0.48,0.68,-1.38,1.17,-0.11,-14.07,-1.13,2.93,-0.02,-0.25,0.98,-0.38,-0.31,-0.89
122,1900-01-01 11:36:52.178,29.8,30.99,-1.58,0.5,0.49,0.68,-1.31,1.21,0.0,-13.82,-1.12,2.95,-0.02,-0.24,0.98,-0.55,-0.23,-0.9
123,1900-01-01 11:36:52.270,29.71,30.88,-1.59,0.5,0.48,0.68,-1.17,1.17,-0.01,-14.12,-1.21,2.97,-0.02,-0.25,0.98,-0.53,-0.32,-0.9
124,1900-01-01 11:36:52.363,29.41,31.31,-1.6,0.51,0.48,0.68,-1.18,1.32,-0.11,-14.04,-0.87,2.99,-0.02,-0.25,0.98,-0.48,-0.39,-0.89
125,1900-01-01 11:36:52.411,29.85,30.96,-1.62,0.5,0.49,0.68,-1.29,1.19,0.08,-13.63,-1.13,3.01,-0.02,-0.24,0.98,-0.57,-0.15,-0.88
126,1900-01-01 11:36:52.504,29.63,31.04,-1.62,0.5,0.48,0.68,-1.41,1.25,-0.08,-14.16,-1.15,3.04,-0.02,-0.25,0.98,-0.64,-0.4,-0.98
127,1900-01-01 11:36:52.598,29.71,31.2,-1.64,0.51,0.48,0.68,-1.25,1.47,0.19,-13.7,-1.02,3.04,-0.02,-0.24,0.98,-0.8,-0.24,-0.78
128,1900-01-01 11:36:52.645,29.62,30.99,-1.62,0.5,0.48,0.68,-1.18,1.36,0.14,-14.09,-1.07,3.08,-0.02,-0.25,0.98,-0.67,-0.42,-0.82
129,1900-01-01 11:36:52.737,29.87,31.03,-1.61,0.5,0.49,0.68,-1.16,1.38,0.05,-13.84,-1.15,3.12,-0.02,-0.24,0.98,-0.45,-0.4,-0.74
130,1900-01-01 11:36:52.831,29.57,30.89,-1.61,0.5,0.48,0.69,-1.26,1.37,0.05,-14.18,-1.05,3.16,-0.02,-0.25,0.98,-0.89,-0.42,-0.92
131,1900-01-01 11:36:52.879,29.76,31.07,-1.61,0.5,0.48,0.68,-1.21,1.42,0.11,-13.83,-1.07,3.18,-0.02,-0.24,0.98,-0.76,-0.49,-0.85
132,1900-01-01 11:36:52.971,29.64,30.97,-1.6,0.5,0.48,0.68,-1.12,1.31,0.05,-14.37,-0.99,3.21,-0.02,-0.25,0.98,-0.69,-0.43,-0.82
133,1900-01-01 11:36:53.018,29.83,31.08,-1.6,0.5,0.49,0.68,-1.11,1.27,0.14,-13.81,-1.06,3.24,-0.02,-0.24,0.98,-0.53,-0.44,-0.81
134,1900-01-01 11:36:53.112,29.75,30.86,-1.59,0.5,0.49,0.68,-0.95,1.22,-0.09,-14.31,-1.01,3.28,-0.02,-0.25,0.98,-0.27,-0.36,-0.8
135,1900-01-01 11:36:53.205,29.68,31.05,-1.61,0.5,0.48,0.68,-1.15,1.18,0.15,-14.17,-0.87,3.31,-0.02,-0.25,0.98,-0.69,-0.45,-0.87
136,1900-01-01 11:36:53.252,29.58,31.2,-1.6,0.51,0.48,0.68,-0.93,1.14,-0.04,-13.96,-0.87,3.34,-0.02,-0.24,0.98,-0.51,-0.43,-0.9
137,1900-01-01 11:36:53.346,30.0,31.01,-1.61,0.5,0.49,0.68,-1.14,1.01,-0.01,-13.82,-0.93,3.36,-0.02,-0.24,0.98,-0.48,-0.27,-1.11
138,1900-01-01 11:36:53.439,29.84,30.95,-1.62,0.5,0.49,0.68,-1.29,0.96,-0.34,-14.32,-1.07,3.35,-0.02,-0.25,0.98,-0.92,-0.16,-1.65
