posx, posy, posz, tag, time (s), userID
-1.536817,0.008869134,0.5912197,Ice,303.2645,1
-1.12696,0.2061591,1.18274,Truck,313.4023,1
-0.7106984,0.3625083,1.440459,Graffiti,317.6184,1
1.634679,-0.1347134,-0.1451541,Reflection,344.889,1
1.311361,-0.1420813,-0.9856823,Shore,364.6636,1
