,Time,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2
49,1900-01-01 13:37:29.929,36.85,18.53,21.81,0.32,0.6,0.73,-0.34,-1.86,0.02,26.87,26.84,25.82,0.44,0.44,0.75,-2.99,-0.39,-0.26
50,1900-01-01 13:37:29.969,36.92,17.5,21.97,0.3,0.61,0.75,0.27,-3.13,-0.38,26.02,27.48,25.77,0.45,0.43,0.75,-1.69,0.49,-0.63
51,1900-01-01 13:37:30.049,36.76,18.73,22.07,0.33,0.61,0.74,-0.03,-2.28,-1.55,27.07,27.14,25.67,0.45,0.45,0.75,-1.85,0.12,-0.27
52,1900-01-01 13:37:30.177,36.53,18.77,21.99,0.32,0.6,0.74,0.27,-1.21,-1.53,26.87,27.1,25.62,0.44,0.44,0.75,-0.94,1.83,-0.74
53,1900-01-01 13:37:30.292,36.96,18.95,21.92,0.32,0.6,0.73,0.23,-0.89,-1.58,27.16,27.0,25.5,0.44,0.45,0.75,-0.79,1.39,-0.38
54,1900-01-01 13:37:30.292,36.71,19.2,21.83,0.33,0.6,0.73,-0.22,-1.61,-0.87,26.86,27.07,25.43,0.45,0.44,0.75,-1.36,1.56,-0.36
55,1900-01-01 13:37:30.438,36.68,19.11,21.86,0.33,0.6,0.74,-0.89,-0.95,-0.75,26.57,27.05,25.37,0.44,0.44,0.75,-1.69,1.23,0.07
56,1900-01-01 13:37:30.545,36.7,18.91,21.9,0.33,0.6,0.74,-1.43,0.66,-1.27,26.28,27.26,25.37,0.45,0.43,0.75,-1.6,0.85,0.6
57,1900-01-01 13:37:30.545,36.74,18.88,21.87,0.33,0.61,0.74,-1.39,1.15,-1.22,26.65,27.63,25.45,0.45,0.44,0.75,-0.85,3.52,-0.14
58,1900-01-01 13:37:30.659,37.35,18.82,21.84,0.32,0.6,0.72,-1.5,0.89,-1.24,27.46,25.89,25.42,0.43,0.45,0.76,-1.74,2.41,0.09
59,1900-01-01 13:37:30.659,36.74,18.78,21.81,0.32,0.6,0.74,-0.81,0.0,-1.56,27.0,26.82,25.43,0.44,0.44,0.75,-1.29,1.64,-0.27
60,1900-01-01 13:37:30.785,36.59,18.64,21.73,0.32,0.6,0.74,-1.02,-0.13,-1.4,26.77,26.65,25.38,0.44,0.44,0.76,-2.14,0.69,0.15
61,1900-01-01 13:37:30.815,36.58,18.34,21.67,0.32,0.6,0.75,-1.63,-0.14,-1.45,26.13,26.83,25.39,0.44,0.43,0.76,-1.46,1.03,0.32
62,1900-01-01 13:37:30.921,33.33,18.08,21.61,0.33,0.58,0.81,3.89,1.68,0.76,24.12,27.87,25.43,0.47,0.41,0.78,14.69,7.79,6.18
63,1900-01-01 13:37:31.036,36.6,16.79,21.88,0.3,0.62,0.78,-1.37,3.29,3.05,30.28,23.44,26.36,0.41,0.53,0.8,19.05,15.32,-0.18
64,1900-01-01 13:37:31.036,35.9,16.89,22.51,0.31,0.63,0.81,-6.43,-1.95,3.97,31.95,22.58,26.33,0.44,0.61,0.87,-7.35,9.85,0.68
65,1900-01-01 13:37:31.158,32.59,18.19,23.27,0.33,0.57,0.82,-12.75,-7.63,4.09,25.68,21.37,26.42,0.38,0.46,0.87,-10.16,-4.07,2.16
66,1900-01-01 13:37:31.191,33.25,18.81,24.06,0.32,0.54,0.75,-12.05,-8.66,2.12,27.73,23.71,26.75,0.36,0.42,0.7,-7.63,-6.74,1.05
67,1900-01-01 13:37:31.283,34.49,19.23,24.54,0.3,0.52,0.69,-10.68,-4.09,-3.56,32.92,20.94,26.9,0.31,0.47,0.65,-12.37,-1.32,-3.7
68,1900-01-01 13:37:31.412,30.45,20.98,24.15,0.34,0.48,0.75,-15.25,-1.43,-7.6,25.78,23.9,26.32,0.37,0.4,0.74,-21.14,1.7,-7.44
69,1900-01-01 13:37:31.412,27.57,23.4,23.14,0.4,0.47,0.8,-12.98,-2.26,-7.31,24.4,26.79,25.17,0.45,0.42,0.8,-14.5,-4.74,-7.93
70,1900-01-01 13:37:31.537,23.68,23.75,22.17,0.43,0.43,0.88,-22.02,-1.83,-2.85,19.23,30.5,23.93,0.52,0.34,0.81,-34.86,-1.25,-3.68
71,1900-01-01 13:37:31.659,22.03,23.86,21.89,0.42,0.39,0.87,-9.56,-2.29,1.54,20.8,22.68,23.36,0.4,0.37,0.89,-13.69,11.22,-6.05
72,1900-01-01 13:37:31.659,19.55,22.67,22.29,0.39,0.34,0.88,-13.34,-2.39,2.35,13.56,24.6,22.42,0.42,0.23,0.88,-12.96,-0.7,2.29
73,1900-01-01 13:37:31.784,22.47,23.06,22.81,0.38,0.37,0.82,-4.22,-3.79,2.25,18.19,23.41,22.76,0.37,0.29,0.81,-0.11,-4.62,2.56
74,1900-01-01 13:37:31.812,22.41,22.92,23.31,0.36,0.36,0.78,-2.08,-4.39,1.54,18.27,23.89,23.15,0.36,0.28,0.77,0.34,-4.56,1.79
75,1900-01-01 13:37:31.905,20.18,23.81,23.7,0.38,0.33,0.8,0.15,-4.27,0.69,14.83,26.54,23.41,0.4,0.23,0.77,1.57,-2.41,0.44
76,1900-01-01 13:37:31.989,20.95,24.04,23.96,0.4,0.35,0.82,3.59,-3.85,-1.47,17.16,25.42,23.47,0.4,0.28,0.8,3.43,-0.21,-1.63
77,1900-01-01 13:37:32.036,21.63,24.68,23.9,0.42,0.37,0.84,3.28,-1.98,-1.08,19.14,25.61,23.21,0.42,0.32,0.82,2.08,0.69,0.06
78,1900-01-01 13:37:32.154,21.69,24.56,23.89,0.43,0.38,0.85,5.53,0.05,0.44,19.69,25.26,23.21,0.42,0.33,0.83,6.12,2.35,2.18
79,1900-01-01 13:37:32.184,19.49,24.73,24.12,0.44,0.35,0.89,0.93,-0.07,1.09,14.64,26.97,23.54,0.46,0.26,0.88,-0.02,0.82,2.82
80,1900-01-01 13:37:32.273,19.86,24.38,24.44,0.44,0.36,0.9,-2.05,-3.19,0.67,15.25,25.9,23.96,0.47,0.28,0.92,-3.89,-2.99,1.08
81,1900-01-01 13:37:32.417,20.98,24.96,24.7,0.45,0.38,0.88,-2.06,-6.63,1.32,17.94,25.59,24.11,0.45,0.32,0.89,-0.43,-7.59,1.24
82,1900-01-01 13:37:32.512,19.68,26.18,25.06,0.45,0.35,0.85,-4.99,-7.28,1.33,15.03,29.55,24.29,0.48,0.25,0.8,-2.85,-6.43,0.56
83,1900-01-01 13:37:32.536,17.76,28.96,25.42,0.48,0.3,0.82,-3.78,-4.52,-2.04,15.26,33.85,24.37,0.51,0.24,0.72,-4.22,-1.37,-3.13
84,1900-01-01 13:37:32.637,16.21,30.86,25.27,0.5,0.27,0.79,-6.05,-0.12,-4.82,13.77,33.58,23.88,0.51,0.22,0.74,-9.42,3.4,-4.76
85,1900-01-01 13:37:32.637,17.33,29.87,24.69,0.48,0.28,0.78,-0.73,-0.28,-7.05,15.45,30.02,23.15,0.47,0.25,0.77,-0.94,1.56,-5.58
86,1900-01-01 13:37:32.755,19.06,31.16,23.77,0.51,0.32,0.77,-0.64,-0.2,-7.03,18.5,34.23,22.28,0.53,0.3,0.72,-1.33,-2.7,-7.0
87,1900-01-01 13:37:32.829,23.48,29.11,22.85,0.51,0.42,0.81,-0.82,-1.73,-0.21,24.21,27.05,21.2,0.48,0.44,0.84,-4.52,2.47,-1.51
88,1900-01-01 13:37:32.878,23.49,31.65,22.98,0.55,0.42,0.79,11.47,0.21,5.77,22.43,32.04,20.96,0.54,0.39,0.77,23.93,-7.37,12.37
89,1900-01-01 13:37:33.001,23.63,28.86,24.02,0.51,0.43,0.83,8.07,1.08,0.27,20.93,33.18,22.84,0.54,0.35,0.74,12.4,5.7,13.27
90,1900-01-01 13:37:33.032,21.74,24.68,24.22,0.42,0.37,0.84,-2.68,4.64,-7.12,17.6,24.44,24.85,0.41,0.3,0.86,-8.22,-1.34,0.23
91,1900-01-01 13:37:33.120,22.16,21.48,23.29,0.39,0.4,0.9,-3.33,5.44,-14.56,20.62,32.35,24.88,0.53,0.35,0.76,4.07,-0.73,-3.43
92,1900-01-01 13:37:33.242,22.61,24.07,21.21,0.41,0.39,0.84,-10.63,7.01,-16.73,17.28,31.46,24.35,0.5,0.29,0.77,-3.76,-0.97,4.44
93,1900-01-01 13:37:33.242,20.1,24.77,18.81,0.38,0.32,0.77,3.7,9.48,-17.66,23.42,17.38,25.02,0.33,0.44,0.97,20.43,-52.09,35.92
94,1900-01-01 13:37:33.429,21.45,17.63,16.25,0.32,0.39,0.94,5.47,-9.23,-4.69,13.63,50.98,30.53,0.78,0.24,0.58,18.51,-11.54,19.97
95,1900-01-01 13:37:33.479,20.57,23.65,15.69,0.38,0.33,0.79,5.71,-13.52,-2.52,20.79,44.39,33.58,0.64,0.32,0.56,14.2,7.3,2.15
96,1900-01-01 13:37:33.600,24.18,22.97,15.46,0.37,0.39,0.78,-4.52,-9.0,-2.69,18.96,38.88,33.9,0.58,0.3,0.65,-12.93,3.22,-3.31
97,1900-01-01 13:37:33.627,21.44,20.89,15.21,0.35,0.36,0.85,-7.2,-9.29,-4.44,18.07,35.07,33.39,0.56,0.3,0.74,-22.34,2.93,-14.07
98,1900-01-01 13:37:33.726,19.12,21.85,14.68,0.37,0.33,0.87,-12.59,-9.65,-6.44,12.39,38.5,31.21,0.59,0.2,0.71,-29.85,5.21,-31.82
99,1900-01-01 13:37:33.726,16.62,26.44,13.85,0.44,0.28,0.83,-22.24,-4.78,-12.98,11.45,43.24,26.3,0.66,0.19,0.68,-50.0,-16.95,-27.78
100,1900-01-01 13:37:33.843,16.64,30.84,11.99,0.51,0.29,0.81,-7.43,-7.69,-10.64,18.02,38.03,21.98,0.62,0.31,0.73,-32.35,5.45,-28.95
101,1900-01-01 13:37:33.968,19.21,29.83,10.51,0.53,0.35,0.85,-16.24,-8.55,-5.44,17.95,42.54,17.5,0.69,0.31,0.68,-40.79,7.28,-25.44
102,1900-01-01 13:37:33.968,18.04,31.89,9.83,0.57,0.33,0.85,-7.1,-5.07,0.77,17.3,37.68,13.57,0.64,0.31,0.77,-13.48,3.53,-14.98
103,1900-01-01 13:37:34.077,15.15,31.72,10.11,0.57,0.29,0.88,-10.53,-1.69,4.16,13.31,35.53,11.27,0.61,0.24,0.82,-25.27,10.56,-6.31
104,1900-01-01 13:37:34.189,12.73,28.53,10.91,0.51,0.24,0.91,-10.05,4.32,5.02,7.06,33.11,10.29,0.55,0.12,0.83,-17.31,7.08,10.44
105,1900-01-01 13:37:34.189,12.76,24.8,11.83,0.43,0.23,0.91,-9.08,8.06,4.34,2.53,26.99,11.88,0.46,0.04,0.9,-11.29,6.86,10.61
106,1900-01-01 13:37:34.328,11.26,23.61,12.65,0.39,0.19,0.88,-8.02,7.4,0.73,0.16,29.74,13.49,0.46,0.0,0.81,-7.56,3.7,4.82
107,1900-01-01 13:37:34.328,13.8,21.78,12.92,0.36,0.23,0.87,-6.04,4.46,-4.15,2.98,25.95,14.21,0.42,0.05,0.85,-7.29,4.81,-1.58
108,1900-01-01 13:37:34.455,16.39,23.1,12.45,0.38,0.27,0.85,0.12,-0.48,-4.61,7.36,24.71,13.96,0.4,0.12,0.87,-0.08,0.91,-4.47
109,1900-01-01 13:37:34.482,12.2,25.94,11.9,0.45,0.22,0.89,1.79,-0.7,-5.88,5.98,30.99,13.27,0.5,0.1,0.83,2.18,3.5,-4.46
110,1900-01-01 13:37:34.565,15.54,22.63,11.17,0.41,0.29,0.95,0.83,-0.53,-4.35,6.82,25.21,12.58,0.45,0.12,0.94,1.44,4.16,-0.3
111,1900-01-01 13:37:34.689,15.55,21.33,10.66,0.38,0.28,0.93,-1.59,-2.63,-5.69,4.3,24.0,12.53,0.41,0.08,0.93,0.14,-0.74,-4.5
112,1900-01-01 13:37:34.717,13.69,22.0,9.95,0.38,0.24,0.92,-4.32,-3.77,-8.03,4.96,25.79,11.83,0.43,0.08,0.88,-4.78,-1.21,-6.11
113,1900-01-01 13:37:34.807,8.0,26.13,8.89,0.45,0.14,0.91,-3.67,-3.07,-8.9,2.04,33.11,10.89,0.53,0.03,0.81,-2.44,-2.19,-6.21
114,1900-01-01 13:37:34.928,8.09,28.62,7.69,0.47,0.14,0.84,-5.36,-2.07,-7.58,4.17,33.17,9.94,0.52,0.07,0.79,-7.33,0.3,-6.73
115,1900-01-01 13:37:34.928,11.88,31.07,6.69,0.48,0.19,0.78,-3.65,-2.98,-6.02,7.93,36.11,8.9,0.53,0.12,0.71,-1.89,0.6,-7.26
116,1900-01-01 13:37:35.040,14.23,26.92,5.94,0.43,0.23,0.81,3.75,-6.5,-6.1,8.24,28.78,7.79,0.45,0.13,0.8,5.1,0.08,-7.8
117,1900-01-01 13:37:35.081,12.2,26.55,5.17,0.46,0.22,0.9,8.04,-4.6,-4.24,8.61,31.13,6.6,0.5,0.14,0.81,7.26,3.21,-6.55
118,1900-01-01 13:37:35.169,9.66,27.87,4.69,0.51,0.18,0.95,2.15,2.24,-1.3,5.29,33.49,5.6,0.57,0.1,0.86,0.08,7.71,0.94
119,1900-01-01 13:37:35.312,9.17,28.0,4.65,0.51,0.17,0.95,-1.34,0.82,-1.81,2.45,30.83,5.73,0.56,0.05,0.93,-4.21,7.63,-1.83
120,1900-01-01 13:37:35.312,12.18,28.82,4.54,0.49,0.21,0.87,-0.4,-5.97,-1.69,6.36,29.48,5.45,0.5,0.11,0.87,2.24,-2.16,-4.93
121,1900-01-01 13:37:35.454,13.4,29.57,4.44,0.48,0.23,0.82,2.36,-8.65,0.19,9.57,29.06,4.69,0.46,0.16,0.81,3.72,-3.03,-3.85
122,1900-01-01 13:37:35.491,16.46,29.58,4.62,0.48,0.28,0.8,5.34,-8.1,0.56,13.09,29.22,4.1,0.46,0.21,0.79,7.63,-4.56,-1.41
123,1900-01-01 13:37:35.539,17.02,30.67,4.87,0.51,0.29,0.81,5.32,-6.47,-0.16,12.24,31.35,3.87,0.5,0.2,0.79,6.27,-3.66,-2.6
124,1900-01-01 13:37:35.651,17.14,32.69,5.0,0.57,0.31,0.83,5.7,-5.9,-0.09,15.76,31.69,3.47,0.53,0.27,0.81,6.4,-1.12,-1.16
125,1900-01-01 13:37:35.683,17.31,31.83,5.15,0.56,0.31,0.84,1.81,-5.04,1.78,14.54,29.79,3.29,0.51,0.26,0.86,1.93,-2.05,0.85
126,1900-01-01 13:37:35.772,17.63,33.1,5.57,0.55,0.3,0.79,0.15,-5.61,0.99,14.06,33.1,3.41,0.52,0.23,0.76,1.64,-4.47,-0.21
127,1900-01-01 13:37:35.899,17.39,35.61,5.88,0.59,0.3,0.76,-1.18,-2.69,-0.63,16.98,34.45,3.37,0.54,0.28,0.74,-2.89,-0.02,-1.96
128,1900-01-01 13:37:35.925,16.16,34.65,5.95,0.58,0.28,0.78,-2.68,-0.49,-0.29,14.83,33.03,3.06,0.53,0.25,0.78,-3.97,0.81,0.5
129,1900-01-01 13:37:36.010,14.45,33.97,6.06,0.56,0.25,0.8,-4.48,0.03,-0.23,11.27,34.35,3.13,0.55,0.19,0.78,-5.55,-0.44,0.66
130,1900-01-01 13:37:36.269,14.47,34.25,6.18,0.58,0.26,0.81,-2.94,3.87,-2.66,13.78,33.96,3.22,0.54,0.23,0.76,-5.98,4.23,0.2
131,1900-01-01 13:37:36.269,17.47,32.02,5.94,0.57,0.32,0.85,-3.03,8.01,-1.85,16.81,30.39,3.24,0.52,0.3,0.84,-5.87,10.2,4.87
132,1900-01-01 13:37:36.269,15.92,32.19,5.81,0.56,0.29,0.85,-5.06,9.02,3.22,12.04,31.35,3.97,0.54,0.22,0.86,-6.58,4.68,9.89
133,1900-01-01 13:37:36.301,12.88,31.44,6.46,0.54,0.23,0.85,-1.99,3.7,5.05,7.73,29.22,5.46,0.51,0.14,0.9,-0.73,0.71,9.76
134,1900-01-01 13:37:36.381,17.48,29.12,7.38,0.49,0.3,0.83,4.63,-1.6,2.87,12.35,30.46,6.93,0.49,0.21,0.81,16.37,-11.43,15.02
135,1900-01-01 13:37:36.468,15.82,29.88,7.98,0.5,0.27,0.82,0.0,-3.26,2.98,7.83,36.64,9.21,0.55,0.13,0.73,-0.6,-1.06,0.24
136,1900-01-01 13:37:36.530,14.12,29.35,8.59,0.49,0.25,0.84,-0.1,-2.16,-1.93,9.83,32.39,9.24,0.51,0.16,0.79,-3.49,3.41,-5.08
137,1900-01-01 13:37:36.635,12.93,27.21,8.45,0.47,0.23,0.88,-3.38,0.58,-0.71,9.92,28.63,8.46,0.48,0.17,0.85,-5.67,1.92,1.11
138,1900-01-01 13:37:36.745,15.33,26.05,8.5,0.44,0.27,0.87,-1.92,0.63,-0.95,9.15,29.15,8.62,0.47,0.15,0.83,0.08,2.47,1.44
139,1900-01-01 13:37:36.773,15.97,29.27,8.52,0.5,0.28,0.85,5.27,3.35,-1.46,14.91,31.82,8.82,0.51,0.25,0.78,6.37,7.92,0.2
140,1900-01-01 13:37:36.883,12.75,30.05,8.45,0.52,0.23,0.87,-0.34,7.12,0.65,9.26,32.84,8.84,0.54,0.16,0.82,-2.98,14.09,5.06
141,1900-01-01 13:37:36.990,13.46,30.36,8.71,0.51,0.24,0.84,0.22,4.45,1.44,8.86,29.08,9.6,0.49,0.16,0.87,-3.35,11.36,4.24
142,1900-01-01 13:37:36.990,11.66,31.08,9.09,0.53,0.21,0.85,1.02,1.5,0.24,8.45,32.36,10.24,0.54,0.15,0.83,3.18,2.56,1.56
143,1900-01-01 13:37:37.110,11.66,31.32,9.28,0.54,0.21,0.87,-1.91,-0.1,-1.04,8.02,32.39,10.46,0.55,0.14,0.85,-3.49,-0.72,-0.82
144,1900-01-01 13:37:37.141,14.18,30.16,9.28,0.52,0.26,0.86,-0.96,-2.85,-0.57,11.52,28.82,10.33,0.49,0.2,0.87,-1.34,-1.66,-1.34
145,1900-01-01 13:37:37.226,13.48,29.7,9.35,0.5,0.24,0.85,-0.88,-3.38,0.94,10.32,31.18,10.11,0.5,0.17,0.81,0.53,-2.79,0.25
146,1900-01-01 13:37:37.348,13.13,29.52,9.65,0.49,0.22,0.83,-1.23,-1.92,0.66,9.37,31.03,10.14,0.48,0.15,0.79,-0.74,-1.12,1.31
