global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 13:35:48.832,0.02,0,0,0,0,0
 13:35:48.861,0.1174966,0,0,0,0,0
 13:35:48.885,0.1381763,0,0,0,0,0
 13:35:48.918,0.1733185,0,0,0,0,0
 13:35:49.016,0.2709581,0,0,0,0,0
 13:35:49.136,0.3922315,0,0,0,0,0
 13:35:49.257,0.5125789,0,0,0,0,0
 13:35:49.378,0.6323815,0,0,0,0,0
 13:35:49.492,0.7479698,0,0,0,0,0
 13:35:49.607,0.8634968,0,0,0,0,0
 13:35:49.726,0.9812066,0,0,0,0,0
 13:35:49.845,1.100213,0,0,0,0,0
 13:35:49.959,1.216306,0,0,0,0,0
 13:35:50.080,1.335626,0,0,0,0,0
 13:35:50.199,1.456421,0,0,0,0,0
 13:35:50.322,1.576615,0,0,0,0,0
 13:35:50.440,1.694873,0,0,0,0,0
 13:35:50.557,1.813419,0,0,0,0,0
 13:35:50.681,1.936343,0,0,0,0,0
 13:35:50.804,2.058558,0,0,0,0,0
 13:35:50.926,2.180707,0,0,0,0,0
 13:35:51.048,2.302735,0,0,0,0,0
 13:35:51.167,2.423742,0,0,0,0,0
 13:35:51.287,2.54252,0,0,0,0,0
 13:35:51.408,2.66345,0,0,0,0,0
 13:35:51.532,2.785037,0,0,0,0,0
 13:35:51.648,2.904531,0,0,0,0,0
 13:35:51.951,3.02708,0,0,0,0,0
 13:35:52.031,3.287345,0,0,0,0,0
 13:35:52.055,3.310388,0,0,0,0,0
 13:35:52.143,3.398119,0,0,0,0,0
 13:35:52.276,3.520388,0,0,0,0,0
 13:35:52.392,3.647068,0,0,0,0,0
 13:35:52.516,3.771704,0,0,0,0,0
 13:35:52.640,3.895398,0,0,0.0191146,0.0967983,-0.00568359
 13:35:52.777,4.023005,0,0,0.225089,0.415632,-0.134468
 13:35:52.898,4.152162,0,0,0.74869,1.10062,-0.315393
 13:35:53.026,4.280785,0,0,1.32648,1.84967,-0.358174
 13:35:53.149,4.406134,0,0,1.64255,2.15185,-0.294842
 13:35:53.277,4.531347,0,0,1.64255,2.15185,-0.294842
 13:35:53.400,4.656672,0,0,1.63701,2.14192,-0.295319
 13:35:53.530,4.785042,0,0,-0.341623,2.45082,0.0810865
 13:35:53.656,4.911377,0,0,-1.75605,2.8759,1.03593
 13:35:53.782,5.034046,0,0,-1.94743,2.87099,1.15363
