global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 20:18:17.746,0.02,0,0,0,0,0
 20:18:17.788,0.1176312,0,0,0.00150864,-0.182959,2.96756
 20:18:17.835,0.1525735,0,0,0.00150864,-0.182959,2.96756
 20:18:17.858,0.1891209,0,0,0.00150864,-0.182959,2.96756
 20:18:17.969,0.2948379,0,0,-0.000229368,-0.185486,2.95612
 20:18:18.124,0.4548467,0,0,-0.0437933,-0.4776,-0.627362
 20:18:18.239,0.5714395,0,0,-0.052636,-0.217721,-1.67603
 20:18:18.372,0.7013907,0,0,-0.0578072,-0.195159,-1.66429
 20:18:18.507,0.8394139,0,0,-0.0535626,-0.326821,1.20411
 20:18:18.635,0.9659583,0,0,-0.0237018,-0.0798427,3.11116
 20:18:18.763,1.095265,0,0,-0.0205221,-0.190789,2.07127
 20:18:18.902,1.232514,0,0,-0.0510281,-0.262306,-1.68264
 20:18:19.036,1.365186,0,0,-0.0316256,-0.38233,-1.72435
 20:18:19.167,1.498176,0,0,-0.0204807,-0.562994,-0.450714
 20:18:19.294,1.624565,0,0,-0.989067,-0.570483,1.565
 20:18:19.422,1.753041,0,0,-1.16373,-0.417074,1.99088
 20:18:19.556,1.887647,0,0,-0.601128,-0.317822,0.447817
 20:18:19.684,2.014818,0,0,0.294063,-0.257788,-1.07181
 20:18:19.817,2.142347,0,0,0.519886,-0.156885,-1.31192
 20:18:19.939,2.27032,0,0,0.30742,-0.123608,-0.51696
 20:18:20.073,2.405039,0,0,-0.183908,-0.102738,0.32529
 20:18:20.204,2.534132,0,0,-0.594559,-0.157345,0.84128
 20:18:20.334,2.664991,0,0,-0.704572,-0.143344,0.636625
 20:18:20.468,2.798443,0,0,-0.757156,-0.109227,0.281426
 20:18:20.602,2.932286,0,0,-0.750422,-0.107468,0.164703
 20:18:20.737,3.067478,0,0,-0.754488,-0.0963285,0.111916
 20:18:20.869,3.199563,0,0,-0.751514,-0.107084,0.108128
 20:18:21.008,3.338704,0,0,-0.750918,-0.109236,0.107373
 20:18:21.149,3.47428,0,0,-0.750918,-0.109236,0.107373
