Time,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1
1900-01-01 20:19:08.809,18.12,4.32,6.75,0.07,0.31,0.94,-1.35,0.81,0.5,29.16,11.02,4.83,0.18,0.46,0.8,-2.09,5.74,1.09
1900-01-01 20:19:08.856,18.11,4.56,6.98,0.08,0.31,0.93,-2.48,2.55,1.82,27.3,11.47,4.98,0.19,0.43,0.81,-3.25,3.33,3.53
1900-01-01 20:19:08.955,18.17,4.7,7.42,0.08,0.31,0.94,-2.95,5.11,3.35,27.28,11.03,5.51,0.18,0.43,0.82,-11.69,7.27,3.86
1900-01-01 20:19:09.068,17.38,0.94,8.08,0.02,0.3,0.96,-3.08,4.85,2.46,22.92,7.89,6.09,0.13,0.38,0.88,-10.01,3.18,1.6
1900-01-01 20:19:09.104,16.32,0.88,8.61,0.02,0.28,0.96,-1.78,4.33,0.9,22.21,8.7,6.32,0.15,0.38,0.91,-4.5,-0.09,-0.73
1900-01-01 20:19:09.215,16.5,2.65,8.91,0.05,0.29,0.97,0.51,0.89,-0.69,24.13,10.12,6.2,0.17,0.4,0.87,-1.84,1.56,-0.08
1900-01-01 20:19:09.259,16.49,1.5,8.96,0.03,0.28,0.96,-0.98,2.17,0.02,23.1,9.73,6.18,0.16,0.38,0.87,-1.15,0.09,-0.24
1900-01-01 20:19:09.341,16.49,1.06,9.12,0.02,0.28,0.95,-0.41,0.87,0.34,22.63,9.81,6.14,0.16,0.37,0.86,-0.48,1.11,1.08
1900-01-01 20:19:09.482,17.03,2.35,9.33,0.04,0.3,0.97,-0.63,0.69,0.8,23.7,11.11,6.29,0.19,0.39,0.87,-0.2,-2.21,1.93
1900-01-01 20:19:09.482,17.57,1.51,9.61,0.03,0.3,0.95,-0.05,1.12,-0.57,24.66,10.21,6.57,0.17,0.39,0.84,1.56,-1.49,2.22
1900-01-01 20:19:09.631,16.87,0.54,9.68,0.01,0.29,0.96,-1.56,2.98,-1.35,24.24,11.65,6.9,0.19,0.4,0.86,-0.41,-0.66,2.73
1900-01-01 20:19:09.631,16.54,0.93,9.64,0.02,0.29,0.97,-0.63,2.25,-0.87,24.43,12.57,7.31,0.21,0.4,0.86,0.37,-0.09,4.08
1900-01-01 20:19:09.752,16.93,0.57,9.66,0.01,0.29,0.94,-1.18,2.34,-0.61,25.25,12.28,7.92,0.2,0.41,0.84,0.91,-2.4,4.72
1900-01-01 20:19:09.785,17.03,-0.32,9.73,-0.01,0.3,0.97,-0.02,3.46,-0.75,24.36,13.92,8.62,0.23,0.4,0.85,3.12,-1.03,7.53
1900-01-01 20:19:09.907,16.78,-0.87,9.77,-0.02,0.29,0.97,-1.63,2.11,-0.4,24.88,13.38,9.76,0.23,0.41,0.86,2.72,2.41,8.18
1900-01-01 20:19:10.034,16.75,-0.47,9.87,-0.01,0.29,0.95,-1.85,2.52,0.02,25.09,15.16,10.99,0.25,0.4,0.81,-0.07,2.05,4.99
1900-01-01 20:19:10.034,15.91,0.08,10.03,0.0,0.27,0.96,0.11,0.84,-1.12,25.87,15.66,11.73,0.26,0.42,0.83,6.72,0.73,4.7
1900-01-01 20:19:10.066,17.06,-0.6,10.02,-0.01,0.29,0.96,-2.98,0.84,-0.15,27.34,15.52,12.44,0.26,0.44,0.81,-1.54,0.37,0.16
1900-01-01 20:19:10.203,16.19,-1.19,10.16,-0.02,0.27,0.95,-7.56,0.13,1.23,25.02,14.86,12.45,0.25,0.41,0.83,-7.04,-1.05,-0.99
1900-01-01 20:19:10.380,15.3,-0.74,10.5,-0.01,0.27,0.98,-3.24,-0.56,-0.9,24.94,15.4,12.29,0.26,0.41,0.84,-2.87,0.82,-2.36
1900-01-01 20:19:10.380,14.61,-1.19,10.52,-0.02,0.25,0.97,0.22,-0.08,-1.34,26.4,14.41,11.92,0.24,0.43,0.83,-0.81,1.76,-1.14
1900-01-01 20:19:10.482,14.67,-1.55,10.48,-0.03,0.25,0.97,0.13,0.15,-0.99,24.49,14.81,11.74,0.25,0.4,0.84,-1.73,1.89,-0.08
1900-01-01 20:19:10.600,15.16,-0.98,10.49,-0.02,0.26,0.97,0.84,-0.29,-0.85,24.93,15.1,11.72,0.25,0.41,0.84,-1.05,1.31,0.17
1900-01-01 20:19:10.639,15.6,-0.9,10.51,-0.02,0.27,0.96,-1.66,-0.13,-0.96,25.96,15.03,11.74,0.25,0.42,0.82,-0.28,0.04,-1.05
1900-01-01 20:19:10.639,14.63,-1.54,10.53,-0.03,0.26,0.98,-2.73,-0.82,-1.09,24.08,14.46,11.57,0.24,0.39,0.83,-1.22,1.14,-0.47
1900-01-01 20:19:10.923,14.64,-1.45,10.52,-0.03,0.25,0.97,0.27,0.15,-1.21,24.29,15.63,11.49,0.26,0.4,0.85,-2.54,1.95,0.95
1900-01-01 20:19:10.923,15.21,-0.82,10.49,-0.01,0.26,0.97,-1.34,0.34,-0.53,26.01,15.24,11.63,0.26,0.43,0.84,-2.44,3.07,1.35
1900-01-01 20:19:10.923,14.89,-1.87,10.57,-0.03,0.26,0.97,-0.97,0.16,-1.02,24.3,16.42,11.82,0.27,0.39,0.82,-4.55,2.61,1.49
1900-01-01 20:19:10.923,15.32,-1.23,10.57,-0.02,0.26,0.97,-3.21,0.06,-0.66,24.54,14.42,12.04,0.24,0.4,0.84,-5.41,2.28,-0.54
1900-01-01 20:19:11.183,13.37,-1.12,10.63,-0.02,0.23,0.97,-2.26,0.24,-1.08,22.71,14.71,11.95,0.24,0.37,0.86,-3.53,4.09,-0.95
1900-01-01 20:19:11.183,14.49,-1.8,10.62,-0.03,0.25,0.96,-1.71,0.11,-0.66,22.93,13.77,11.8,0.23,0.37,0.85,-3.14,2.89,-0.54
1900-01-01 20:19:11.183,14.17,-1.5,10.68,-0.03,0.25,0.97,-1.43,0.25,-1.1,22.84,14.06,11.7,0.23,0.37,0.85,-4.27,3.22,-1.89
1900-01-01 20:19:11.393,13.53,-1.72,10.67,-0.03,0.23,0.97,-3.03,0.88,-1.05,21.65,13.55,11.41,0.23,0.36,0.87,-0.33,0.56,-0.43
1900-01-01 20:19:11.393,14.53,-2.0,10.67,-0.03,0.25,0.96,-3.86,-1.07,0.58,23.35,12.85,11.33,0.21,0.38,0.85,-4.38,0.01,-0.98
1900-01-01 20:19:11.461,12.02,-2.39,10.92,-0.04,0.21,0.99,-0.75,-0.83,-1.64,21.26,13.11,11.18,0.22,0.35,0.87,-1.81,2.22,-1.48
1900-01-01 20:19:11.576,13.53,-1.45,10.82,-0.03,0.24,0.98,-0.39,-0.03,-1.22,22.46,13.27,10.94,0.22,0.37,0.87,-4.53,2.06,0.4
1900-01-01 20:19:11.603,12.85,-1.27,10.8,-0.02,0.22,0.98,-1.21,0.73,-1.17,21.52,13.62,10.99,0.23,0.35,0.87,-3.02,1.82,0.24
1900-01-01 20:19:11.716,13.08,-1.52,10.78,-0.03,0.23,0.97,-1.63,0.81,-1.47,21.83,13.4,11.02,0.22,0.36,0.87,-4.44,4.28,-0.5
1900-01-01 20:19:11.716,12.91,-2.55,10.71,-0.04,0.22,0.98,-2.26,0.32,-1.16,20.28,12.3,10.94,0.2,0.33,0.87,-5.57,4.34,-0.92
1900-01-01 20:19:11.840,12.81,-1.73,10.69,-0.03,0.22,0.98,-2.15,0.6,-1.36,21.42,12.19,10.79,0.21,0.35,0.88,-1.24,1.87,-0.64
1900-01-01 20:19:11.840,12.2,-2.29,10.64,-0.04,0.21,0.98,-2.87,1.51,-0.42,19.62,11.7,10.68,0.19,0.32,0.88,-2.22,1.01,-0.69
1900-01-01 20:19:11.997,12.95,-3.11,10.74,-0.05,0.22,0.97,0.87,-1.27,-1.69,19.58,11.58,10.57,0.19,0.32,0.88,-2.33,0.13,-0.96
1900-01-01 20:19:11.997,12.25,-2.19,10.64,-0.04,0.21,0.98,0.88,-0.15,-1.72,20.54,12.42,10.41,0.21,0.34,0.88,-1.43,1.65,-0.38
1900-01-01 20:19:12.130,13.09,-2.34,10.54,-0.04,0.23,0.98,-0.87,0.47,-1.07,20.27,11.89,10.35,0.2,0.33,0.88,-2.09,2.1,0.09
1900-01-01 20:19:12.130,12.56,-2.53,10.53,-0.04,0.22,0.98,-1.11,0.26,-0.89,19.77,12.21,10.35,0.2,0.33,0.88,-1.82,1.11,0.27
1900-01-01 20:19:12.240,12.29,-2.59,10.55,-0.05,0.21,0.98,-1.01,-0.3,-0.73,20.21,12.24,10.39,0.21,0.33,0.88,-1.22,1.01,0.29
1900-01-01 20:19:12.414,12.09,-2.02,10.6,-0.04,0.21,0.98,-2.48,1.06,0.27,19.72,12.51,10.42,0.21,0.32,0.88,-0.37,0.5,1.4
1900-01-01 20:19:12.414,12.02,-3.69,10.8,-0.06,0.21,0.97,-1.44,-0.27,-0.6,19.13,11.49,10.63,0.19,0.31,0.88,-1.19,2.02,-0.51
1900-01-01 20:19:12.452,11.77,-2.99,10.87,-0.05,0.2,0.98,0.69,-1.4,-1.42,19.67,12.0,10.54,0.2,0.32,0.88,-2.05,1.49,-1.13
1900-01-01 20:19:12.531,12.1,-2.21,10.81,-0.04,0.21,0.98,-0.42,-0.07,-1.0,20.13,12.2,10.36,0.2,0.33,0.88,-1.8,2.03,0.12
1900-01-01 20:19:12.682,12.51,-2.61,10.81,-0.05,0.22,0.98,-0.79,0.08,-0.76,20.16,11.96,10.37,0.2,0.33,0.88,-1.53,1.76,0.24
1900-01-01 20:19:12.682,12.18,-2.66,10.86,-0.05,0.21,0.98,-1.05,-0.62,-0.62,19.84,11.78,10.4,0.2,0.33,0.89,-1.86,0.95,0.13
1900-01-01 20:19:12.819,12.11,-2.26,10.92,-0.04,0.21,0.98,-1.22,0.25,-0.46,20.07,12.45,10.41,0.21,0.33,0.88,-0.54,0.81,1.09
1900-01-01 20:19:12.819,12.33,-2.8,11.01,-0.05,0.21,0.97,-1.99,-1.01,-0.1,19.7,12.08,10.57,0.2,0.32,0.88,-0.79,0.68,0.03
1900-01-01 20:19:12.939,11.93,-2.68,11.15,-0.05,0.21,0.98,-1.3,-1.81,-0.85,19.6,12.11,10.56,0.2,0.32,0.88,-1.31,1.43,-0.5
1900-01-01 20:19:13.066,11.48,-2.21,11.18,-0.04,0.2,0.98,0.79,-1.26,-1.44,19.73,11.99,10.48,0.2,0.32,0.88,-2.22,1.74,-1.08
1900-01-01 20:19:13.066,12.23,-1.97,11.12,-0.03,0.21,0.98,-0.45,0.03,-1.12,20.27,11.9,10.3,0.2,0.33,0.88,-1.68,1.96,-0.13
1900-01-01 20:19:13.195,12.0,-2.08,11.11,-0.04,0.21,0.98,-0.87,-0.47,-0.82,19.69,11.95,10.28,0.2,0.32,0.88,-1.16,1.18,0.05
1900-01-01 20:19:13.195,12.2,-2.11,11.14,-0.04,0.21,0.98,-1.09,-0.63,-0.88,19.64,11.93,10.27,0.2,0.32,0.88,-1.7,1.06,0.07
1900-01-01 20:19:13.269,11.8,-1.98,11.17,-0.03,0.21,0.98,-1.02,-0.79,-0.96,19.73,12.11,10.28,0.2,0.32,0.88,-0.85,0.69,0.36
1900-01-01 20:19:13.447,11.84,-1.89,11.18,-0.03,0.21,0.98,-0.98,-0.98,-0.83,19.54,12.19,10.32,0.2,0.32,0.88,-0.33,0.38,0.49
1900-01-01 20:19:13.447,11.55,-1.87,11.21,-0.03,0.2,0.98,-0.63,-0.69,-0.9,19.72,12.35,10.39,0.2,0.32,0.88,-0.56,1.27,0.24
1900-01-01 20:19:13.500,12.01,-2.1,11.23,-0.04,0.21,0.98,-0.76,-0.63,-0.91,19.56,12.15,10.42,0.2,0.32,0.88,-0.59,1.08,0.15
1900-01-01 20:19:13.662,11.5,-2.06,11.25,-0.04,0.2,0.98,0.1,-1.27,-0.93,19.57,12.28,10.43,0.2,0.32,0.87,-2.9,1.31,-0.43
1900-01-01 20:19:13.662,11.71,-1.59,11.27,-0.03,0.2,0.98,-0.17,-0.15,-1.34,20.48,12.33,10.36,0.21,0.34,0.88,-0.87,1.66,-0.18
1900-01-01 20:19:13.782,11.95,-1.69,11.22,-0.03,0.21,0.98,-1.69,0.13,-0.59,19.81,12.39,10.32,0.21,0.33,0.88,-0.93,0.7,0.69
1900-01-01 20:19:13.816,11.88,-1.8,11.29,-0.03,0.21,0.98,-1.08,-0.62,-0.61,19.82,12.34,10.42,0.21,0.33,0.88,-0.98,0.69,0.19
1900-01-01 20:19:13.919,11.78,-1.66,11.36,-0.03,0.2,0.98,-0.96,-0.81,-0.64,19.94,12.36,10.44,0.21,0.33,0.88,-1.02,0.96,0.31
1900-01-01 20:19:13.958,11.58,-1.56,11.42,-0.03,0.2,0.98,-0.6,-0.67,-0.89,19.8,12.51,10.48,0.21,0.33,0.88,-1.18,1.53,-0.21
1900-01-01 20:19:14.045,11.58,-1.65,11.44,-0.03,0.2,0.98,0.73,-0.68,-1.44,19.58,12.22,10.44,0.2,0.32,0.88,-2.15,2.1,-0.77
1900-01-01 20:19:14.207,11.78,-1.28,11.38,-0.02,0.21,0.98,-0.91,0.21,-0.85,19.97,12.55,10.31,0.21,0.33,0.88,-1.73,1.88,0.05
1900-01-01 20:19:14.207,11.93,-1.47,11.41,-0.03,0.21,0.98,-1.06,0.0,-0.7,20.01,12.24,10.31,0.2,0.33,0.88,-0.92,1.07,0.39
1900-01-01 20:19:14.438,12.03,-1.69,11.46,-0.03,0.21,0.98,-0.98,-0.71,-0.61,19.91,12.38,10.36,0.21,0.33,0.88,-0.27,0.6,0.47
1900-01-01 20:19:14.438,11.87,-1.51,11.52,-0.03,0.21,0.98,-0.79,-1.44,-0.89,19.95,13.0,10.42,0.22,0.33,0.88,-0.87,1.23,-0.13
1900-01-01 20:19:14.469,11.49,-1.38,11.55,-0.02,0.2,0.98,-0.11,-1.03,-1.13,19.67,12.22,10.39,0.2,0.32,0.88,-1.93,2.47,-0.94
1900-01-01 20:19:14.617,11.41,-0.98,11.53,-0.02,0.2,0.98,-0.08,-0.08,-1.08,20.01,12.43,10.24,0.21,0.33,0.88,-2.22,2.44,-0.15
1900-01-01 20:19:14.617,12.25,-1.27,11.53,-0.02,0.21,0.98,-0.53,0.66,-0.85,20.2,11.94,10.21,0.2,0.33,0.88,-0.99,1.44,0.54
1900-01-01 20:19:14.662,12.3,-1.4,11.56,-0.02,0.21,0.98,-1.15,-0.43,-0.7,20.29,12.01,10.29,0.2,0.33,0.88,-0.72,0.24,0.58
1900-01-01 20:19:14.773,11.68,-1.36,11.61,-0.02,0.2,0.98,-0.85,-0.86,-0.86,19.83,12.25,10.37,0.2,0.33,0.88,-0.29,0.89,0.36
1900-01-01 20:19:14.900,11.81,-1.21,11.63,-0.02,0.21,0.98,-0.78,-0.64,-1.01,19.72,12.35,10.41,0.21,0.32,0.88,-0.41,1.2,-0.55
1900-01-01 20:19:14.900,11.81,-1.25,11.64,-0.02,0.21,0.98,0.34,-0.11,-1.37,20.74,12.08,10.32,0.2,0.34,0.88,-1.39,2.07,-0.66
1900-01-01 20:19:14.979,11.99,-1.23,11.59,-0.02,0.21,0.98,-0.42,-0.03,-0.97,20.18,12.13,10.21,0.2,0.33,0.88,-1.79,1.86,-0.07
1900-01-01 20:19:15.035,11.96,-1.17,11.6,-0.02,0.21,0.98,-0.63,-0.29,-0.79,20.09,12.18,10.19,0.2,0.33,0.88,-1.37,1.25,0.06
1900-01-01 20:19:15.171,12.08,-1.33,11.64,-0.02,0.21,0.98,-0.67,-0.34,-0.76,20.16,12.13,10.19,0.2,0.33,0.88,-1.21,1.08,0.37
1900-01-01 20:19:15.171,11.95,-0.92,11.68,-0.02,0.21,0.98,-0.83,-0.6,-0.66,20.31,12.25,10.24,0.2,0.33,0.88,-0.34,0.51,0.89
1900-01-01 20:19:15.314,12.1,-1.28,11.74,-0.02,0.21,0.98,-0.88,-0.73,-0.69,20.02,12.29,10.37,0.2,0.33,0.88,-0.55,0.74,0.36
1900-01-01 20:19:15.352,11.92,-1.2,11.79,-0.02,0.21,0.98,-0.48,-0.72,-0.99,20.15,12.43,10.42,0.21,0.33,0.88,-1.0,1.53,-0.27
1900-01-01 20:19:15.472,11.8,-1.23,11.8,-0.02,0.21,0.98,0.58,-0.33,-1.14,20.31,12.13,10.37,0.2,0.33,0.88,-1.92,2.6,-0.68
1900-01-01 20:19:15.602,12.23,-1.02,11.78,-0.02,0.21,0.98,-0.35,0.35,-0.8,20.39,11.99,10.25,0.2,0.34,0.88,-1.66,2.19,0.05
1900-01-01 20:19:15.602,12.29,-1.17,11.82,-0.02,0.21,0.98,-0.51,0.23,-0.79,20.34,11.94,10.25,0.2,0.34,0.88,-1.41,1.58,0.13
1900-01-01 20:19:15.637,12.15,-1.38,11.86,-0.02,0.21,0.98,-0.64,-0.34,-0.94,19.97,12.06,10.26,0.2,0.33,0.88,-1.26,1.38,-0.2
1900-01-01 20:19:15.729,12.01,-1.16,11.87,-0.02,0.21,0.98,-0.9,-0.44,-0.89,20.27,12.11,10.23,0.2,0.33,0.88,-0.87,0.65,0.56
1900-01-01 20:19:15.865,12.29,-1.03,11.89,-0.02,0.21,0.98,-0.68,0.16,-0.78,20.19,12.24,10.3,0.2,0.33,0.88,-0.24,0.77,0.71
1900-01-01 20:19:15.865,12.15,-1.73,11.93,-0.03,0.21,0.97,-0.75,-0.46,-0.84,19.82,12.21,10.4,0.2,0.32,0.88,-1.31,1.19,0.08
1900-01-01 20:19:16.030,11.9,-1.3,11.96,-0.02,0.21,0.98,0.75,-1.2,-1.34,19.84,12.15,10.41,0.2,0.33,0.88,-2.21,2.01,-1.29
1900-01-01 20:19:16.030,12.36,-1.01,11.92,-0.02,0.21,0.98,-0.5,-0.11,-1.08,20.69,12.07,10.2,0.2,0.34,0.88,-1.38,1.76,-0.21
1900-01-01 20:19:16.169,12.25,-1.2,11.91,-0.02,0.21,0.98,-1.27,-0.23,-0.8,20.35,12.15,10.16,0.2,0.34,0.88,-0.98,0.88,0.4
1900-01-01 20:19:16.169,12.27,-0.94,11.95,-0.02,0.21,0.98,-1.43,-1.35,-0.68,20.1,12.4,10.21,0.21,0.33,0.88,-0.35,-0.21,0.37
1900-01-01 20:19:16.283,11.98,-1.02,12.0,-0.02,0.21,0.98,-1.23,-1.55,-0.69,19.96,12.41,10.26,0.21,0.33,0.88,-1.98,1.15,0.18
1900-01-01 20:19:16.464,11.71,-0.85,12.06,-0.01,0.2,0.98,0.29,-1.21,-1.26,19.86,12.44,10.28,0.21,0.33,0.88,-2.31,1.88,-0.79
1900-01-01 20:19:16.464,12.52,-0.35,12.02,-0.01,0.22,0.98,-0.66,0.27,-0.76,20.52,12.38,10.15,0.21,0.34,0.88,-1.16,1.42,0.46
1900-01-01 20:19:16.539,12.35,-0.92,12.07,-0.02,0.21,0.98,-1.21,-0.17,-0.76,19.96,12.29,10.21,0.2,0.33,0.88,-0.68,0.69,0.29
1900-01-01 20:19:16.672,12.16,-0.8,12.11,-0.01,0.21,0.98,-0.9,-1.21,-0.86,19.95,12.45,10.25,0.21,0.33,0.88,-1.18,0.93,-0.35
1900-01-01 20:19:16.697,11.66,-0.56,12.14,-0.01,0.2,0.98,0.11,-1.08,-1.45,19.96,12.52,10.19,0.21,0.33,0.88,-0.97,1.32,-0.92
1900-01-01 20:19:16.820,12.24,-0.46,12.07,-0.01,0.21,0.98,-0.53,0.37,-0.99,20.54,12.27,10.04,0.2,0.34,0.88,-1.33,1.47,0.17
1900-01-01 20:19:16.820,12.18,-0.77,12.08,-0.01,0.21,0.98,-0.82,0.27,-0.89,20.37,12.42,10.06,0.21,0.34,0.88,-1.5,1.38,0.33
1900-01-01 20:19:16.932,12.57,-0.78,12.11,-0.01,0.22,0.98,-1.34,-0.66,-0.63,20.05,12.32,10.1,0.2,0.33,0.88,-0.95,0.47,0.56
1900-01-01 20:19:16.932,12.25,-0.66,12.17,-0.01,0.21,0.98,-0.62,-1.07,-0.73,20.2,12.43,10.17,0.21,0.33,0.87,-0.97,1.62,-0.52
1900-01-01 20:19:17.062,12.05,-0.77,12.21,-0.01,0.21,0.98,0.08,-0.33,-1.24,20.24,12.33,10.09,0.21,0.33,0.88,-1.6,1.89,-0.37
1900-01-01 20:19:17.088,12.27,-0.36,12.18,-0.01,0.21,0.98,-0.53,0.16,-0.9,20.43,12.41,10.02,0.21,0.34,0.88,-1.46,1.44,0.24
1900-01-01 20:19:17.191,12.21,-0.71,12.21,-0.01,0.21,0.98,-0.8,-0.32,-0.76,20.04,12.27,10.05,0.2,0.33,0.88,-1.34,1.3,0.13
1900-01-01 20:19:17.262,12.15,-0.45,12.25,-0.01,0.21,0.98,-0.79,-0.64,-0.7,20.25,12.36,10.06,0.21,0.33,0.88,-0.99,1.11,0.31
1900-01-01 20:19:17.323,11.58,-0.43,12.3,-0.01,0.2,0.99,-0.47,-0.17,-0.35,20.07,12.84,10.1,0.21,0.33,0.88,-0.58,1.4,0.73
1900-01-01 20:19:17.465,11.77,-0.98,12.4,-0.02,0.2,0.98,0.98,1.05,0.3,19.76,12.17,10.2,0.2,0.32,0.88,0.16,2.92,0.94
1900-01-01 20:19:17.465,12.96,-0.92,12.61,-0.02,0.22,0.97,2.37,-1.14,0.79,20.25,12.2,10.33,0.2,0.33,0.87,-1.34,2.6,0.33
1900-01-01 20:19:17.581,13.36,-0.29,12.89,-0.01,0.23,0.98,0.81,-0.07,0.63,21.08,12.05,10.37,0.2,0.35,0.88,-0.76,2.63,0.92
1900-01-01 20:19:17.635,13.72,-0.31,13.14,-0.01,0.24,0.98,-0.56,0.4,0.16,20.77,11.74,10.51,0.2,0.34,0.87,-2.02,1.51,0.32
1900-01-01 20:19:17.713,12.89,-0.49,13.32,-0.01,0.23,0.98,-0.56,1.58,-0.49,20.08,12.24,10.55,0.2,0.33,0.88,-2.13,1.69,0.15
1900-01-01 20:19:17.840,14.04,-1.08,13.41,-0.02,0.24,0.97,-0.88,0.32,-1.04,20.54,11.58,10.56,0.19,0.34,0.88,-3.01,1.25,-0.36
1900-01-01 20:19:17.840,12.79,-0.9,13.41,-0.02,0.22,0.98,-1.66,-0.63,-1.08,19.59,11.87,10.5,0.2,0.32,0.89,-3.27,0.98,-0.5
1900-01-01 20:19:17.970,12.56,-0.68,13.4,-0.01,0.22,0.98,-2.05,0.55,-0.8,19.22,11.94,10.41,0.2,0.32,0.88,-4.49,0.79,-0.2
1900-01-01 20:19:18.011,12.15,-1.36,13.44,-0.02,0.21,0.97,-0.11,0.89,-1.13,18.9,12.12,10.37,0.2,0.31,0.88,-0.52,1.4,-1.02
