global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 17:54:21.986,0.02,0,0,0,0,0
 17:54:22.006,0.0923405,0,0,0,0,0
 17:54:22.026,0.1064939,0,0,0,0,0
 17:54:22.056,0.1414271,0,0,0,0,0
 17:54:22.148,0.2330907,0,0,0,0,0
 17:54:22.272,0.3565186,0,0,0,0,0
 17:54:22.395,0.4790808,0,0,0,0,0
 17:54:22.515,0.5989514,0,0,0,0,0
 17:54:22.635,0.7186566,0,0,0,0,0
 17:54:22.758,0.8408528,0,0,0,0,0
 17:54:22.876,0.9605535,0,0,0,0,0
 17:54:22.997,1.081965,0,0,0,0,0
 17:54:23.118,1.202576,0,0,0,0,0
 17:54:23.244,1.328003,0,0,0,0,0
 17:54:23.362,1.44692,0,0,0,0,0
 17:54:23.485,1.568766,0,0,0,0,0
 17:54:23.606,1.692229,0,0,0,0,0
 17:54:23.730,1.815114,0,0,0,0,0
 17:54:23.849,1.934538,0,0,0,0,0
 17:54:23.971,2.055205,0,0,0,0,0
 17:54:24.088,2.174733,0,0,0,0,0
 17:54:24.379,2.296156,0,0,0,0,0
 17:54:24.463,2.545511,0,0,0,0,0
 17:54:24.486,2.570807,0,0,0,0,0
 17:54:24.576,2.660247,0,0,0,0,0
 17:54:24.693,2.778332,0,0,0,0,0
 17:54:24.815,2.898292,0,0,0,0,0
 17:54:24.932,3.016428,0,0,0,0,0
 17:54:25.070,3.140792,0,0,0,0,0
 17:54:25.186,3.269351,0.54,359.4029,0,0,0
 17:54:25.309,3.393217,1.08,358.8058,0.0265514,0.0376326,0.0245774
 17:54:25.442,3.518705,1.08,358.8058,0.0435151,1.08794,0.298423
 17:54:25.562,3.646586,1.08,358.8058,0.231276,2.75092,1.23967
 17:54:25.690,3.772817,1.08,358.8058,0.280158,2.95163,1.38742
 17:54:25.815,3.899483,1.08,358.8058,0.287263,2.92008,1.34698
 17:54:25.942,4.026885,1.08,358.8058,0.277153,2.92276,1.34428
 17:54:26.070,4.155028,1.08,358.8058,0.260897,2.90865,1.34314
 17:54:26.197,4.28021,1.08,358.8058,0.234603,2.90375,1.35837
 17:54:26.324,4.408014,1.08,358.8058,0.16344,2.86837,1.41882
 17:54:26.452,4.530998,1.08,358.8058,0.0809157,2.79976,1.51254
 17:54:26.571,4.654054,1.08,358.8058,0.158211,2.70365,1.63164
 17:54:26.694,4.778468,1.08,358.8058,0.172834,2.63115,1.78939
 17:54:26.818,4.902497,1.08,358.8058,0.156969,2.5907,1.81558
 17:54:26.944,5.029299,1.08,358.8058,0.162701,2.5838,1.80964
 17:54:27.070,5.154169,1.08,358.8058,0.15783,2.57915,1.79936
 17:54:27.194,5.277897,1.08,358.8058,0.155122,2.57888,1.7937
 17:54:27.317,5.401488,1.08,358.8058,0.157781,2.57669,1.77918
 17:54:27.443,5.527241,1.08,358.8058,0.179189,2.56409,1.74992
 17:54:27.567,5.651557,1.08,358.8058,0.181614,2.56323,1.74713
 17:54:27.689,5.774406,1.08,358.8058,0.181353,2.56531,1.74661
 17:54:27.814,5.897802,1.08,358.8058,0.184533,2.56832,1.74658
 17:54:27.943,6.026878,1.08,358.8058,0.173836,2.57056,1.74215
 17:54:28.069,6.153034,1.08,358.8058,0.172399,2.56996,1.74026
 17:54:28.192,6.27594,1.08,358.8058,0.172399,2.56996,1.74026
 17:54:28.314,6.399456,1.08,358.8058,0.173991,2.57146,1.74024
