Time,Roll,Pitch,Yaw
05:56:20.502 PM,-6.61743446085669,26.9097195551372,0.078952598474075
05:56:20.537 PM,-6.62804839736409,26.9129763696164,0.0742490047664039
05:56:20.627 PM,-6.22888813548323,27.1655683677421,0.0983238281633901
05:56:20.692 PM,-6.52261542970443,27.4970266357681,0.124719578133289
05:56:20.774 PM,-6.46206120601,26.9996673306331,0.107687170529755
05:56:20.879 PM,-6.31155620178526,26.9727075756608,0.120893060966365
05:56:20.927 PM,-6.74049185561263,27.2655492506766,0.1678631466002
05:56:20.974 PM,-6.47233595593719,27.2240500595046,0.124237841745343
05:56:21.068 PM,-6.21654919970409,27.1789298242723,0.0470413843994671
05:56:21.122 PM,-6.44256580839497,27.0815055036799,0.107959840613491
05:56:21.208 PM,-6.41396506732194,27.282871254977,0.0684070256807513
05:56:21.302 PM,-6.38303553675938,27.1783053309404,0.0680850727370961
05:56:21.431 PM,-6.36854752784823,27.3189371918236,0.0453831778105566
05:56:21.431 PM,-6.44347995358423,27.1383237870026,0.0285960225820575
05:56:21.512 PM,-6.40782892808406,27.0137800092265,0.0189365460318711
05:56:21.644 PM,-6.56262528690185,27.3730284439676,0.0398386792764468
05:56:21.679 PM,-6.54489081437396,27.1045239834998,-0.00575346434254909
05:56:21.773 PM,-6.37456223694562,27.2118722288352,0.0259658717417348
05:56:21.821 PM,-6.36196829782899,27.1521589240597,-0.00875564088781314
05:56:21.915 PM,-6.37676864677076,27.1164662648767,-0.03237995290677
05:56:22.037 PM,-6.5451751401929,27.0037215533766,0.0141341083525465
05:56:22.037 PM,-6.33314080303532,27.0221021339865,-0.0347226747221925
05:56:22.181 PM,-6.31354909714943,27.1592377001805,-0.0398421974440811
05:56:22.303 PM,-6.36857725188863,27.0876877774319,-0.067280154180845
05:56:22.303 PM,-6.52707881832208,26.896593743237,-0.0705404937834349
05:56:22.344 PM,-6.43794616818928,27.2276184829757,-0.0528555614706875
05:56:22.431 PM,-6.18432533266206,26.9182864935673,-0.0912296664074831
05:56:22.501 PM,-6.36086833266542,27.1692811920996,-0.0827322539413372
05:56:22.597 PM,-6.25632181583793,27.2385642018941,-0.0782636968571123
05:56:22.706 PM,-6.15001997165142,27.0450522993287,-0.0729443711726974
05:56:22.745 PM,-6.26836330227332,27.0298544251133,-0.0854418228827238
05:56:22.966 PM,-6.25024163060803,27.1982358372855,-0.0830174803310263
05:56:22.966 PM,-6.5242429632372,26.9489459683033,-0.0564281618047039
05:56:22.966 PM,-6.22923457930354,27.0851142911616,-0.047586637088087
05:56:23.212 PM,-6.35259752672692,27.0492125048773,-0.0549443257099604
05:56:23.212 PM,-6.3318639074301,27.0497228749939,-0.0714973809118755
05:56:23.212 PM,-6.5156689983432,27.0490012691443,-0.00149095099942723
05:56:23.262 PM,-6.17273906752438,27.0848190627607,-0.0671467689950586
05:56:23.340 PM,-6.12760213197707,26.4346668461738,-0.269423478919831
05:56:23.474 PM,-6.39318817306215,27.6738156968259,0.170710285362466
05:56:23.521 PM,-6.20394330834173,27.769290488808,-0.100288527919211
05:56:23.568 PM,-5.77232746462347,26.9780847398785,-0.397747585819603
05:56:23.728 PM,-6.75113371139285,25.2718786090853,-0.331889102566905
05:56:23.728 PM,-6.68556772414458,28.4501631612494,0.511470088492711
05:56:23.848 PM,-6.23284153039299,26.3905595184498,-0.194079204601362
05:56:23.896 PM,-6.17995787556445,25.8646555216044,-0.348563372999128
05:56:23.982 PM,-6.79349557787884,26.5948845964507,-0.0554797634213578
05:56:24.110 PM,-6.63152343873858,28.5350021207512,0.341717527385369
05:56:24.110 PM,-5.70640556889225,27.7888497911176,-0.319074870327581
05:56:24.229 PM,-5.65602370371819,26.4521530261317,-0.618656707854353
05:56:24.270 PM,-6.60577481044826,26.2576351713386,-0.314729523340122
05:56:24.359 PM,-6.59353536497984,28.0811788584837,0.20560313637803
05:56:24.489 PM,-5.88245217828418,27.3001564645553,-0.412301871951217
05:56:24.489 PM,-5.69411748359608,26.6704533934746,-0.650435347531523
05:56:24.601 PM,-6.41893927193997,26.4298104430917,-0.428711049803638
05:56:24.645 PM,-6.51455030108586,27.6988700304683,-0.0778413377713586
05:56:24.744 PM,-6.08662144587836,27.0469595162505,-0.442829055355942
05:56:24.862 PM,-5.82290873383837,26.6519989681461,-0.637325121708881
05:56:24.862 PM,-6.54288722285802,26.5094307303681,-0.40947115479961
05:56:24.990 PM,-6.29558900886439,27.3766915287438,-0.274407631183399
05:56:25.023 PM,-6.07892968605624,27.5145776458761,-0.383798392944769
05:56:25.127 PM,-5.82792200468559,26.6045197289097,-0.621472133912452
05:56:25.244 PM,-6.24763006918408,26.5512427751142,-0.541065317976432
05:56:25.244 PM,-6.44133312880853,27.2777246432454,-0.302713892854059
05:56:25.371 PM,-6.03849535905147,27.8406836650463,-0.335093925739906
05:56:25.404 PM,-6.03792740927933,26.5160893505352,-0.532148852885644
05:56:25.505 PM,-6.08518575282861,26.8480287357813,-0.445294967711029
05:56:25.620 PM,-6.34718652473839,26.7732976917501,-0.287446234420067
05:56:25.620 PM,-6.17832967108785,27.7819853489043,-0.186799933427365
05:56:25.689 PM,-6.00765497406129,27.1620033867088,-0.36533820682749
05:56:25.786 PM,-5.96662163307302,27.1997492624664,-0.37918532763403
05:56:25.878 PM,-6.18633724548275,26.9257066593152,-0.27422189728379
05:56:25.960 PM,-6.01494365378939,27.8447409910004,-0.147961774021039
05:56:26.012 PM,-5.90995129515632,27.6043052099413,-0.208592862931194
05:56:26.137 PM,-5.98400935365671,27.1505030236222,-0.370705621224484
05:56:26.170 PM,-6.07410544273242,26.8935161225192,-0.311266948027577
05:56:26.267 PM,-6.13357085358639,27.4339409004443,-0.173334981791033
05:56:26.385 PM,-6.05689439074262,27.6675007286609,-0.226302644465577
