,Time,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2
23,1900-01-01 17:39:31.301,20.99,3.94,26.39,0.07,0.35,0.92,-0.43,0.59,-1.07,15.12,13.82,37.18,0.23,0.25,0.91,1.53,-0.53,1.56
24,1900-01-01 17:39:31.301,23.98,3.8,26.39,0.07,0.41,0.91,0.32,0.45,-0.53,16.46,13.53,37.41,0.23,0.28,0.91,2.21,0.4,3.69
25,1900-01-01 17:39:31.414,21.2,3.69,26.47,0.06,0.36,0.93,-1.64,0.67,-0.24,15.79,15.6,37.96,0.26,0.26,0.89,0.46,0.43,2.09
26,1900-01-01 17:39:31.529,21.95,3.49,26.59,0.06,0.37,0.92,0.49,0.29,-0.86,15.89,14.74,38.27,0.25,0.27,0.9,0.72,0.57,0.49
27,1900-01-01 17:39:31.529,22.45,2.96,26.62,0.05,0.38,0.92,-0.06,-0.11,-0.53,17.34,14.02,38.34,0.23,0.29,0.89,0.51,0.47,2.18
28,1900-01-01 17:39:31.666,21.77,4.04,26.69,0.07,0.37,0.93,-0.79,1.02,-0.23,18.4,14.94,38.66,0.25,0.31,0.89,-1.69,0.05,-2.98
29,1900-01-01 17:39:31.805,20.22,2.44,26.82,0.04,0.34,0.93,-1.52,0.15,-0.98,14.98,14.99,38.2,0.25,0.25,0.9,-1.49,1.36,-0.46
30,1900-01-01 17:39:31.805,22.67,3.56,26.83,0.06,0.39,0.93,-1.11,0.08,-1.5,17.25,15.09,38.12,0.25,0.29,0.9,-0.75,1.46,1.37
31,1900-01-01 17:39:32.042,23.03,2.83,26.76,0.05,0.39,0.91,1.08,-0.02,-0.78,17.14,14.0,38.32,0.23,0.28,0.88,-1.48,0.06,-0.31
32,1900-01-01 17:39:32.078,21.22,2.72,26.8,0.05,0.36,0.93,0.3,0.27,-0.95,16.38,15.14,38.26,0.25,0.27,0.9,-1.43,0.68,0.48
33,1900-01-01 17:39:32.078,21.86,3.23,26.81,0.06,0.37,0.92,0.24,0.17,-1.26,17.51,15.25,38.33,0.25,0.29,0.88,-1.03,0.62,0.37
34,1900-01-01 17:39:32.301,22.22,2.97,26.78,0.05,0.38,0.92,-0.86,-0.66,-0.98,16.52,15.42,38.38,0.26,0.28,0.89,-1.56,2.05,0.27
35,1900-01-01 17:39:32.301,22.33,2.91,26.79,0.05,0.38,0.93,-0.32,-1.26,-0.94,17.27,14.68,38.41,0.25,0.29,0.9,-2.18,1.76,1.85
36,1900-01-01 17:39:32.301,22.33,3.18,26.8,0.06,0.38,0.92,-0.74,-0.27,-1.56,15.66,14.74,38.68,0.25,0.26,0.91,-1.24,2.18,-0.05
37,1900-01-01 17:39:32.301,22.26,3.0,26.72,0.05,0.38,0.92,0.24,0.02,-1.04,16.91,14.73,38.67,0.25,0.28,0.89,-0.23,2.11,-0.23
38,1900-01-01 17:39:32.545,22.22,2.99,26.72,0.05,0.38,0.93,-0.18,0.05,-0.63,16.67,14.93,38.62,0.25,0.28,0.89,-1.31,1.34,-0.23
39,1900-01-01 17:39:32.545,21.94,4.23,26.79,0.07,0.38,0.93,-0.25,0.27,-0.67,16.49,16.94,38.58,0.28,0.28,0.89,-2.45,2.99,-1.84
40,1900-01-01 17:39:32.545,22.52,3.39,26.84,0.06,0.38,0.91,0.76,0.11,-2.91,16.01,14.76,38.29,0.24,0.26,0.89,-7.41,4.18,-5.21
41,1900-01-01 17:39:32.601,24.85,-0.01,26.56,0.0,0.43,0.92,-1.24,0.21,-1.5,16.95,10.33,37.49,0.18,0.29,0.92,-1.92,-0.22,0.71
42,1900-01-01 17:39:32.684,21.46,2.35,26.49,0.04,0.38,0.96,-1.52,-0.54,1.26,13.71,14.2,37.59,0.24,0.24,0.94,-5.56,2.51,-0.92
43,1900-01-01 17:39:32.804,15.45,-6.32,26.84,-0.11,0.28,1.0,9.76,-7.25,-1.37,5.77,5.45,37.44,0.12,0.13,1.26,9.44,2.01,-0.61
44,1900-01-01 17:39:32.862,17.92,-0.8,26.79,-0.02,0.33,1.03,-3.73,-32.73,-5.86,2.62,13.13,37.34,0.27,0.05,1.17,9.27,-52.51,-20.44
45,1900-01-01 17:39:32.946,17.43,7.19,26.05,0.12,0.29,0.91,-10.21,-41.36,-20.91,10.47,24.83,34.19,0.35,0.15,0.74,-15.16,-77.68,-44.45
46,1900-01-01 17:39:33.034,23.84,18.53,22.96,0.3,0.38,0.8,-21.4,-27.31,-36.17,48.3,31.13,27.29,0.44,0.63,0.36,-15.47,-41.15,-27.97
47,1900-01-01 17:39:33.074,43.83,28.96,17.49,0.53,0.75,0.58,10.66,-1.11,-1.69,71.04,15.04,22.93,0.31,1.11,0.23,19.53,41.37,26.1
48,1900-01-01 17:39:33.212,32.36,23.83,17.39,0.39,0.52,0.72,5.95,29.35,27.24,30.46,29.39,26.92,0.43,0.45,0.62,5.11,70.53,51.68
49,1900-01-01 17:39:33.212,9.2,9.05,21.71,0.15,0.16,0.95,13.47,21.83,19.27,3.32,12.27,34.81,0.23,0.06,1.07,7.04,79.32,19.57
50,1900-01-01 17:39:33.369,19.4,1.04,24.8,0.02,0.37,1.06,-14.16,11.68,7.05,6.62,5.61,37.78,0.11,0.13,1.12,-23.31,21.16,11.45
51,1900-01-01 17:39:33.455,20.94,2.05,26.04,0.04,0.37,0.96,0.27,5.51,2.41,14.24,2.03,39.52,0.04,0.25,0.98,-7.39,7.6,5.98
52,1900-01-01 17:39:33.480,16.41,4.37,26.56,0.07,0.28,0.94,-17.22,12.04,0.65,3.11,8.07,40.42,0.15,0.06,1.03,-17.23,0.37,5.34
53,1900-01-01 17:39:33.614,21.37,8.71,26.82,0.16,0.39,0.97,0.2,1.72,-1.66,15.56,9.48,41.22,0.17,0.28,0.98,-2.59,4.25,-0.6
54,1900-01-01 17:39:33.614,18.3,7.16,26.73,0.12,0.29,0.87,-0.31,2.13,-0.38,10.05,9.85,41.13,0.15,0.16,0.87,-1.21,-1.64,1.15
55,1900-01-01 17:39:33.732,19.56,3.87,26.83,0.07,0.34,0.96,-3.45,2.77,-1.76,9.5,9.2,41.29,0.16,0.17,0.99,-4.3,0.55,-0.23
56,1900-01-01 17:39:33.871,20.31,7.64,26.72,0.13,0.34,0.92,3.56,-1.37,-0.98,11.91,9.17,41.25,0.15,0.2,0.92,-0.69,-0.42,-0.91
57,1900-01-01 17:39:33.871,18.38,4.9,26.73,0.08,0.31,0.92,-2.27,3.45,-1.99,8.85,10.14,41.1,0.17,0.15,0.95,-1.79,0.39,0.95
58,1900-01-01 17:39:33.905,20.47,7.88,26.58,0.14,0.37,0.97,3.24,-2.52,-0.69,12.28,10.73,41.24,0.19,0.21,0.95,1.14,2.93,-1.69
59,1900-01-01 17:39:33.992,19.87,5.34,26.63,0.09,0.33,0.91,-2.73,1.28,-0.42,10.76,9.83,40.97,0.16,0.18,0.92,-3.39,0.04,1.24
60,1900-01-01 17:39:34.128,20.22,6.68,26.73,0.12,0.36,0.97,3.08,-3.1,-0.16,11.25,10.08,41.15,0.17,0.19,0.95,-0.08,1.61,-1.64
61,1900-01-01 17:39:34.128,20.33,6.23,26.86,0.1,0.33,0.89,-5.64,2.56,-1.23,10.25,11.45,40.89,0.18,0.16,0.88,-6.05,-2.56,3.02
62,1900-01-01 17:39:34.258,19.46,5.46,26.83,0.1,0.36,1.0,2.21,-2.21,-0.49,10.72,11.55,41.35,0.2,0.19,0.98,-0.15,3.13,-1.34
63,1900-01-01 17:39:34.348,19.1,6.34,26.92,0.11,0.31,0.9,-3.07,0.47,-0.83,9.43,12.14,41.13,0.19,0.15,0.88,-3.37,-1.93,1.5
64,1900-01-01 17:39:34.348,20.14,5.16,26.95,0.1,0.36,0.99,1.38,-0.94,-1.01,10.12,12.17,41.35,0.21,0.18,0.98,-0.36,1.59,-0.79
65,1900-01-01 17:39:34.496,20.87,6.79,26.96,0.12,0.35,0.91,1.62,-1.42,-0.68,12.01,9.77,41.22,0.16,0.2,0.91,-1.3,-0.95,-0.17
66,1900-01-01 17:39:34.496,18.25,4.45,27.01,0.08,0.31,0.92,-3.63,2.8,-1.24,8.0,11.18,41.19,0.18,0.13,0.93,-3.18,0.4,2.09
67,1900-01-01 17:39:34.621,19.63,7.01,26.98,0.13,0.36,0.99,0.61,-1.27,-0.93,11.36,13.12,41.5,0.23,0.2,0.98,-0.47,3.61,0.21
68,1900-01-01 17:39:34.665,20.36,5.94,27.0,0.1,0.33,0.89,-1.05,0.27,-1.21,11.08,10.72,41.52,0.17,0.17,0.88,-1.27,-0.73,1.5
69,1900-01-01 17:39:34.761,18.72,4.18,26.97,0.07,0.31,0.92,-0.82,2.95,-1.89,8.77,10.97,41.74,0.18,0.15,0.94,-0.92,0.21,0.54
70,1900-01-01 17:39:34.805,20.14,6.22,26.84,0.11,0.37,0.99,-0.35,-1.69,-0.73,11.59,13.39,41.81,0.24,0.21,0.98,-1.21,2.11,-0.47
71,1900-01-01 17:39:34.911,19.4,5.11,26.89,0.09,0.32,0.9,-0.58,-0.11,-0.95,10.87,10.82,41.73,0.17,0.17,0.88,-1.44,-1.47,0.69
72,1900-01-01 17:39:35.015,18.13,4.64,26.9,0.08,0.31,0.94,-0.69,2.12,-2.4,9.37,12.24,41.83,0.21,0.16,0.95,-0.61,-1.06,2.01
73,1900-01-01 17:39:35.051,20.17,6.09,26.7,0.11,0.36,0.98,-1.29,-1.0,-1.62,12.42,13.19,42.13,0.23,0.22,0.97,-0.5,2.74,0.41
74,1900-01-01 17:39:35.133,19.56,5.32,26.61,0.09,0.32,0.88,-0.98,0.58,-0.7,10.37,11.64,42.18,0.18,0.16,0.87,-1.63,-2.17,1.18
75,1900-01-01 17:39:35.250,18.98,3.45,26.66,0.06,0.33,0.96,0.05,0.21,-1.18,9.72,12.99,42.35,0.23,0.17,0.96,-0.52,0.19,0.17
76,1900-01-01 17:39:35.371,20.47,6.9,26.64,0.12,0.35,0.93,1.92,-1.17,-1.02,11.79,12.54,42.37,0.21,0.19,0.91,0.43,1.02,-0.19
77,1900-01-01 17:39:35.371,19.01,4.8,26.64,0.08,0.32,0.94,-1.15,1.41,-2.06,10.1,12.9,42.33,0.22,0.17,0.95,-1.31,0.01,1.44
78,1900-01-01 17:39:35.410,21.39,6.73,26.49,0.12,0.37,0.93,1.79,-1.34,-1.05,12.24,12.61,42.54,0.21,0.2,0.92,0.33,1.48,-0.69
79,1900-01-01 17:39:35.506,18.98,3.95,26.49,0.07,0.32,0.93,-2.97,1.81,-1.01,9.26,13.1,42.43,0.22,0.16,0.94,-3.24,0.19,0.89
80,1900-01-01 17:39:35.637,20.43,6.05,26.49,0.11,0.37,0.98,2.49,-3.76,-0.11,10.95,13.4,42.56,0.23,0.19,0.95,1.04,4.0,-2.25
81,1900-01-01 17:39:35.637,19.99,5.08,26.64,0.08,0.33,0.89,-2.13,0.5,-0.54,10.48,11.67,42.21,0.19,0.17,0.89,-3.66,-0.05,0.81
82,1900-01-01 17:39:35.764,19.34,5.47,26.71,0.1,0.35,0.98,1.15,-2.36,-0.44,9.86,13.76,42.32,0.24,0.17,0.96,0.48,2.21,-1.31
83,1900-01-01 17:39:35.796,20.08,5.78,26.8,0.1,0.33,0.9,-2.07,1.4,-1.5,11.41,12.36,42.11,0.2,0.18,0.89,-2.3,0.1,1.07
84,1900-01-01 17:39:35.881,18.37,5.07,26.73,0.09,0.33,0.98,-0.44,-0.94,-0.89,9.68,14.42,42.27,0.25,0.17,0.96,-0.25,2.71,-0.16
85,1900-01-01 17:39:36.019,20.86,5.95,26.76,0.1,0.34,0.9,-1.57,0.15,-1.02,12.43,12.11,42.24,0.19,0.2,0.88,-2.12,0.47,0.47
86,1900-01-01 17:39:36.019,18.54,4.19,26.76,0.07,0.32,0.96,-1.24,0.44,-0.79,8.71,13.97,42.3,0.24,0.15,0.95,-2.11,1.49,-0.1
87,1900-01-01 17:39:36.143,21.06,7.23,26.8,0.13,0.36,0.92,2.07,-2.06,-0.97,12.09,12.06,42.27,0.2,0.2,0.91,-0.28,1.83,-0.89
88,1900-01-01 17:39:36.176,18.72,3.98,26.81,0.07,0.31,0.93,-2.84,1.98,-1.45,8.92,12.43,42.13,0.21,0.15,0.94,-3.41,-0.25,1.17
89,1900-01-01 17:39:36.275,20.11,6.71,26.75,0.12,0.36,0.98,2.69,-3.6,-0.59,11.62,13.86,42.3,0.24,0.2,0.95,0.73,3.45,-1.5
90,1900-01-01 17:39:36.396,19.01,5.54,26.81,0.09,0.31,0.9,-1.84,0.47,-1.02,10.44,12.12,42.06,0.2,0.17,0.9,-2.12,0.6,0.43
91,1900-01-01 17:39:36.503,19.03,5.31,26.82,0.1,0.34,0.97,-0.61,-1.45,-0.08,9.41,13.59,42.12,0.23,0.16,0.95,-0.78,2.85,-0.65
92,1900-01-01 17:39:36.529,20.43,5.51,26.97,0.09,0.34,0.9,-1.86,0.85,-1.04,11.47,11.86,42.01,0.19,0.19,0.89,-2.78,0.62,0.56
93,1900-01-01 17:39:36.635,19.09,5.11,26.97,0.09,0.34,0.97,-0.53,-0.82,-0.93,10.26,13.51,42.09,0.23,0.18,0.96,-0.71,2.08,-0.28
94,1900-01-01 17:39:36.635,19.43,6.43,26.98,0.11,0.32,0.91,-0.98,-0.37,-1.02,10.95,12.89,42.04,0.21,0.18,0.9,-1.79,0.79,0.32
95,1900-01-01 17:39:36.754,19.2,4.92,26.99,0.09,0.34,0.97,-1.13,-0.38,-0.65,9.66,12.82,42.08,0.22,0.17,0.96,-1.47,1.75,0.25
96,1900-01-01 17:39:36.792,19.89,6.12,27.05,0.1,0.33,0.91,-1.27,0.59,-1.32,11.16,13.0,42.11,0.21,0.18,0.89,-2.05,0.75,0.27
97,1900-01-01 17:39:36.882,19.26,5.35,27.0,0.1,0.34,0.97,-0.83,-0.3,-0.69,9.94,13.18,42.14,0.23,0.17,0.96,-1.11,2.03,0.22
98,1900-01-01 17:39:37.015,20.08,6.57,27.06,0.11,0.33,0.9,-0.01,0.37,-1.04,11.96,11.96,42.17,0.19,0.19,0.87,-1.81,-0.21,-0.12
99,1900-01-01 17:39:37.015,18.26,3.7,27.06,0.07,0.32,0.97,-1.32,0.98,-0.85,8.57,13.07,42.14,0.23,0.15,0.98,-1.15,1.82,0.15
100,1900-01-01 17:39:37.168,20.27,6.9,27.09,0.12,0.34,0.9,0.63,-0.02,-1.54,11.87,12.61,42.15,0.2,0.19,0.89,-0.44,0.08,-0.3
101,1900-01-01 17:39:37.168,18.84,4.34,27.01,0.08,0.33,0.97,-0.53,0.11,-1.01,10.09,13.58,42.1,0.24,0.18,0.97,-0.96,1.15,0.05
102,1900-01-01 17:39:37.274,19.82,6.67,27.01,0.11,0.33,0.91,0.54,-0.82,-1.27,11.54,12.67,42.1,0.2,0.19,0.89,-0.6,0.33,-0.21
103,1900-01-01 17:39:37.309,19.17,4.31,26.98,0.08,0.34,0.96,-1.82,0.47,-0.5,9.48,13.25,42.06,0.23,0.17,0.96,-1.21,1.92,-0.01
104,1900-01-01 17:39:37.391,20.48,6.53,27.06,0.11,0.34,0.92,-0.13,-0.67,-0.86,11.27,12.34,42.05,0.2,0.18,0.9,-1.24,0.7,-0.63
105,1900-01-01 17:39:37.517,19.06,4.23,27.09,0.07,0.33,0.95,-1.88,1.89,-1.07,10.23,12.36,41.94,0.21,0.18,0.95,-1.6,1.81,-0.27
106,1900-01-01 17:39:37.558,19.53,6.13,27.08,0.11,0.34,0.94,1.86,-1.76,-1.15,11.56,12.14,41.89,0.2,0.19,0.92,0.2,1.15,-0.76
107,1900-01-01 17:39:37.632,18.8,4.07,27.07,0.07,0.32,0.93,-2.03,1.34,-1.22,9.51,12.51,41.77,0.21,0.16,0.94,-1.96,0.79,0.44
108,1900-01-01 17:39:37.766,19.78,6.26,27.04,0.11,0.35,0.96,1.4,-2.56,-0.89,11.79,13.09,41.83,0.22,0.2,0.94,-0.5,2.27,-0.85
109,1900-01-01 17:39:37.799,19.38,4.79,27.06,0.08,0.32,0.91,-1.79,0.89,-0.92,10.09,11.94,41.69,0.19,0.16,0.9,-2.03,0.64,0.88
110,1900-01-01 17:39:37.897,19.5,5.52,27.08,0.1,0.35,0.98,0.59,-1.68,-0.76,10.66,13.5,41.81,0.23,0.19,0.96,-0.21,2.31,-0.96
111,1900-01-01 17:39:38.018,19.61,5.3,27.12,0.09,0.32,0.9,-1.51,0.88,-1.05,10.22,12.3,41.66,0.2,0.16,0.89,-1.9,0.6,0.47
112,1900-01-01 17:39:38.018,19.24,5.13,27.12,0.09,0.34,0.98,0.53,-1.42,-0.62,10.5,13.56,41.72,0.24,0.18,0.97,-0.1,1.79,-1.03
113,1900-01-01 17:39:38.146,19.92,5.77,27.19,0.1,0.33,0.9,-1.08,0.47,-1.31,11.49,12.56,41.55,0.2,0.18,0.88,-1.55,-0.31,0.48
114,1900-01-01 17:39:38.146,19.14,4.41,27.15,0.08,0.34,0.98,-0.71,-0.56,-0.59,10.0,13.54,41.62,0.24,0.18,0.98,-0.7,2.67,-0.01
115,1900-01-01 17:39:38.250,20.4,6.22,27.22,0.1,0.33,0.89,-0.81,-0.04,-1.45,12.33,12.26,41.61,0.19,0.19,0.87,-1.08,-0.01,0.24
116,1900-01-01 17:39:38.382,19.19,3.47,27.15,0.06,0.34,0.97,-0.67,0.84,-1.2,10.56,13.25,41.64,0.23,0.19,0.97,-1.23,1.82,0.27
117,1900-01-01 17:39:38.382,20.83,7.1,27.13,0.12,0.35,0.92,1.48,-2.13,-1.11,13.05,12.52,41.67,0.2,0.21,0.9,-0.55,0.66,-0.38
118,1900-01-01 17:39:38.490,18.72,3.6,27.12,0.06,0.32,0.93,-1.81,1.59,-1.31,9.29,12.39,41.6,0.21,0.16,0.93,-1.14,0.92,0.34
119,1900-01-01 17:39:38.538,20.33,6.43,27.08,0.12,0.36,0.96,0.79,-1.59,-0.51,12.08,13.91,41.65,0.24,0.21,0.94,-2.11,0.73,-0.38
120,1900-01-01 17:39:38.637,19.92,4.43,27.16,0.07,0.33,0.91,-1.1,0.82,-0.92,10.36,12.62,41.58,0.2,0.17,0.89,-1.54,0.05,0.74
121,1900-01-01 17:39:38.715,19.54,5.02,27.18,0.09,0.35,0.98,-0.18,-1.06,-1.13,11.03,14.5,41.69,0.26,0.2,0.97,0.21,2.08,-0.67
122,1900-01-01 17:39:38.771,20.89,6.21,27.16,0.11,0.35,0.91,0.59,-1.24,-0.75,11.95,11.86,41.57,0.19,0.19,0.9,-1.49,0.35,0.18
123,1900-01-01 17:39:38.964,19.28,3.67,27.21,0.06,0.33,0.94,-1.21,1.07,-1.24,10.33,12.76,41.59,0.22,0.18,0.94,-1.79,1.64,0.59
124,1900-01-01 17:39:38.964,20.38,6.49,27.18,0.12,0.36,0.95,1.31,-2.33,-0.72,12.22,13.25,41.67,0.23,0.21,0.93,-1.05,2.15,-0.61
125,1900-01-01 17:39:39.005,19.69,4.7,27.23,0.08,0.33,0.91,-1.6,1.18,-0.96,10.29,12.45,41.57,0.2,0.17,0.9,-1.86,0.75,0.6
126,1900-01-01 17:39:39.104,19.31,5.2,27.24,0.09,0.35,0.98,-0.21,-1.73,-0.75,10.89,14.09,41.66,0.25,0.19,0.96,-0.71,3.24,-0.51
127,1900-01-01 17:39:39.204,20.37,5.65,27.28,0.09,0.33,0.89,-0.99,0.62,-0.97,11.52,12.57,41.57,0.2,0.18,0.87,-2.03,0.53,0.35
128,1900-01-01 17:39:39.241,19.59,4.56,27.29,0.08,0.35,0.98,-0.93,-0.53,-0.82,10.39,13.6,41.61,0.24,0.18,0.97,-0.82,2.38,0.0
129,1900-01-01 17:39:39.348,20.46,6.24,27.33,0.1,0.34,0.9,-0.33,-0.34,-1.2,12.52,12.87,41.61,0.21,0.2,0.88,-1.51,-0.05,0.22
130,1900-01-01 17:39:39.450,19.31,3.85,27.3,0.07,0.34,0.96,-1.0,0.62,-0.98,9.28,13.36,41.63,0.23,0.16,0.96,-1.15,1.21,-0.05
131,1900-01-01 17:39:39.450,20.66,6.39,27.31,0.11,0.35,0.92,0.26,-1.05,-1.29,12.49,12.49,41.61,0.21,0.21,0.9,-1.12,-0.05,0.02
132,1900-01-01 17:39:39.701,19.33,4.09,27.27,0.07,0.33,0.94,-1.21,1.52,-1.16,10.17,13.33,41.61,0.23,0.17,0.94,-0.79,0.69,0.47
133,1900-01-01 17:39:39.701,20.45,6.42,27.26,0.11,0.36,0.95,1.15,-2.24,-0.56,12.28,13.27,41.67,0.23,0.21,0.93,-0.95,1.87,-0.7
134,1900-01-01 17:39:39.701,19.22,4.26,27.33,0.07,0.32,0.91,-1.84,1.25,-0.99,9.79,12.34,41.56,0.2,0.16,0.91,-2.05,1.13,0.67
135,1900-01-01 17:39:39.756,20.17,5.71,27.34,0.1,0.36,0.97,0.18,-1.77,-0.78,11.94,13.89,41.65,0.24,0.21,0.95,-0.6,2.51,-0.28
136,1900-01-01 17:39:39.850,20.06,5.17,27.38,0.09,0.33,0.9,-1.11,0.86,-1.13,11.12,12.65,41.6,0.2,0.18,0.88,-1.89,-0.29,0.44
137,1900-01-01 17:39:39.941,19.14,4.88,27.36,0.09,0.34,0.98,-0.19,-0.55,-0.99,10.9,14.36,41.66,0.25,0.19,0.97,-0.14,2.44,-0.12
138,1900-01-01 17:39:40.051,20.86,6.23,27.37,0.1,0.34,0.89,0.3,-0.19,-1.27,13.09,12.62,41.63,0.2,0.21,0.87,-1.4,-0.05,0.12
139,1900-01-01 17:39:40.051,19.07,3.62,27.33,0.06,0.33,0.96,-0.6,1.28,-0.68,9.82,13.72,41.64,0.24,0.17,0.95,-1.45,1.05,0.31
140,1900-01-01 17:39:40.173,20.81,6.81,27.39,0.12,0.36,0.95,1.81,-2.44,-0.99,12.9,12.9,41.68,0.22,0.22,0.93,-0.53,2.37,-1.01
141,1900-01-01 17:39:40.201,19.02,4.09,27.4,0.07,0.31,0.91,-2.17,1.37,-0.9,9.52,12.52,41.52,0.2,0.16,0.91,-1.81,0.85,0.64
142,1900-01-01 17:39:40.286,20.5,5.51,27.42,0.1,0.37,0.97,0.49,-2.19,-0.87,12.26,13.67,41.61,0.24,0.21,0.96,-0.34,2.89,-0.57
143,1900-01-01 17:39:40.398,20.1,4.93,27.44,0.08,0.33,0.9,-1.24,0.53,-0.9,11.29,12.52,41.51,0.2,0.18,0.88,-2.07,0.4,0.27
144,1900-01-01 17:39:40.456,19.4,4.83,27.47,0.09,0.34,0.97,-0.37,-0.21,-1.11,10.91,14.29,41.54,0.25,0.19,0.97,-0.48,2.27,-0.36
145,1900-01-01 17:39:40.537,21.22,6.06,27.45,0.1,0.35,0.9,-0.46,0.12,-1.27,12.55,11.95,41.48,0.19,0.2,0.89,-1.36,-0.24,0.32
146,1900-01-01 17:39:40.664,19.28,3.82,27.42,0.07,0.33,0.95,-0.94,0.82,-1.25,9.88,13.58,41.52,0.23,0.17,0.95,-0.6,1.39,-0.19
147,1900-01-01 17:39:40.664,21.17,7.16,27.39,0.13,0.37,0.94,1.52,-1.69,-1.09,13.15,13.18,41.48,0.22,0.22,0.92,-0.31,1.16,-0.8
