global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 19:52:55.930,0.02,0,0,0,0,0
 19:52:55.944,0.1340809,0.54,359.4029,0.0393725,-0.387026,2.89776
 19:52:55.974,0.1578148,0.54,359.4029,0.0393725,-0.387026,2.89776
 19:52:56.008,0.201023,0.54,359.4029,0.0393725,-0.387026,2.89776
 19:52:56.092,0.2861439,0.54,359.4029,0.0378975,-0.384927,2.85672
 19:52:56.224,0.4183821,0.54,359.4029,0.0137686,-0.527448,0.390062
 19:52:56.363,0.5568601,0.54,359.4029,-0.0458179,-0.258079,-1.6921
 19:52:56.501,0.6942472,0.54,359.4029,-0.06363,-0.239006,-1.69708
 19:52:56.635,0.8268984,0.54,359.4029,-0.0350416,-0.397594,-0.452815
 19:52:56.767,0.9602152,0.54,359.4029,0.0726678,-0.109894,2.96298
 19:52:56.904,1.0969,0.54,359.4029,-0.0284306,-0.0879248,3.0282
 19:52:57.047,1.239571,0.54,359.4029,0.0895673,-0.49634,-0.449593
 19:52:57.186,1.37918,0.54,359.4029,-0.0179121,-0.236458,-1.69922
 19:52:57.322,1.51547,0.54,359.4029,-0.0391628,-0.197575,-1.60364
 19:52:57.455,1.649324,0.54,359.4029,-0.00295993,-0.347646,1.03352
 19:52:57.590,1.783374,0.54,359.4029,-0.00983755,-0.0686156,3.11973
 19:52:57.741,1.93354,0.54,359.4029,-0.0437886,-0.200941,2.34782
 19:52:57.867,2.059684,0.54,359.4029,-0.0542918,-0.279573,-1.44299
 19:52:58.004,2.198047,0.54,359.4029,-0.0826867,-0.192573,-1.75135
 19:52:58.139,2.332226,0.54,359.4029,-0.0889096,-0.251048,-1.01258
 19:52:58.283,2.468946,0.54,359.4029,0.00243277,-0.204869,3.10205
 19:52:58.673,2.602449,0.54,359.4029,-0.0173218,-0.0114526,3.05773
 19:52:58.818,2.935782,0.54,359.4029,-0.0853839,-0.172726,-1.73253
 19:52:58.855,2.970503,0.54,359.4029,-0.0939103,-0.173625,-1.73428
 19:52:58.895,3.011122,0.54,359.4029,-0.0951035,-0.169939,-1.73301
 19:52:58.965,3.08057,0.54,359.4029,-0.0967488,-0.159525,-1.67902
 19:52:59.101,3.213731,0.54,359.4029,-0.0775758,-0.324139,-0.586046
 19:52:59.237,3.350867,0.54,359.4029,0.0575102,-0.0345557,2.93445
 19:52:59.372,3.488813,0.54,359.4029,-0.0335609,-0.0365291,3.0307
 19:52:59.512,3.627172,0.54,359.4029,0.0497305,-0.396114,-0.523682
 19:52:59.647,3.762774,0.54,359.4029,-0.0409909,-0.187736,-1.71789
 19:52:59.790,3.906836,0.54,359.4029,-0.050891,-0.172539,-1.66151
 19:52:59.929,4.043942,0.54,359.4029,-0.0441429,-0.208697,1.24133
 19:53:00.069,4.183325,0.54,359.4029,0.0419699,0.0520215,3.10557
 19:53:00.205,4.322973,0.54,359.4029,0.00591907,-0.135382,2.03959
 19:53:00.346,4.461276,0.54,359.4029,-0.0404116,-0.0927842,-1.73187
 19:53:00.485,4.599627,0.54,359.4029,-0.0348689,-0.119571,-1.7331
 19:53:00.625,4.741961,0.54,359.4029,0.0312207,0.00464582,-1.08355
 19:53:00.758,4.87366,0.54,359.4029,-0.0370674,0.0198239,0.242882
 19:53:00.899,5.012972,0.54,359.4029,-0.150511,0.0662131,0.710139
 19:53:01.035,5.14895,0.54,359.4029,-0.172477,0.137638,0.485706
 19:53:01.167,5.283123,0.54,359.4029,-0.118597,0.17082,-0.107618
 19:53:01.304,5.419102,0.54,359.4029,-0.146139,0.188848,-0.308706
 19:53:01.433,5.548524,0.54,359.4029,-0.149779,0.242744,-0.252623
 19:53:01.570,5.683081,0.54,359.4029,-0.177638,0.283686,-0.0155118
 19:53:01.701,5.816082,0.54,359.4029,-0.190045,0.315213,0.185358
 19:53:01.835,5.950073,0.54,359.4029,-0.196832,0.319662,0.224641
 19:53:01.966,6.082142,0.54,359.4029,-0.243513,0.308028,0.159072
 19:53:02.103,6.217525,0.54,359.4029,-0.25309,0.288231,0.0187676
 19:53:02.231,6.347392,0.54,359.4029,-0.249302,0.272032,-0.0179206
 19:53:02.366,6.480979,0.54,359.4029,-0.249302,0.272032,-0.0179206
 19:53:02.497,6.613783,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:02.631,6.74754,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:02.768,6.883457,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:02.900,7.015196,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.033,7.149597,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.171,7.288583,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.487,7.594944,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.738,7.853325,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.763,7.882152,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.802,7.914555,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:03.922,8.040354,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.082,8.199516,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.222,8.340931,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.362,8.479986,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.505,8.620949,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.640,8.758086,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.785,8.901683,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:04.934,9.05149,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:05.063,9.181465,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:05.201,9.31876,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:05.343,9.460527,0.54,359.4029,-0.246931,0.271318,-0.0130387
 19:53:05.490,9.598866,0.54,359.4029,-0.246931,0.271318,-0.0130387
