global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 11:54:56.692,0.02,0,0,0,0,0
 11:54:56.710,0.0448002,0,0,0,0,0
 11:54:56.720,0.0577057,0,0,0,0,0
 11:54:56.758,0.0949406,0,0,0,0,0
 11:54:56.807,0.1444228,0,0,0,0,0
 11:54:56.903,0.2399157,0,0,0,0,0
 11:54:56.996,0.3337224,0,0,0,0,0
 11:54:57.085,0.4226167,0,0,0,0,0
 11:54:57.177,0.5152164,0,0,0,0,0
 11:54:57.271,0.6061572,0,0,0,0,0
 11:54:57.361,0.6983019,0,0,0,0,0
 11:54:57.451,0.7877515,0,0,0,0,0
 11:54:57.542,0.8780573,0,0,0,0,0
 11:54:57.635,0.9696596,0,0,0,0,0
 11:54:57.730,1.059714,0,0,0,0,0
 11:54:57.815,1.152542,0,0,0,0,0
 11:54:57.905,1.243266,0,0,0,0,0
 11:54:57.994,1.331482,0,0,0,0,0
 11:54:58.084,1.419533,0,0,0,0,0
 11:54:58.178,1.513781,0,0,0,0,0
 11:54:58.269,1.60512,0,0,0,0,0
 11:54:58.366,1.702459,0,0,0,0,0
 11:54:58.455,1.792336,0,0,0,0,0
 11:54:58.773,1.882945,0,0,0,0,0
 11:54:58.840,2.179444,0,0,0,0,0
 11:54:58.883,2.218514,0,0,0,0,0
 11:54:58.922,2.258713,0,0,0,0,0
 11:54:58.959,2.295326,0,0,0,0,0
 11:54:59.039,2.374972,0,0,0,0,0
 11:54:59.130,2.466658,0,0,0,0,0
 11:54:59.224,2.561091,0,0,0,0,0
 11:54:59.314,2.651247,0,0,0,0,0
 11:54:59.406,2.742546,0,0,0,0,0
 11:54:59.551,2.842034,0,0,0,0,0
 11:54:59.597,2.933808,0.45,359.5024,0,0,0
 11:54:59.689,3.025641,0.9,359.0048,0,0,0
 11:54:59.787,3.123,1.35,358.5072,0,0,0
 11:54:59.889,3.225595,1.8,358.0096,0,0,0
 11:54:59.991,3.32661,2.25,357.5121,0,0,0
 11:55:00.096,3.431474,2.700001,357.0145,0,0,0
 11:55:00.195,3.531407,3.150001,356.5169,0,0,0
 11:55:00.296,3.632474,3.600002,356.0193,0.0259956,0.598154,1.38114
 11:55:00.419,3.730479,3.600002,356.0193,0.0136425,0.879145,1.57197
 11:55:00.488,3.823951,3.600002,356.0193,0.0925999,0.83379,1.44629
 11:55:00.584,3.919526,3.600002,356.0193,0.261971,0.887861,0.90938
 11:55:00.679,4.015029,3.600002,356.0193,0.344819,1.44523,0.0475326
 11:55:00.771,4.109248,3.600002,356.0193,0.31999,1.6543,-0.524677
