Time,Roll,Pitch,Yaw
04:45:46.327 PM,11.0223180878129,-16.0293880770409,14.8365229927115
04:45:46.327 PM,10.8483982692889,-15.8643545074127,14.7046420321441
04:45:46.409 PM,11.3836815950615,-16.1851595206992,15.1299613410942
04:45:46.472 PM,10.8557997984781,-15.9220143667418,14.7644004719638
04:45:46.551 PM,11.2663304020582,-16.2189877277166,14.9814619007614
04:45:46.645 PM,10.3131911662877,-15.5371459491858,14.4386750240251
04:45:46.692 PM,13.7123841967136,-17.3268855134343,17.2191208639048
04:45:46.787 PM,16.0805867100954,-17.8003911433827,20.1259191261984
04:45:46.863 PM,15.4357745865817,-17.6102709259722,19.6732454985452
04:45:46.928 PM,15.031470733023,-17.5438037419314,19.4645389078137
04:45:47.010 PM,14.4200181553426,-17.3264256570051,18.8961645769327
04:45:47.068 PM,15.6793227224058,-18.1058831158522,19.9508241097679
04:45:47.162 PM,15.0425574331158,-17.6489328672706,19.4450707142144
04:45:47.257 PM,15.0945729070227,-17.6602704777098,19.4625632180092
04:45:47.303 PM,15.0617146872332,-17.8167363197978,19.2648473842578
04:45:47.407 PM,14.5531080284683,-17.3932397749519,18.9590662128573
04:45:47.451 PM,15.2968628935404,-17.8294073040809,19.5307443819489
04:45:47.573 PM,15.2472421221156,-17.7590707943318,19.5373254979589
04:45:47.679 PM,14.4388957342684,-17.3518445915587,18.8388337741355
04:45:47.679 PM,14.8523582409227,-17.3688097216424,19.1183062700585
04:45:47.788 PM,14.6313577417425,-17.3194807109772,19.0163830386976
04:45:47.885 PM,15.5212676276676,-17.8127311532147,19.6089003659651
04:45:47.921 PM,15.138502287326,-17.5035871201635,19.3610423425655
04:45:48.009 PM,14.5927650436743,-17.283789814668,18.9219844320636
04:45:48.105 PM,15.134799047115,-17.4972095856612,19.3483867742262
04:45:48.151 PM,14.7952599790428,-17.3212928906023,19.1121886592009
04:45:48.248 PM,14.6997931871633,-17.2338165940317,18.9395036568542
04:45:48.292 PM,14.9349875538556,-17.4040685271168,19.1339551576028
04:45:48.386 PM,15.1391189119435,-17.4517660817693,19.2049031818521
04:45:48.531 PM,14.9642637256333,-17.3499213841768,19.1113717780445
04:45:48.545 PM,15.2309280304881,-17.4764498061437,19.3088066140112
04:45:48.622 PM,15.0617714350384,-17.4641556599208,19.1473620179973
04:45:48.669 PM,14.7644179717641,-17.304103616107,18.9455038066297
04:45:48.781 PM,15.0689849379111,-17.39297546388,19.1512320926635
04:45:48.863 PM,14.8817735995963,-17.3173642887094,19.0288598172415
04:45:48.904 PM,15.1997752394601,-17.4592595343459,19.2029089995013
04:45:48.999 PM,14.9354657933461,-17.3524519649762,19.0357912336565
