,Time,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2
28,1900-01-01 12:00:12.423,9.86,12.1,-7.19,0.2,0.16,0.92,-1.39,1.24,-0.14,12.65,9.64,20.62,0.17,0.22,0.97,-0.43,-0.47,-0.92
29,1900-01-01 12:00:12.500,9.74,11.8,-7.22,0.2,0.16,0.93,-1.31,1.34,0.11,12.97,9.31,20.64,0.16,0.23,0.97,-0.42,-0.32,-0.71
30,1900-01-01 12:00:12.583,9.54,11.92,-7.21,0.2,0.16,0.92,-0.85,1.15,-0.06,12.46,9.55,20.69,0.17,0.22,0.97,-0.4,-0.47,-0.83
31,1900-01-01 12:00:12.663,9.65,11.92,-7.23,0.2,0.16,0.92,-1.05,1.03,-0.11,12.67,9.41,20.72,0.16,0.22,0.97,-0.65,-0.49,-1.04
32,1900-01-01 12:00:12.743,9.54,11.82,-7.25,0.2,0.16,0.93,-0.98,1.5,-0.01,12.69,9.39,20.72,0.16,0.22,0.97,0.02,-0.06,-0.86
33,1900-01-01 12:00:12.833,9.59,11.89,-7.26,0.2,0.16,0.93,-1.31,1.27,-0.11,12.88,9.38,20.75,0.17,0.23,0.98,-0.56,-0.24,-1.02
34,1900-01-01 12:00:12.913,9.37,11.85,-7.29,0.2,0.16,0.93,-1.44,1.53,0.12,12.49,9.44,20.75,0.17,0.22,0.98,-0.95,-0.04,-0.72
35,1900-01-01 12:00:12.953,9.54,11.89,-7.28,0.2,0.16,0.93,-1.51,1.08,0.02,12.44,9.54,20.8,0.17,0.22,0.98,-0.83,-0.57,-0.82
36,1900-01-01 12:00:13.033,10.09,12.1,-7.28,0.2,0.17,0.92,-1.87,0.98,0.19,13.12,9.72,20.83,0.17,0.23,0.96,-0.8,-1.01,-0.5
37,1900-01-01 12:00:13.113,9.48,11.86,-7.26,0.2,0.16,0.92,-1.2,1.63,0.1,12.55,9.63,20.92,0.17,0.22,0.97,-0.33,-0.02,-0.73
38,1900-01-01 12:00:13.193,9.44,11.62,-7.26,0.19,0.16,0.93,-1.02,1.14,-0.12,12.39,9.24,20.96,0.16,0.22,0.98,-0.79,-0.34,-1.04
39,1900-01-01 12:00:13.273,9.03,12.13,-7.28,0.2,0.15,0.93,-1.47,1.34,0.23,12.41,9.71,20.96,0.17,0.22,0.97,-0.69,-0.2,-0.59
40,1900-01-01 12:00:13.353,9.63,11.73,-7.26,0.2,0.16,0.93,-1.74,1.35,0.07,12.54,9.35,21.03,0.16,0.22,0.98,-0.6,0.05,-0.66
41,1900-01-01 12:00:13.433,9.51,11.9,-7.26,0.2,0.16,0.93,-1.34,1.13,-0.01,12.49,9.55,21.09,0.17,0.22,0.97,-0.22,-0.52,-0.82
42,1900-01-01 12:00:13.513,9.42,12.07,-7.27,0.2,0.16,0.93,-1.24,1.21,0.05,12.44,9.72,21.13,0.17,0.22,0.97,-0.55,-0.17,-0.85
43,1900-01-01 12:00:13.583,9.47,11.92,-7.27,0.2,0.16,0.93,-1.02,1.09,0.24,12.54,9.61,21.16,0.17,0.22,0.98,-0.17,-0.1,-0.76
44,1900-01-01 12:00:13.663,9.39,11.96,-7.24,0.2,0.16,0.92,-0.68,1.09,0.27,12.44,9.59,21.2,0.17,0.22,0.97,-0.02,-0.32,-0.66
45,1900-01-01 12:00:13.743,8.78,11.89,-7.21,0.2,0.15,0.93,-1.78,1.2,0.24,12.02,9.62,21.26,0.17,0.21,0.98,-1.42,-0.52,-0.39
46,1900-01-01 12:00:13.823,9.2,11.99,-7.18,0.2,0.15,0.93,-1.58,1.05,0.11,12.32,9.6,21.35,0.17,0.22,0.98,-0.98,-0.55,-0.77
47,1900-01-01 12:00:13.863,9.31,11.79,-7.17,0.2,0.16,0.93,-1.79,1.0,0.12,12.65,9.44,21.4,0.17,0.22,0.98,-0.88,-0.53,-0.67
48,1900-01-01 12:00:13.943,9.44,12.18,-7.16,0.2,0.16,0.92,-1.46,1.03,0.02,12.54,9.73,21.45,0.17,0.22,0.96,-0.66,-0.68,-0.66
49,1900-01-01 12:00:14.023,9.19,11.86,-7.16,0.2,0.15,0.93,-1.02,1.73,0.11,12.48,9.52,21.51,0.17,0.22,0.97,-0.69,0.44,-0.89
50,1900-01-01 12:00:14.103,9.14,11.74,-7.16,0.2,0.15,0.94,-1.07,0.89,-0.05,12.08,9.35,21.53,0.17,0.21,0.99,-0.26,-0.73,-0.8
51,1900-01-01 12:00:14.183,9.14,12.39,-7.17,0.21,0.15,0.93,-1.15,1.42,0.26,12.55,9.88,21.57,0.17,0.22,0.97,0.11,-0.47,-0.53
52,1900-01-01 12:00:14.263,8.83,12.14,-7.14,0.2,0.15,0.93,-1.66,1.18,-0.05,11.65,9.75,21.65,0.17,0.2,0.97,-1.01,-0.47,-0.76
53,1900-01-01 12:00:14.343,9.19,12.2,-7.16,0.2,0.15,0.93,-1.61,1.28,0.21,12.77,9.63,21.69,0.17,0.22,0.97,-0.85,-0.53,-0.62
54,1900-01-01 12:00:14.423,8.89,12.16,-7.13,0.2,0.15,0.93,-1.5,1.25,0.11,12.03,9.74,21.75,0.17,0.21,0.98,-0.96,-0.17,-0.75
55,1900-01-01 12:00:14.503,9.13,12.04,-7.13,0.2,0.15,0.93,-1.29,1.05,0.12,12.31,9.69,21.8,0.17,0.22,0.98,-0.64,-0.6,-0.69
56,1900-01-01 12:00:14.583,8.82,11.91,-7.11,0.2,0.15,0.93,-1.5,1.11,0.35,11.97,9.62,21.85,0.17,0.21,0.98,-0.68,-0.41,-0.44
57,1900-01-01 12:00:14.663,8.86,11.89,-7.07,0.2,0.15,0.92,-1.53,1.08,-0.17,11.99,9.65,21.94,0.17,0.21,0.97,-0.79,-0.5,-0.92
58,1900-01-01 12:00:14.703,9.2,12.0,-7.1,0.2,0.15,0.92,-1.63,1.27,-0.18,12.46,9.68,21.96,0.17,0.22,0.97,-0.68,0.11,-1.1
59,1900-01-01 12:00:14.783,9.07,11.95,-7.14,0.2,0.15,0.93,-1.02,1.32,-0.44,12.0,9.49,21.95,0.17,0.21,0.98,-0.21,-0.18,-1.35
60,1900-01-01 12:00:14.863,9.22,12.46,-7.22,0.21,0.15,0.92,-1.05,1.45,-0.31,12.11,10.08,21.9,0.18,0.21,0.97,-0.28,-0.1,-1.19
61,1900-01-01 12:00:14.943,9.27,11.91,-7.27,0.2,0.16,0.93,-0.39,1.51,-0.13,12.52,9.61,21.88,0.17,0.22,0.98,-0.03,0.36,-1.22
62,1900-01-01 12:00:15.023,9.03,12.15,-7.3,0.2,0.15,0.93,-0.85,0.95,-0.12,12.21,9.75,21.85,0.17,0.21,0.97,-0.62,-0.6,-0.85
63,1900-01-01 12:00:15.103,8.98,12.09,-7.33,0.2,0.15,0.93,-1.09,1.22,-0.19,12.3,9.74,21.88,0.17,0.22,0.97,-0.28,-0.44,-1.01
64,1900-01-01 12:00:15.183,9.2,11.99,-7.36,0.2,0.15,0.93,-1.14,1.21,-0.27,12.33,9.66,21.89,0.17,0.22,0.97,-0.35,-0.29,-1.14
65,1900-01-01 12:00:15.263,9.35,12.03,-7.41,0.2,0.16,0.93,-1.32,1.42,-0.06,12.48,9.53,21.87,0.17,0.22,0.98,-0.35,-0.12,-0.89
66,1900-01-01 12:00:15.343,9.25,12.03,-7.43,0.2,0.15,0.93,-1.09,1.29,-0.09,12.37,9.71,21.9,0.17,0.22,0.98,-0.35,-0.19,-0.97
67,1900-01-01 12:00:15.423,9.27,12.24,-7.46,0.2,0.15,0.93,-1.16,1.21,-0.05,12.79,9.71,21.91,0.17,0.22,0.97,-0.8,-0.47,-0.94
68,1900-01-01 12:00:15.463,8.92,11.99,-7.47,0.2,0.15,0.93,-1.45,1.18,0.08,12.04,9.58,21.92,0.17,0.21,0.98,-1.06,-0.39,-0.73
69,1900-01-01 12:00:15.543,9.01,12.06,-7.47,0.2,0.15,0.93,-1.34,1.03,-0.05,12.36,9.61,21.97,0.17,0.22,0.98,-0.87,-0.69,-0.83
70,1900-01-01 12:00:15.623,8.96,12.09,-7.48,0.2,0.15,0.93,-1.53,1.27,-0.03,12.28,9.66,22.0,0.17,0.21,0.97,-0.98,-0.44,-0.73
71,1900-01-01 12:00:15.703,9.14,11.95,-7.5,0.2,0.15,0.93,-1.42,1.08,-0.24,12.27,9.45,22.05,0.17,0.21,0.97,-0.94,-0.53,-1.11
72,1900-01-01 12:00:15.780,9.42,12.35,-7.54,0.2,0.16,0.92,-1.52,1.28,-0.13,12.63,9.86,22.04,0.17,0.22,0.96,-0.69,-0.62,-0.92
73,1900-01-01 12:00:15.874,9.69,11.84,-7.57,0.2,0.16,0.93,-1.21,1.44,0.06,12.65,9.42,22.05,0.17,0.22,0.98,-0.26,-0.1,-0.84
74,1900-01-01 12:00:15.920,9.13,12.02,-7.57,0.2,0.15,0.93,-1.25,0.85,-0.15,12.35,9.35,22.08,0.17,0.22,0.98,-0.68,-0.64,-0.99
75,1900-01-01 12:00:16.014,8.8,12.04,-7.6,0.2,0.15,0.93,-1.54,1.34,0.11,12.23,9.71,22.09,0.17,0.21,0.97,-0.87,-0.12,-0.78
76,1900-01-01 12:00:16.106,9.16,12.13,-7.59,0.2,0.15,0.93,-1.83,1.18,-0.22,12.5,9.68,22.13,0.17,0.22,0.98,-1.05,-0.36,-1.23
77,1900-01-01 12:00:16.152,9.3,11.91,-7.63,0.2,0.16,0.93,-1.6,1.29,0.15,12.74,9.54,22.1,0.17,0.22,0.97,-0.76,-0.58,-0.56
78,1900-01-01 12:00:16.246,9.21,12.2,-7.62,0.2,0.15,0.93,-1.34,1.21,-0.2,12.18,9.75,22.17,0.17,0.21,0.97,-0.83,-0.32,-1.02
79,1900-01-01 12:00:16.338,9.37,12.11,-7.66,0.2,0.16,0.92,-0.65,1.36,0.07,12.45,9.8,22.18,0.17,0.22,0.97,-0.21,-0.33,-0.78
80,1900-01-01 12:00:16.385,8.93,11.96,-7.66,0.2,0.15,0.93,-1.24,1.4,0.22,11.98,9.68,22.22,0.17,0.21,0.97,-0.56,-0.1,-0.55
81,1900-01-01 12:00:16.479,8.99,11.85,-7.63,0.2,0.15,0.93,-0.99,1.31,-0.02,11.81,9.61,22.29,0.17,0.21,0.98,-0.4,-0.18,-0.85
82,1900-01-01 12:00:16.525,9.06,11.94,-7.64,0.2,0.15,0.93,-1.47,1.1,-0.18,12.23,9.63,22.32,0.17,0.21,0.98,-0.8,-0.47,-1.07
83,1900-01-01 12:00:16.617,9.24,12.04,-7.68,0.2,0.16,0.93,-1.67,1.31,-0.23,12.37,9.6,22.32,0.17,0.22,0.97,-0.84,-0.31,-1.08
84,1900-01-01 12:00:16.712,8.88,12.36,-7.72,0.2,0.15,0.92,-1.53,1.31,0.04,12.29,9.77,22.31,0.17,0.22,0.98,-0.92,-0.29,-0.77
85,1900-01-01 12:00:16.758,9.35,11.96,-7.73,0.2,0.16,0.93,-1.01,1.48,0.08,12.85,9.63,22.35,0.17,0.22,0.97,-0.85,0.18,-0.98
86,1900-01-01 12:00:16.851,9.29,11.99,-7.72,0.2,0.16,0.93,-1.4,1.11,0.33,12.27,9.6,22.36,0.17,0.22,0.98,-0.4,-0.37,-0.35
87,1900-01-01 12:00:16.945,9.16,12.12,-7.68,0.2,0.15,0.93,-1.56,1.02,0.14,12.29,9.77,22.47,0.17,0.22,0.97,-0.32,-0.56,-0.55
88,1900-01-01 12:00:16.993,9.28,11.99,-7.67,0.2,0.15,0.92,-1.24,1.25,-0.03,11.99,9.62,22.54,0.17,0.21,0.97,-0.25,-0.31,-0.76
89,1900-01-01 12:00:17.086,9.16,12.03,-7.68,0.2,0.15,0.92,-0.73,1.23,-0.34,12.36,9.64,22.58,0.17,0.22,0.97,-0.27,-0.24,-1.44
90,1900-01-01 12:00:17.179,9.03,12.15,-7.74,0.2,0.15,0.93,-1.12,1.73,-0.2,12.16,9.97,22.52,0.17,0.21,0.97,-0.99,0.35,-1.33
91,1900-01-01 12:00:17.227,9.2,12.05,-7.78,0.2,0.15,0.93,-1.12,1.43,-0.02,12.49,9.48,22.48,0.17,0.22,0.98,-0.37,-0.1,-1.02
92,1900-01-01 12:00:17.319,9.3,11.86,-7.79,0.2,0.16,0.93,-1.15,1.26,0.26,12.4,9.46,22.48,0.17,0.22,0.98,-0.31,-0.3,-0.57
93,1900-01-01 12:00:17.366,9.04,11.98,-7.76,0.2,0.15,0.93,-1.1,1.14,0.2,12.17,9.55,22.55,0.17,0.21,0.97,-0.19,-0.37,-0.66
94,1900-01-01 12:00:17.458,9.19,11.8,-7.74,0.2,0.15,0.93,-1.13,1.29,-0.08,12.18,9.6,22.61,0.17,0.21,0.97,-0.41,-0.2,-0.96
95,1900-01-01 12:00:17.551,9.18,12.01,-7.76,0.2,0.15,0.93,-1.39,1.43,0.01,12.35,9.5,22.62,0.17,0.22,0.97,-0.66,-0.22,-0.79
96,1900-01-01 12:00:17.598,9.51,12.01,-7.77,0.2,0.16,0.92,-1.18,1.67,-0.07,11.95,9.58,22.66,0.17,0.21,0.97,-0.26,0.02,-0.82
97,1900-01-01 12:00:17.692,9.68,11.6,-7.79,0.19,0.16,0.93,-1.21,1.6,0.24,12.31,9.21,22.69,0.16,0.22,0.98,-0.38,0.18,-0.62
98,1900-01-01 12:00:17.783,9.19,11.71,-7.76,0.2,0.15,0.93,-0.94,1.23,0.08,12.14,9.35,22.76,0.16,0.21,0.98,-0.47,-0.16,-0.85
99,1900-01-01 12:00:17.830,8.96,11.77,-7.75,0.2,0.15,0.92,-1.27,1.04,0.27,12.13,9.34,22.79,0.16,0.21,0.97,-0.66,-0.64,-0.5
100,1900-01-01 12:00:17.925,9.03,11.65,-7.72,0.19,0.15,0.92,-1.57,1.29,-0.03,12.22,9.2,22.87,0.16,0.21,0.97,-1.18,-0.34,-0.96
101,1900-01-01 12:00:17.970,9.04,11.96,-7.73,0.2,0.15,0.93,-1.47,1.4,0.0,11.93,9.43,22.88,0.17,0.21,0.97,-0.55,-0.19,-0.85
102,1900-01-01 12:00:18.064,9.25,11.71,-7.74,0.19,0.15,0.93,-1.29,1.25,-0.2,12.18,9.29,22.91,0.16,0.21,0.98,-0.53,-0.32,-1.09
103,1900-01-01 12:00:18.157,9.08,11.85,-7.78,0.2,0.15,0.93,-0.73,1.55,-0.11,12.16,9.41,22.9,0.17,0.21,0.97,0.08,0.08,-1.01
104,1900-01-01 12:00:18.205,8.93,11.71,-7.8,0.2,0.15,0.93,-1.06,1.29,-0.15,11.58,9.34,22.91,0.16,0.2,0.98,-0.58,-0.22,-1.05
105,1900-01-01 12:00:18.298,9.32,11.56,-7.84,0.19,0.16,0.93,-1.14,1.21,-0.1,12.29,9.18,22.91,0.16,0.22,0.98,-0.54,-0.25,-1.06
106,1900-01-01 12:00:18.393,8.49,11.39,-7.86,0.18,0.14,0.9,0.23,3.31,-0.45,12.18,9.78,22.91,0.16,0.2,0.9,9.44,6.53,-5.64
107,1900-01-01 12:00:18.438,9.82,10.6,-7.94,0.18,0.16,0.93,-3.46,5.44,-0.35,15.22,6.63,22.21,0.12,0.27,1.0,-11.21,1.08,0.27
108,1900-01-01 12:00:18.531,9.87,11.55,-8.0,0.2,0.17,0.97,1.7,-1.73,-0.77,12.48,7.9,22.41,0.15,0.24,1.07,3.89,-2.97,-1.56
109,1900-01-01 12:00:18.624,9.29,11.89,-8.12,0.2,0.16,0.94,-1.6,-1.21,0.54,12.9,9.37,22.33,0.17,0.23,0.98,-0.49,-3.88,-0.24
110,1900-01-01 12:00:18.671,9.04,11.71,-8.05,0.19,0.15,0.91,-2.06,0.24,0.85,11.84,9.28,22.45,0.16,0.2,0.96,-1.37,-1.84,0.27
111,1900-01-01 12:00:18.764,9.35,11.52,-7.93,0.19,0.15,0.9,-1.31,0.78,-0.09,12.33,9.09,22.65,0.15,0.21,0.94,-1.07,-1.3,-0.87
112,1900-01-01 12:00:18.810,9.71,11.47,-7.95,0.19,0.16,0.91,-0.45,1.43,-0.6,12.75,8.94,22.68,0.15,0.22,0.95,-0.11,-0.18,-1.5
113,1900-01-01 12:00:18.904,9.71,11.72,-8.05,0.19,0.16,0.91,0.11,2.1,-1.17,12.56,9.1,22.61,0.16,0.22,0.95,0.45,0.92,-2.15
114,1900-01-01 12:00:18.996,9.9,11.55,-8.24,0.19,0.16,0.92,0.76,2.37,-1.12,12.79,8.81,22.44,0.15,0.22,0.97,1.05,1.32,-2.17
115,1900-01-01 12:00:19.043,10.29,11.52,-8.41,0.19,0.17,0.92,1.31,2.35,-1.05,13.05,8.62,22.27,0.15,0.23,0.98,1.93,1.15,-1.94
116,1900-01-01 12:00:19.137,10.77,11.34,-8.58,0.19,0.18,0.93,0.92,2.29,-0.81,13.46,8.38,22.13,0.15,0.24,0.99,1.37,1.6,-2.0
117,1900-01-01 12:00:19.231,12.13,11.19,-8.71,0.19,0.2,0.92,1.31,1.53,-0.56,15.12,8.16,21.99,0.14,0.26,0.97,1.23,0.37,-1.69
118,1900-01-01 12:00:19.278,13.85,10.89,-8.81,0.17,0.22,0.88,3.04,2.63,0.13,16.05,8.42,21.89,0.14,0.27,0.92,2.66,1.34,-0.8
119,1900-01-01 12:00:19.369,15.86,9.39,-8.8,0.15,0.24,0.85,7.53,4.45,0.21,17.92,6.34,21.93,0.1,0.28,0.86,6.33,4.43,-1.31
120,1900-01-01 12:00:19.416,13.34,9.56,-8.77,0.16,0.22,0.92,6.01,4.28,1.24,16.0,5.72,21.89,0.1,0.28,0.97,3.53,8.72,-3.08
121,1900-01-01 12:00:19.546,12.98,9.62,-8.59,0.17,0.23,0.97,3.52,1.9,-0.95,13.26,5.8,21.58,0.11,0.25,1.04,3.6,4.23,-3.87
122,1900-01-01 12:00:19.603,13.42,10.31,-8.75,0.18,0.24,0.97,1.69,-3.05,-3.34,13.51,5.88,21.15,0.11,0.26,1.06,1.81,-4.57,-5.15
123,1900-01-01 12:00:19.651,16.0,10.89,-9.26,0.18,0.26,0.88,2.11,-0.25,-2.54,17.98,6.18,20.53,0.1,0.3,0.91,2.22,-1.01,-4.76
124,1900-01-01 12:00:19.755,15.95,9.92,-9.66,0.16,0.26,0.9,0.76,2.32,-2.18,16.83,5.55,19.96,0.1,0.29,0.94,0.93,0.49,-4.21
125,1900-01-01 12:00:19.838,17.06,10.83,-10.0,0.19,0.29,0.93,0.22,0.62,-2.19,17.85,6.13,19.48,0.11,0.32,0.98,3.18,-3.11,-2.09
126,1900-01-01 12:00:19.884,17.29,10.43,-10.34,0.18,0.29,0.91,-0.23,0.23,-1.51,19.43,6.03,19.32,0.11,0.34,0.95,1.14,-2.08,-2.41
127,1900-01-01 12:00:19.977,17.16,10.24,-10.58,0.17,0.28,0.9,-1.47,1.63,-1.07,18.95,5.76,19.11,0.1,0.32,0.94,-0.01,-1.32,-1.84
128,1900-01-01 12:00:20.061,16.65,10.71,-10.75,0.18,0.28,0.92,-0.54,2.24,-0.26,17.87,6.52,18.99,0.12,0.31,0.97,0.38,-0.36,-1.35
129,1900-01-01 12:00:20.152,17.44,9.82,-10.8,0.16,0.29,0.9,-0.64,1.65,0.22,19.02,6.16,18.94,0.11,0.33,0.95,-0.73,0.05,-0.93
130,1900-01-01 12:00:20.176,17.75,9.74,-10.78,0.16,0.29,0.9,-0.75,1.83,0.18,19.13,5.55,18.95,0.1,0.33,0.94,-0.69,0.82,-0.89
131,1900-01-01 12:00:20.264,17.36,9.96,-10.76,0.17,0.29,0.91,-1.24,2.15,0.68,18.75,5.67,18.98,0.1,0.33,0.96,-1.32,1.39,-1.03
132,1900-01-01 12:00:20.334,17.46,9.63,-10.66,0.16,0.29,0.9,-0.92,2.76,1.17,18.59,5.2,18.98,0.09,0.32,0.95,-1.27,1.32,-0.47
133,1900-01-01 12:00:20.433,16.58,9.13,-10.49,0.15,0.28,0.92,-2.15,2.12,2.26,17.79,4.43,19.07,0.08,0.32,0.99,-2.73,1.18,1.95
134,1900-01-01 12:00:20.528,17.03,9.68,-10.16,0.16,0.29,0.92,-0.61,-0.91,1.8,16.89,5.59,19.52,0.1,0.3,0.99,-0.57,-4.11,2.13
135,1900-01-01 12:00:20.628,17.21,10.81,-9.89,0.18,0.28,0.89,-3.48,-1.47,1.08,18.12,7.04,20.0,0.12,0.31,0.94,-0.96,-3.63,1.6
136,1900-01-01 12:00:20.675,17.51,10.66,-9.74,0.17,0.28,0.88,-3.68,0.24,0.12,17.84,7.07,20.41,0.12,0.3,0.92,-2.64,-0.81,-1.52
137,1900-01-01 12:00:20.750,17.07,10.65,-9.73,0.18,0.28,0.89,-3.5,-0.21,0.08,18.29,6.43,20.33,0.11,0.31,0.94,-2.44,-2.15,-1.05
138,1900-01-01 12:00:20.816,17.08,10.23,-9.72,0.17,0.28,0.9,-2.83,-1.11,-0.47,17.43,6.42,20.33,0.11,0.3,0.95,-2.89,-2.45,-1.6
139,1900-01-01 12:00:20.863,16.62,11.12,-9.8,0.19,0.27,0.9,-1.94,0.36,-0.15,17.77,7.05,20.25,0.12,0.3,0.94,-0.96,-1.16,-1.32
140,1900-01-01 12:00:20.939,16.07,11.38,-9.83,0.19,0.27,0.9,-3.28,0.28,0.11,16.14,7.1,20.2,0.12,0.28,0.96,-2.64,-1.82,-0.72
141,1900-01-01 12:00:21.029,15.87,10.95,-9.82,0.18,0.26,0.91,-1.94,-0.75,-0.87,16.58,6.82,20.25,0.12,0.29,0.97,-1.34,-1.22,-2.51
142,1900-01-01 12:00:21.143,15.46,11.62,-9.97,0.19,0.25,0.89,-2.05,-0.51,-0.74,16.19,7.69,20.02,0.13,0.28,0.94,-0.75,-1.84,-2.06
143,1900-01-01 12:00:21.224,15.26,11.61,-10.09,0.19,0.25,0.9,-1.39,1.23,-1.6,16.15,7.5,19.87,0.13,0.28,0.94,-0.89,-0.19,-2.89
144,1900-01-01 12:00:21.252,15.89,11.22,-10.34,0.19,0.26,0.9,-1.37,1.78,-0.64,17.1,6.74,19.58,0.12,0.3,0.95,-1.25,0.85,-2.09
145,1900-01-01 12:00:21.337,15.55,11.55,-10.45,0.19,0.26,0.9,-0.92,1.7,-0.33,15.85,6.81,19.42,0.12,0.28,0.97,-0.1,1.34,-1.29
