global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 12:04:42.505,0.02,0,0,0,0,0
 12:04:42.535,0.1164164,0,0,0.703658,-2.77211,2.63448
 12:04:42.554,0.1225409,0,0,0.545815,-2.27179,2.69066
 12:04:42.582,0.1606215,0,0,0.481349,-1.80095,2.71104
 12:04:42.660,0.2389625,0,0,0.44245,-1.58405,2.73277
 12:04:42.760,0.3397321,0,0,0.562346,-1.44008,1.92934
 12:04:42.861,0.4425262,0,0,1.11802,-1.4983,1.13051
 12:04:42.961,0.5407469,0,0,1.17542,-1.46841,0.0305148
 12:04:43.063,0.641258,0,0,1.0117,-1.27688,-0.934425
 12:04:43.160,0.7402304,0,0,0.963951,-1.22304,-1.20821
 12:04:43.259,0.8374264,0,0,0.973604,-1.37847,-0.589973
 12:04:43.354,0.9324176,0,0,0.948167,-1.41491,1.58049
 12:04:43.454,1.032383,0,0,0.548697,-1.34361,2.57189
 12:04:43.553,1.131748,0,0,0.528884,-1.22899,1.67399
 12:04:43.652,1.231216,0,0,0.430322,-0.984893,-0.922799
 12:04:43.749,1.32758,0,0,0.431224,-0.682048,-1.6288
 12:04:43.847,1.426359,0,0,0.0163158,0.153644,-1.38148
 12:04:43.949,1.5287,0,0,-0.249925,0.802276,0.294896
 12:04:44.045,1.624183,0,0,-0.44082,0.963241,2.4193
 12:04:44.146,1.724867,0,0,-0.413658,0.651883,2.60115
 12:04:44.243,1.822622,0,0,-0.414099,0.698581,1.1538
 12:04:44.341,1.919234,0,0,0.166005,0.186226,-0.599986
 12:04:44.441,2.018676,0,0,0.190495,0.0851518,-1.70944
 12:04:44.541,2.120001,0,0,0.135079,0.323388,-1.52335
 12:04:44.636,2.215719,0,0,0.0978256,0.377212,0.0963277
 12:04:44.736,2.315724,0,0,-0.0353917,0.350557,2.73323
 12:04:44.836,2.414453,0,0,-0.0340134,-0.0436468,2.80931
 12:04:44.931,2.510271,0,0,-0.112894,-0.12655,1.41477
 12:04:45.027,2.607889,0,0,0.161047,-0.202871,-0.805323
 12:04:45.122,2.701195,0,0,0.203733,-0.417481,-1.70539
 12:04:45.219,2.79794,0,0,0.162989,-0.24311,-1.59055
 12:04:45.319,2.89823,0,0,0.133812,-0.217535,0.343253
 12:04:45.417,2.995404,0,0,-0.0419542,-0.146172,2.99263
 12:04:45.513,3.091008,0,0,0.0619117,-0.150116,2.87687
 12:04:45.610,3.18899,0,0,-0.145619,-0.253023,1.41967
 12:04:45.707,3.285895,0,0,0.408136,-0.634295,-0.725542
 12:04:45.806,3.384413,0,0,0.522798,-0.800202,-1.46114
 12:04:45.900,3.480243,0,0,0.540886,-0.773288,-1.51662
 12:04:45.996,3.575313,0,0,0.298666,-0.617327,-0.866927
 12:04:46.090,3.668941,0,0,0.0146466,-0.315938,0.0387475
 12:04:46.185,3.764021,0,0,-0.107564,-0.183362,0.812787
 12:04:46.277,3.85694,0,0,-0.171111,-0.119839,1.02706
 12:04:46.376,3.954175,0,0,-0.134226,-0.242132,0.721047
 12:04:46.473,4.051826,0,0,-0.00115928,-0.364953,-0.0737266
 12:04:46.573,4.151814,0,0,0.0217667,-0.335101,-1.00176
 12:04:46.670,4.248879,0,0,0.0434902,-0.342858,-1.22251
 12:04:46.766,4.345241,0,0,0.069792,-0.432551,-0.622665
 12:04:46.867,4.445289,0,0,0.0781193,-0.411935,1.72388
 12:04:46.959,4.538042,0,0,0.0903572,-0.431229,2.9802
 12:04:47.061,4.633717,0,0,0.0854754,-0.515851,2.05588
 12:04:47.151,4.731738,0,0,0.0172265,-0.321832,-1.81301
 12:04:47.248,4.826884,0,0,-0.0139616,-0.222959,-1.79164
 12:04:47.348,4.927742,0,0,0.0827243,-0.33191,-1.36047
 12:04:47.444,5.024072,0,0,0.0792561,-0.406027,2.12315
 12:04:47.544,5.122651,0,0,0.0811142,-0.15197,2.92555
 12:04:47.641,5.219982,0,0,-0.0120034,-0.228989,1.45301
 12:04:47.737,5.316169,0,0,-0.042552,-0.183281,-1.80719
 12:04:47.834,5.413514,0,0,-0.0436623,-0.15317,-1.71053
 12:04:47.929,5.509346,0,0,-0.00676013,-0.23043,-1.39471
 12:04:48.030,5.609038,0,0,0.000140992,-0.2354,1.634
 12:04:48.124,5.702597,0,0,0.0536261,0.00721396,2.90874
 12:04:48.217,5.796535,0,0,-0.102561,-0.248885,2.20227
 12:04:48.313,5.892638,0,0,-0.0975901,-0.176714,-1.35073
 12:04:48.411,5.991036,0,0,-0.0911427,-0.280562,-1.75387
 12:04:48.507,6.086514,0,0,-0.160308,0.127341,-1.59937
 12:04:48.607,6.1856,0,0,-0.293971,0.0902539,0.413989
 12:04:48.702,6.280913,0,0,-0.249281,-0.00151808,3.01513
 12:04:48.802,6.380399,0,0,-0.0421143,-0.0078056,2.75404
 12:04:48.894,6.472988,0,0,-0.188733,-0.100895,0.451101
 12:04:48.995,6.575251,0,0,-0.0530036,-0.359228,-1.57009
 12:04:49.098,6.673785,0,0,-0.0309306,-0.384558,-1.70935
 12:04:49.190,6.76884,0,0,-0.149922,-0.316261,-1.41846
 12:04:49.285,6.864736,0,0,-0.398274,-0.186325,-0.854052
 12:04:49.381,6.959688,0,0,-0.48611,-0.176075,-0.156194
 12:04:49.478,7.058284,0,0,-0.623473,-0.0986897,0.5599
 12:04:49.579,7.159469,0,0,-0.641288,-0.129084,0.737967
 12:04:49.677,7.255531,0,0,-0.604766,-0.159622,0.478428
 12:04:49.778,7.357086,0,0,-0.577396,-0.221644,-0.166749
 12:04:49.879,7.458286,0,0,-0.571471,-0.125167,-0.534401
 12:04:49.971,7.550067,0,0,-0.516948,-0.0511273,-0.564436
 12:04:50.071,7.650202,0,0,-0.546514,-0.0827577,-0.306638
 12:04:50.166,7.745297,0,0,-0.555793,-0.0889237,0.796006
 12:04:50.260,7.841594,0,0,-0.542282,-0.121615,1.35053
 12:04:50.360,7.939279,0,0,-0.518786,-0.175173,0.947467
 12:04:50.457,8.035066,0,0,-0.539484,-0.161434,-0.101022
 12:04:50.556,8.134824,0,0,-0.475293,-0.305232,-0.716498
 12:04:50.652,8.230569,0,0,-0.476756,-0.442968,-0.89026
 12:04:50.746,8.324615,0,0,-0.518913,-0.479987,-0.371112
 12:04:50.842,8.420197,0,0,-0.497379,-0.502294,1.13486
 12:04:50.939,8.518242,0,0,-0.501468,-0.53466,1.99083
 12:04:51.036,8.615139,0,0,-0.473853,-0.55046,1.28702
 12:04:51.134,8.713443,0,0,-0.568982,-0.550419,-1.08724
 12:04:51.228,8.807696,0,0,-0.312294,-0.399343,-1.56997
 12:04:51.325,8.904158,0,0,-0.323745,-0.435545,-1.42804
 12:04:51.422,9.000803,0,0,-0.351586,-0.451267,1.00819
 12:04:51.528,9.106515,0,0,-0.00468014,-0.220746,2.97676
 12:04:51.627,9.206803,0,0,-0.151659,-0.362607,2.27433
 12:04:51.727,9.307314,0,0,-0.132417,-0.37444,-1.26246
 12:04:51.828,9.407228,0,0,-0.099605,-0.136857,-1.65287
 12:04:51.927,9.506784,0,0,-0.275506,-0.228053,-1.32976
 12:04:52.027,9.607483,0,0,-0.620457,0.102447,-0.475785
 12:04:52.128,9.708143,0,0,-0.891284,0.446722,0.375967
 12:04:52.229,9.807733,0,0,-0.942453,0.485437,0.819858
 12:04:52.328,9.907998,0,0,-0.788718,0.397186,0.899936
 12:04:52.427,10.00741,0,0,-0.65412,0.202648,0.661007
 12:04:52.530,10.10879,0,0,-0.42607,0.00781546,0.297048
 12:04:52.632,10.20913,0,0,-0.3854,-0.102846,0.109956
 12:04:52.730,10.30942,0,0,-0.372837,-0.128743,0.0886652
 12:04:52.827,10.40806,0,0,-0.349381,-0.144928,0.10145
 12:04:52.927,10.50604,0,0,-0.324595,-0.165317,0.119508
 12:04:53.020,10.59979,0,0,-0.317956,-0.167121,0.121397
 12:04:53.118,10.69671,0,0,-0.317363,-0.169301,0.120699
 12:04:53.217,10.79594,0,0,-0.317363,-0.169301,0.120699
 12:04:53.312,10.89198,0,0,-0.317363,-0.169301,0.120699
 12:04:53.407,10.98604,0,0,-0.317363,-0.169301,0.120699
 12:04:53.507,11.08633,0,0,-0.317363,-0.169301,0.120699
 12:04:53.616,11.19683,0,0,-0.317363,-0.169301,0.120699
 12:04:53.707,11.2856,0,0,-0.317363,-0.169301,0.120699
 12:04:53.809,11.38795,0,0,-0.317363,-0.169301,0.120699
 12:04:53.902,11.48144,0,0,-0.317363,-0.169301,0.120699
 12:04:54.002,11.58163,0,0,-0.317363,-0.169301,0.120699
 12:04:54.098,11.67877,0,0,-0.317363,-0.169301,0.120699
 12:04:54.197,11.77697,0,0,-0.317363,-0.169301,0.120699
 12:04:54.302,11.87447,0,0,-0.317363,-0.169301,0.120699
 12:04:54.571,11.96962,0,0,-0.317363,-0.169301,0.120699
 12:04:54.670,12.24985,0,0,-0.317363,-0.169301,0.120699
 12:04:54.689,12.26851,0,0,-0.317363,-0.169301,0.120699
 12:04:54.708,12.28303,0,0,-0.317363,-0.169301,0.120699
 12:04:54.794,12.37261,0,0,-0.317363,-0.169301,0.120699
 12:04:54.894,12.47021,0,0,-0.317363,-0.169301,0.120699
 12:04:54.986,12.56452,0,0,-0.317363,-0.169301,0.120699
 12:04:55.085,12.66336,0,0,-0.317363,-0.169301,0.120699
 12:04:55.180,12.7594,0,0,-0.317363,-0.169301,0.120699
 12:04:55.283,12.86155,0,0,-0.317363,-0.169301,0.120699
 12:04:55.379,12.95847,0,0,-0.317363,-0.169301,0.120699
 12:04:55.478,13.05797,0,0,-0.317363,-0.169301,0.120699
 12:04:55.579,13.15869,0,0,-0.317363,-0.169301,0.120699
 12:04:55.676,13.25473,0,0,-0.317363,-0.169301,0.120699
 12:04:55.771,13.34945,0,0,-0.317363,-0.169301,0.120699
 12:04:55.872,13.45031,0,0,-0.317363,-0.169301,0.120699
 12:04:55.972,13.55079,0,0,-0.317363,-0.169301,0.120699
 12:04:56.069,13.64896,0,0,-0.317363,-0.169301,0.120699
 12:04:56.162,13.74119,0,0,-0.317363,-0.169301,0.120699
 12:04:56.258,13.83707,0,0,-0.317363,-0.169301,0.120699
 12:04:56.354,13.93219,0,0,-0.317363,-0.169301,0.120699
 12:04:56.452,14.0308,0,0,-0.317363,-0.169301,0.120699
 12:04:56.553,14.13082,0,0,-0.317363,-0.169301,0.120699
 12:04:56.649,14.22749,0,0,-0.197838,-0.153594,0.166389
 12:04:56.741,14.32049,0,0,0.650777,-0.109798,0.584407
 12:04:56.838,14.41657,0,0,1.38294,0.182189,0.884981
 12:04:56.937,14.51612,0,0,1.82719,0.469191,0.934734
 12:04:57.032,14.61091,0,0,1.43978,0.511971,0.589615
 12:04:57.130,14.70887,0,0,0.667459,0.422895,-0.00126078
 12:04:57.230,14.8098,0,0,-0.00887837,0.12026,-0.368308
 12:04:57.329,14.90868,0,0,-0.836237,-0.580903,-0.212061
 12:04:57.435,15.01428,0,0,-1.33476,-0.97832,0.201358
 12:04:57.536,15.1145,0,0,-1.62202,-0.817789,0.843727
 12:04:57.639,15.21743,0,0,-0.989466,-0.316242,1.3366
 12:04:57.739,15.31816,0,0,-0.260633,0.233297,1.31214
 12:04:57.839,15.41736,0,0,0.153359,1.13405,0.612388
 12:04:57.940,15.5186,0,0,0.215651,1.92675,-0.0118794
 12:04:58.040,15.61841,0,0,-0.43987,2.31257,-0.358857
 12:04:58.142,15.72014,0,0,-1.05322,2.41346,-0.642575
 12:04:58.238,15.81711,0,0,-1.28525,2.17753,-0.780364
 12:04:58.336,15.91523,0,0,-1.59222,1.64863,-0.770309
 12:04:58.430,16.00875,0,0,-1.6341,0.710362,-0.335135
 12:04:58.524,16.1035,0,0,-1.35011,-0.0111756,0.306274
 12:04:58.628,16.20725,0,0,-0.845511,-0.385486,1.12363
 12:04:58.721,16.30034,0,0,-0.464745,-0.483202,1.46877
 12:04:58.818,16.39805,0,0,-0.667944,-0.566624,1.0105
 12:04:58.914,16.49387,0,0,-0.581954,-0.643709,0.312044
 12:04:59.009,16.58829,0,0,-0.463747,-0.540526,-0.214467
 12:04:59.110,16.68892,0,0,-0.40763,-0.492073,-0.516188
 12:04:59.205,16.78336,0,0,-0.385538,-0.469567,-0.47284
 12:04:59.304,16.88294,0,0,-0.370002,-0.506554,0.0896298
 12:04:59.409,16.98521,0,0,-0.367734,-0.522255,0.928078
 12:04:59.506,17.08464,0,0,-0.362205,-0.557736,1.14864
 12:04:59.599,17.17859,0,0,-0.346962,-0.552739,0.388228
 12:04:59.700,17.27892,0,0,-0.377204,-0.328105,-0.109002
 12:04:59.795,17.37409,0,0,-0.393849,-0.0954456,-1.11024
 12:04:59.891,17.47001,0,0,-0.446259,0.0824281,-1.66345
 12:04:59.986,17.5651,0,0,-0.455191,0.057668,-1.28622
 12:05:00.085,17.66499,0,0,-0.427306,0.0549849,1.17896
 12:05:00.182,17.76157,0,0,-0.108078,0.130539,3.03053
 12:05:00.278,17.85711,0,0,-0.228017,-0.0340027,2.67091
 12:05:00.372,17.95032,0,0,-0.00569344,-0.201513,-0.70483
 12:05:00.469,18.04725,0,0,-0.0591379,-0.147714,-1.46974
 12:05:00.563,18.1422,0,0,-0.109967,-0.17503,-1.27902
 12:05:00.659,18.23852,0,0,-0.0641674,-0.271485,0.376944
 12:05:00.754,18.33274,0,0,-0.0330645,-0.280986,2.8423
 12:05:00.853,18.43227,0,0,0.0431691,-0.151986,2.6666
 12:05:00.951,18.53162,0,0,0.0376656,-0.296698,0.468057
 12:05:01.050,18.62909,0,0,0.0178959,-0.252802,-1.38119
 12:05:01.146,18.7251,0,0,-0.0086421,-0.283082,-1.51458
 12:05:01.245,18.81934,0,0,0.0338917,-0.377586,-1.20089
 12:05:01.341,18.91938,0,0,0.0234049,-0.312694,1.82213
 12:05:01.435,19.01433,0,0,0.0480351,-0.316218,3.02378
 12:05:01.536,19.11417,0,0,0.0545157,-0.419386,2.3024
 12:05:01.639,19.21774,0,0,-0.0386529,-0.295534,-1.7941
 12:05:01.741,19.31977,0,0,-0.045849,-0.206223,-1.7762
 12:05:01.842,19.42045,0,0,0.00691307,-0.313757,-1.32738
 12:05:01.949,19.52793,0,0,0.0225638,-0.347713,2.19592
 12:05:02.042,19.62025,0,0,0.0619589,-0.160348,3.08914
 12:05:02.143,19.72265,0,0,0.0292045,-0.198422,1.87354
 12:05:02.243,19.82182,0,0,-0.0732009,-0.163002,-1.77576
 12:05:02.339,19.91724,0,0,-0.0375282,-0.133759,-1.68385
 12:05:02.438,20.01664,0,0,-0.0150609,-0.228789,-1.42658
 12:05:02.538,20.11705,0,0,0.00214284,-0.226244,1.86536
 12:05:02.639,20.2181,0,0,0.0916444,0.0233912,2.89801
 12:05:02.738,20.3178,0,0,-0.069546,-0.240568,1.74063
 12:05:02.841,20.41942,0,0,-0.112348,-0.246186,-1.50339
 12:05:02.939,20.51687,0,0,-0.0498751,-0.110615,-1.75568
 12:05:03.032,20.6101,0,0,0.0106877,-0.172797,-1.36009
 12:05:03.127,20.70588,0,0,-0.0236273,-0.288041,1.2782
 12:05:03.222,20.80076,0,0,0.0603873,-0.00697693,2.87321
 12:05:03.318,20.8958,0,0,-0.128234,-0.183314,2.49912
 12:05:03.411,20.99014,0,0,0.0042104,-0.245073,-1.21447
 12:05:03.507,21.08589,0,0,-0.0339911,-0.133065,-1.63834
 12:05:03.602,21.18131,0,0,-0.120022,0.0321598,-1.29903
 12:05:03.699,21.27709,0,0,-0.169164,-0.0239954,0.619177
 12:05:03.795,21.37277,0,0,-0.13882,-0.100776,3.07977
 12:05:03.890,21.4691,0,0,0.00996994,-0.116382,2.78507
 12:05:03.988,21.56712,0,0,-0.0113616,-0.318576,1.58272
 12:05:04.078,21.65852,0,0,0.335506,-1.02925,0.371403
 12:05:04.171,21.75098,0,0,0.514323,-1.17581,-0.531634
 12:05:04.266,21.84516,0,0,0.52872,-1.19724,-0.71816
 12:05:04.366,21.94398,0,0,0.617851,-1.23657,-0.451372
 12:05:04.457,22.03632,0,0,0.645498,-1.29189,0.703671
 12:05:04.555,22.13433,0,0,0.625437,-1.28415,1.58962
 12:05:04.651,22.23019,0,0,0.564549,-1.20383,1.22964
 12:05:04.742,22.32149,0,0,0.467544,-1.19776,-0.202068
