,Time,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2
542,1900-01-01 17:16:26.679,39.87,18.77,8.01,0.32,0.64,0.7,-0.54,-0.18,-1.0,9.18,3.54,-2.29,0.06,0.15,0.95,-1.44,1.11,-0.01
543,1900-01-01 17:16:26.772,39.85,18.7,8.02,0.32,0.64,0.7,-0.47,-0.28,-0.87,9.06,3.43,-2.3,0.06,0.15,0.95,-1.48,1.16,0.04
544,1900-01-01 17:16:26.866,39.74,18.61,8.04,0.32,0.64,0.7,-0.57,0.11,-1.05,8.94,3.41,-2.3,0.06,0.15,0.95,-1.47,1.42,0.06
545,1900-01-01 17:16:26.913,39.75,18.53,8.04,0.32,0.64,0.7,-0.64,0.6,-0.85,8.95,3.44,-2.3,0.06,0.15,0.95,-1.53,1.55,0.15
546,1900-01-01 17:16:27.006,39.89,18.65,8.07,0.32,0.64,0.7,-0.47,0.24,-1.0,9.02,3.34,-2.29,0.06,0.15,0.95,-1.46,1.48,0.11
547,1900-01-01 17:16:27.054,39.85,18.37,8.08,0.32,0.64,0.7,-0.63,0.37,-1.05,8.9,3.44,-2.28,0.06,0.15,0.95,-1.4,1.45,0.04
548,1900-01-01 17:16:27.148,39.71,18.39,8.08,0.32,0.64,0.7,-0.54,0.23,-1.03,8.97,3.36,-2.28,0.06,0.15,0.95,-1.43,1.47,0.06
549,1900-01-01 17:16:27.241,39.82,18.36,8.08,0.32,0.64,0.7,-0.53,-0.04,-1.03,8.86,3.27,-2.28,0.05,0.15,0.95,-1.4,1.35,0.02
550,1900-01-01 17:16:27.289,39.7,18.38,8.08,0.32,0.64,0.7,-0.52,-0.11,-0.98,8.87,3.31,-2.29,0.06,0.15,0.95,-1.34,1.3,0.01
551,1900-01-01 17:16:27.382,39.84,18.28,8.09,0.31,0.64,0.7,-0.5,-0.23,-1.02,8.8,3.28,-2.3,0.05,0.15,0.95,-1.35,1.24,-0.02
552,1900-01-01 17:16:27.474,39.94,18.26,8.09,0.31,0.64,0.7,-0.46,-0.4,-1.08,8.82,3.3,-2.31,0.06,0.15,0.95,-1.19,1.2,-0.12
553,1900-01-01 17:16:27.521,39.73,18.42,8.09,0.32,0.64,0.7,-0.54,-0.66,-1.01,8.89,3.27,-2.34,0.05,0.15,0.95,-1.35,1.07,-0.04
554,1900-01-01 17:16:27.616,39.79,18.46,8.09,0.32,0.64,0.7,-0.55,-0.53,-0.96,9.09,3.34,-2.35,0.06,0.15,0.95,-1.24,1.09,-0.01
555,1900-01-01 17:16:27.663,39.7,18.34,8.11,0.32,0.64,0.7,-0.62,-0.6,-0.82,8.88,3.37,-2.36,0.06,0.15,0.95,-1.1,1.11,-0.02
556,1900-01-01 17:16:27.757,39.72,18.49,8.14,0.32,0.64,0.7,-0.29,-0.89,-0.87,8.95,3.44,-2.37,0.06,0.15,0.95,-1.06,1.05,-0.04
557,1900-01-01 17:16:27.836,39.66,18.61,8.16,0.32,0.64,0.7,-0.42,-0.5,-0.82,8.89,3.45,-2.38,0.06,0.15,0.95,-1.15,1.2,0.04
558,1900-01-01 17:16:27.930,39.79,18.45,8.2,0.32,0.64,0.7,-0.48,-0.36,-0.92,8.91,3.39,-2.39,0.06,0.15,0.95,-1.21,1.27,0.02
559,1900-01-01 17:16:27.977,39.77,18.48,8.22,0.32,0.64,0.7,-0.51,-0.36,-0.96,8.94,3.44,-2.39,0.06,0.15,0.95,-1.2,1.21,-0.02
560,1900-01-01 17:16:28.071,39.76,18.5,8.23,0.32,0.64,0.7,-0.54,-0.41,-1.14,9.01,3.52,-2.4,0.06,0.15,0.95,-1.28,1.26,-0.09
561,1900-01-01 17:16:28.118,39.54,18.58,8.21,0.32,0.64,0.7,-0.52,-0.38,-1.03,8.96,3.43,-2.43,0.06,0.15,0.95,-1.29,1.24,0.02
562,1900-01-01 17:16:28.212,39.85,18.86,8.22,0.32,0.64,0.7,-0.51,-0.72,-0.3,9.3,3.58,-2.43,0.06,0.16,0.95,-1.36,0.67,0.18
563,1900-01-01 17:16:28.307,40.02,18.46,8.33,0.32,0.65,0.7,-0.56,-0.12,-1.48,8.71,3.5,-2.41,0.06,0.15,0.95,-1.69,1.47,-0.32
564,1900-01-01 17:16:28.353,39.72,18.08,8.26,0.31,0.64,0.7,0.22,-0.56,-2.46,8.72,3.25,-2.47,0.05,0.15,0.95,-0.25,2.35,-0.47
565,1900-01-01 17:16:28.447,39.31,19.06,8.05,0.32,0.63,0.7,-0.32,-0.82,-0.73,9.43,3.57,-2.55,0.06,0.16,0.95,-1.34,0.45,0.08
566,1900-01-01 17:16:28.541,39.71,19.11,8.1,0.33,0.65,0.7,-1.05,-0.47,0.49,9.24,3.73,-2.55,0.06,0.15,0.95,-2.52,-0.46,0.48
567,1900-01-01 17:16:28.587,39.84,17.77,8.33,0.3,0.64,0.7,-0.47,-0.12,-0.79,8.19,3.34,-2.48,0.06,0.14,0.95,-0.93,1.58,0.09
568,1900-01-01 17:16:28.681,40.1,18.6,8.37,0.32,0.64,0.7,-0.3,-0.84,-2.01,9.02,3.45,-2.48,0.06,0.15,0.95,-0.66,1.93,-0.55
569,1900-01-01 17:16:28.729,39.34,19.11,8.22,0.33,0.63,0.7,-0.09,-0.95,-1.86,9.6,3.57,-2.57,0.06,0.16,0.95,-1.19,1.31,-0.34
570,1900-01-01 17:16:28.823,39.52,18.35,8.1,0.32,0.64,0.71,-0.95,0.79,-0.82,8.75,3.41,-2.63,0.06,0.15,0.95,-1.73,1.44,0.24
571,1900-01-01 17:16:28.917,39.99,18.41,8.13,0.31,0.64,0.69,-0.56,0.17,-0.8,9.06,3.29,-2.6,0.06,0.15,0.95,-0.84,1.69,0.15
572,1900-01-01 17:16:28.964,39.83,18.52,8.17,0.32,0.64,0.7,-0.32,-0.97,-1.33,8.95,3.42,-2.58,0.06,0.15,0.95,-1.0,1.24,-0.27
573,1900-01-01 17:16:29.058,39.59,18.58,8.12,0.32,0.64,0.7,-0.48,-0.75,-0.94,9.11,3.4,-2.63,0.06,0.15,0.95,-1.38,0.93,-0.04
574,1900-01-01 17:16:29.105,39.58,18.55,8.14,0.32,0.64,0.7,-0.69,-0.02,-0.63,8.84,3.39,-2.65,0.06,0.15,0.95,-1.29,1.27,0.2
575,1900-01-01 17:16:29.200,39.91,18.57,8.2,0.32,0.64,0.7,-0.43,-0.27,-0.65,9.04,3.48,-2.63,0.06,0.15,0.95,-1.31,1.23,0.13
576,1900-01-01 17:16:29.294,39.82,18.75,8.26,0.32,0.64,0.7,-0.45,-0.38,-0.65,9.21,3.43,-2.62,0.06,0.15,0.95,-1.41,1.04,0.12
577,1900-01-01 17:16:29.341,39.68,18.56,8.32,0.32,0.64,0.7,-0.52,-0.37,-0.82,8.95,3.4,-2.61,0.06,0.15,0.95,-1.43,1.09,0.03
578,1900-01-01 17:16:29.434,39.6,18.65,8.36,0.32,0.64,0.7,-0.48,-0.04,-0.86,8.98,3.46,-2.61,0.06,0.15,0.95,-1.49,1.31,0.14
579,1900-01-01 17:16:29.529,39.61,18.61,8.38,0.32,0.64,0.7,-0.46,0.55,-1.04,8.91,3.44,-2.6,0.06,0.15,0.95,-1.46,1.56,0.11
580,1900-01-01 17:16:29.576,39.57,18.52,8.39,0.32,0.64,0.7,-0.65,0.23,-1.05,8.96,3.4,-2.59,0.06,0.15,0.95,-1.55,1.42,0.08
581,1900-01-01 17:16:29.669,39.61,18.41,8.39,0.32,0.64,0.7,-0.55,0.21,-1.08,8.86,3.4,-2.59,0.06,0.15,0.95,-1.45,1.47,0.06
582,1900-01-01 17:16:29.716,39.6,18.44,8.38,0.32,0.64,0.7,-0.44,0.23,-0.89,8.85,3.42,-2.59,0.06,0.15,0.95,-1.43,1.44,0.13
583,1900-01-01 17:16:29.811,39.72,18.29,8.4,0.31,0.64,0.7,-0.45,-0.01,-1.04,8.9,3.33,-2.57,0.06,0.15,0.95,-1.35,1.38,0.03
584,1900-01-01 17:16:29.905,39.73,18.33,8.41,0.32,0.64,0.7,-0.47,-0.16,-1.09,8.8,3.36,-2.58,0.06,0.15,0.95,-1.34,1.3,0.0
585,1900-01-01 17:16:29.953,39.58,18.33,8.4,0.32,0.64,0.7,-0.47,-0.19,-1.09,8.83,3.31,-2.59,0.06,0.15,0.95,-1.35,1.38,0.01
586,1900-01-01 17:16:30.049,39.69,18.27,8.39,0.31,0.64,0.7,-0.53,-0.17,-1.05,8.85,3.32,-2.59,0.06,0.15,0.95,-1.28,1.3,-0.02
587,1900-01-01 17:16:30.093,39.64,18.33,8.39,0.31,0.64,0.7,-0.46,-0.59,-0.97,8.82,3.32,-2.6,0.06,0.15,0.95,-1.18,1.0,-0.08
588,1900-01-01 17:16:30.187,39.58,18.41,8.4,0.32,0.64,0.7,-0.5,-0.75,-0.92,8.78,3.29,-2.63,0.06,0.15,0.95,-1.15,0.95,-0.06
589,1900-01-01 17:16:30.282,39.67,18.38,8.42,0.32,0.64,0.7,-0.52,-0.66,-0.91,8.99,3.39,-2.64,0.06,0.15,0.95,-1.2,1.02,-0.04
590,1900-01-01 17:16:30.329,39.55,18.44,8.44,0.32,0.64,0.7,-0.54,-0.37,-0.85,8.91,3.36,-2.66,0.06,0.15,0.95,-1.12,1.23,0.02
591,1900-01-01 17:16:30.421,39.69,18.39,8.47,0.32,0.64,0.7,-0.47,-0.34,-1.07,8.88,3.41,-2.66,0.06,0.15,0.95,-1.25,1.23,-0.07
592,1900-01-01 17:16:30.515,39.5,18.41,8.47,0.32,0.64,0.71,-0.6,-0.47,-0.99,8.88,3.38,-2.68,0.06,0.15,0.95,-1.24,1.19,-0.06
593,1900-01-01 17:16:30.562,39.61,18.28,8.47,0.32,0.64,0.71,-0.65,-0.18,-1.22,8.92,3.45,-2.7,0.06,0.15,0.95,-1.24,1.36,-0.08
594,1900-01-01 17:16:30.655,39.64,18.35,8.45,0.32,0.64,0.7,-0.7,0.01,-1.04,8.84,3.36,-2.72,0.06,0.15,0.95,-1.31,1.32,0.08
595,1900-01-01 17:16:30.702,39.64,18.43,8.45,0.32,0.64,0.7,-0.43,-0.43,-0.9,9.02,3.46,-2.72,0.06,0.15,0.95,-1.25,1.18,-0.01
596,1900-01-01 17:16:30.796,39.6,18.38,8.47,0.32,0.64,0.7,-0.47,-0.7,-1.17,8.93,3.31,-2.73,0.06,0.15,0.95,-1.15,1.21,-0.13
597,1900-01-01 17:16:30.889,39.48,18.34,8.45,0.32,0.64,0.71,-0.56,-0.31,-1.12,8.74,3.34,-2.75,0.06,0.15,0.95,-1.25,1.37,-0.06
598,1900-01-01 17:16:30.936,39.58,18.48,8.44,0.32,0.64,0.7,-0.38,-0.11,-1.1,8.99,3.48,-2.77,0.06,0.15,0.95,-1.22,1.5,-0.01
599,1900-01-01 17:16:31.030,39.75,18.15,8.43,0.31,0.64,0.7,-0.43,-0.14,-1.47,8.89,3.13,-2.78,0.05,0.15,0.95,-1.09,1.83,-0.04
600,1900-01-01 17:16:31.077,39.36,19.03,8.36,0.32,0.63,0.7,-0.49,-1.53,0.78,9.73,3.66,-2.8,0.06,0.16,0.95,-1.03,-0.12,0.61
601,1900-01-01 17:16:31.172,39.44,18.52,8.64,0.32,0.64,0.71,-1.04,0.27,0.01,8.65,3.55,-2.71,0.06,0.14,0.95,-2.42,0.56,0.29
602,1900-01-01 17:16:31.266,39.92,17.79,8.8,0.31,0.64,0.7,-0.54,0.58,-2.11,8.4,3.3,-2.68,0.06,0.14,0.95,-1.05,2.13,-0.37
603,1900-01-01 17:16:31.315,39.62,18.24,8.64,0.31,0.64,0.7,-0.05,-0.32,-3.56,9.22,3.35,-2.74,0.06,0.15,0.95,-0.56,2.89,-0.84
604,1900-01-01 17:16:31.408,39.01,18.33,8.25,0.31,0.63,0.71,-0.53,0.27,-1.7,9.08,3.2,-2.88,0.05,0.15,0.95,-1.8,1.55,-0.05
605,1900-01-01 17:16:31.454,39.52,18.32,8.15,0.32,0.64,0.71,-1.03,1.32,-0.47,9.11,3.2,-2.89,0.05,0.15,0.95,-2.13,1.17,0.45
606,1900-01-01 17:16:31.551,40.0,17.11,8.24,0.29,0.64,0.7,-0.81,0.53,-1.39,8.34,2.82,-2.83,0.05,0.14,0.95,-0.82,2.03,-0.1
607,1900-01-01 17:16:31.643,39.87,17.86,8.19,0.31,0.64,0.7,-0.08,-0.7,-1.98,9.09,3.0,-2.86,0.05,0.15,0.95,-1.03,1.6,-0.35
608,1900-01-01 17:16:31.689,39.24,17.92,8.05,0.31,0.63,0.71,-0.34,-0.55,-0.86,8.93,3.03,-2.92,0.05,0.15,0.95,-1.53,0.89,0.16
609,1900-01-01 17:16:31.784,39.57,17.63,8.07,0.3,0.64,0.71,-0.51,0.38,-0.33,8.83,2.98,-2.9,0.05,0.15,0.95,-1.52,1.11,0.4
610,1900-01-01 17:16:31.878,39.8,17.57,8.18,0.3,0.64,0.7,-0.09,-0.08,-0.4,8.73,2.8,-2.85,0.05,0.15,0.95,-1.11,1.24,0.31
611,1900-01-01 17:16:31.926,39.9,17.85,8.28,0.31,0.64,0.7,0.16,-1.16,-0.44,9.04,3.12,-2.81,0.05,0.15,0.95,-0.98,1.02,0.02
612,1900-01-01 17:16:32.020,39.66,17.8,8.37,0.31,0.64,0.71,-0.1,-1.21,-0.18,8.7,3.02,-2.82,0.05,0.15,0.95,-1.01,0.68,0.08
613,1900-01-01 17:16:32.067,39.92,18.45,8.51,0.32,0.64,0.7,-0.17,-2.01,-0.24,9.26,3.3,-2.81,0.06,0.15,0.95,-1.12,0.42,-0.02
614,1900-01-01 17:16:32.160,39.51,18.42,8.63,0.32,0.64,0.71,-0.59,-1.15,-0.44,8.96,3.36,-2.82,0.06,0.15,0.95,-1.28,0.69,-0.04
615,1900-01-01 17:16:32.254,39.64,18.64,8.72,0.32,0.64,0.7,-0.44,-0.48,-0.42,8.98,3.4,-2.84,0.06,0.15,0.95,-1.39,0.97,0.07
616,1900-01-01 17:16:32.301,39.78,18.51,8.81,0.32,0.64,0.7,-0.28,-0.77,-0.98,8.97,3.32,-2.84,0.06,0.15,0.95,-1.15,1.15,-0.06
617,1900-01-01 17:16:32.394,39.67,18.49,8.82,0.32,0.64,0.7,-0.4,-0.66,-1.03,8.93,3.46,-2.85,0.06,0.15,0.95,-1.01,1.13,-0.1
618,1900-01-01 17:16:32.487,39.77,18.56,8.83,0.32,0.64,0.7,-0.64,-0.53,-1.41,8.96,3.38,-2.88,0.06,0.15,0.95,-1.16,1.44,-0.12
619,1900-01-01 17:16:32.533,39.55,18.72,8.77,0.32,0.64,0.7,-0.57,-0.01,-1.35,9.22,3.32,-2.91,0.06,0.15,0.95,-1.26,1.53,-0.05
620,1900-01-01 17:16:32.626,39.67,18.6,8.72,0.32,0.64,0.7,-0.77,-0.48,-0.76,9.1,3.41,-2.92,0.06,0.15,0.95,-1.42,0.9,0.0
621,1900-01-01 17:16:32.673,39.62,18.66,8.77,0.32,0.64,0.7,-0.54,-1.24,-0.54,8.98,3.49,-2.93,0.06,0.15,0.95,-1.12,0.66,-0.06
622,1900-01-01 17:16:32.767,39.45,18.86,8.84,0.32,0.64,0.7,-0.54,-1.33,-0.68,8.93,3.61,-2.95,0.06,0.15,0.95,-1.22,0.79,0.02
623,1900-01-01 17:16:32.860,39.36,19.04,8.9,0.33,0.63,0.7,-1.22,-0.76,-0.08,9.1,3.63,-2.95,0.06,0.15,0.95,-1.4,0.57,0.3
624,1900-01-01 17:16:32.907,39.62,19.15,9.04,0.33,0.64,0.7,-1.03,-1.26,0.15,9.17,3.89,-2.92,0.07,0.15,0.95,-1.68,0.18,0.15
625,1900-01-01 17:16:33.001,39.39,18.94,9.22,0.33,0.64,0.71,-0.41,-0.7,-1.71,8.74,3.78,-2.9,0.06,0.15,0.95,-1.32,1.48,-0.37
626,1900-01-01 17:16:33.048,39.01,19.21,9.12,0.33,0.63,0.71,0.11,0.4,-2.01,9.01,3.77,-2.97,0.06,0.15,0.95,-0.85,2.42,-0.05
627,1900-01-01 17:16:33.142,39.4,19.11,8.98,0.33,0.63,0.7,-0.12,0.75,-0.98,9.21,3.58,-2.98,0.06,0.15,0.95,-1.23,1.74,0.31
628,1900-01-01 17:16:33.238,39.81,18.87,8.99,0.32,0.64,0.7,-0.09,-0.58,-0.44,8.96,3.55,-2.94,0.06,0.15,0.95,-1.49,0.96,0.2
629,1900-01-01 17:16:33.284,39.44,19.01,9.08,0.33,0.64,0.7,0.07,-0.71,-0.48,9.07,3.65,-2.92,0.06,0.15,0.95,-1.21,1.18,0.24
630,1900-01-01 17:16:33.377,39.59,19.17,9.16,0.33,0.64,0.7,-0.18,-0.42,-0.24,9.2,3.6,-2.9,0.06,0.15,0.95,-1.31,1.31,0.28
631,1900-01-01 17:16:33.472,39.56,19.15,9.29,0.33,0.64,0.7,-0.02,-0.66,-0.67,9.01,3.56,-2.86,0.06,0.15,0.95,-1.19,1.4,0.15
632,1900-01-01 17:16:33.517,39.77,19.39,9.34,0.33,0.64,0.69,0.14,-0.5,-0.57,9.06,3.56,-2.85,0.06,0.15,0.95,-1.31,1.15,0.11
633,1900-01-01 17:16:33.612,39.92,19.28,9.41,0.33,0.64,0.69,-0.15,-1.23,-0.98,8.89,3.53,-2.84,0.06,0.15,0.95,-1.12,0.99,-0.15
634,1900-01-01 17:16:33.658,39.68,19.4,9.42,0.33,0.64,0.7,-0.31,-1.11,-1.05,9.06,3.78,-2.87,0.06,0.15,0.95,-1.03,1.14,-0.13
635,1900-01-01 17:16:33.753,39.88,19.38,9.42,0.33,0.65,0.7,-0.5,0.11,-1.38,9.3,3.66,-2.9,0.06,0.16,0.95,-1.22,1.79,-0.06
636,1900-01-01 17:16:33.846,40.32,19.01,9.37,0.33,0.65,0.69,-0.41,1.42,-3.51,8.96,3.63,-2.92,0.06,0.15,0.95,-1.37,2.43,-0.48
637,1900-01-01 17:16:33.893,40.35,18.64,9.0,0.32,0.65,0.69,-0.95,-0.3,-6.08,9.4,3.25,-3.0,0.05,0.16,0.95,-0.71,3.6,-0.99
638,1900-01-01 17:16:33.986,40.02,17.93,8.23,0.31,0.64,0.7,-1.67,-0.65,-4.55,8.65,2.91,-3.16,0.05,0.14,0.95,-0.88,2.76,-0.78
639,1900-01-01 17:16:34.034,41.11,17.5,7.7,0.3,0.65,0.68,-2.77,-4.85,-3.02,9.62,2.76,-3.28,0.05,0.16,0.95,-0.58,0.54,-0.89
640,1900-01-01 17:16:34.126,40.22,19.66,7.4,0.34,0.66,0.7,-1.11,3.56,-8.17,9.7,2.87,-3.43,0.05,0.16,0.95,-1.56,-0.19,-1.11
641,1900-01-01 17:16:34.220,40.59,15.97,6.31,0.28,0.65,0.71,0.15,-2.51,-3.44,9.46,3.06,-3.61,0.05,0.16,0.95,-1.22,1.12,-0.56
642,1900-01-01 17:16:34.267,40.43,16.8,5.95,0.29,0.65,0.7,-0.73,2.02,-1.12,9.44,3.24,-3.7,0.05,0.16,0.95,-2.44,0.95,0.06
643,1900-01-01 17:16:34.362,40.95,16.43,5.94,0.28,0.66,0.7,-0.44,0.41,0.81,8.51,2.88,-3.7,0.05,0.14,0.95,-1.86,1.47,0.28
644,1900-01-01 17:16:34.456,40.65,17.27,6.22,0.3,0.65,0.69,0.53,1.55,1.42,9.28,3.08,-3.66,0.05,0.16,0.95,-1.53,0.9,0.5
645,1900-01-01 17:16:34.503,40.95,16.8,6.59,0.29,0.65,0.69,-1.35,-2.6,0.4,8.59,3.09,-3.6,0.05,0.14,0.95,-1.15,-0.4,0.18
646,1900-01-01 17:16:34.595,40.83,17.98,6.81,0.31,0.66,0.7,0.21,-4.23,0.45,9.56,3.7,-3.58,0.06,0.16,0.95,-0.73,-0.27,-0.39
647,1900-01-01 17:16:34.642,40.04,17.82,7.04,0.31,0.65,0.71,-0.3,-0.44,-0.19,8.79,3.62,-3.65,0.06,0.15,0.95,-1.88,0.89,-0.05
648,1900-01-01 17:16:34.735,40.75,18.08,7.17,0.31,0.66,0.69,-0.37,1.14,0.29,9.58,3.57,-3.66,0.06,0.16,0.95,-1.18,2.11,0.56
649,1900-01-01 17:16:34.828,40.99,18.31,7.37,0.31,0.65,0.68,-1.03,-0.78,0.77,9.03,3.55,-3.59,0.06,0.15,0.95,-1.38,0.8,0.36
650,1900-01-01 17:16:34.875,40.97,18.47,7.64,0.32,0.65,0.68,0.36,-2.86,1.08,9.29,3.62,-3.54,0.06,0.16,0.95,-1.22,-0.29,-0.19
651,1900-01-01 17:16:34.969,39.92,19.12,7.97,0.33,0.65,0.7,-0.83,-2.42,-0.34,9.09,3.98,-3.58,0.07,0.15,0.95,-1.37,0.18,0.03
652,1900-01-01 17:16:35.061,40.03,19.2,8.07,0.33,0.65,0.7,-0.97,-0.98,-0.5,9.42,4.06,-3.58,0.07,0.16,0.95,-1.17,0.98,0.33
653,1900-01-01 17:16:35.107,39.93,19.39,8.16,0.33,0.65,0.7,-1.12,0.45,-0.44,9.08,4.16,-3.54,0.07,0.15,0.95,-1.54,1.31,0.38
654,1900-01-01 17:16:35.201,40.38,19.17,8.25,0.33,0.65,0.69,0.1,0.32,-0.5,9.05,3.95,-3.49,0.07,0.15,0.95,-1.28,1.46,0.18
655,1900-01-01 17:16:35.247,40.53,19.45,8.33,0.33,0.65,0.68,0.73,-0.71,-1.11,9.51,3.93,-3.47,0.07,0.16,0.95,-0.9,1.42,-0.34
656,1900-01-01 17:16:35.342,40.28,19.22,8.32,0.33,0.65,0.69,0.3,-2.21,-1.27,9.26,3.84,-3.53,0.06,0.15,0.95,-0.94,0.99,-0.5
657,1900-01-01 17:16:35.435,39.81,19.66,8.29,0.34,0.64,0.69,-0.44,-1.49,-0.74,9.29,4.15,-3.62,0.07,0.16,0.95,-0.92,0.98,0.05
658,1900-01-01 17:16:35.482,40.22,19.69,8.33,0.34,0.65,0.69,-0.36,-0.46,-0.43,9.28,4.17,-3.62,0.07,0.16,0.95,-0.99,1.25,0.25
659,1900-01-01 17:16:35.575,40.47,19.85,8.43,0.34,0.65,0.68,-0.3,-0.55,-0.59,9.43,4.16,-3.59,0.07,0.16,0.95,-1.51,0.95,0.04
660,1900-01-01 17:16:35.669,40.25,19.94,8.5,0.34,0.65,0.68,-0.33,-1.48,0.21,9.08,4.1,-3.59,0.07,0.15,0.95,-1.54,0.55,0.06
661,1900-01-01 17:16:35.716,40.28,20.02,8.69,0.34,0.65,0.68,-0.53,-1.11,-0.56,9.39,4.22,-3.59,0.07,0.16,0.95,-1.15,0.98,0.01
662,1900-01-01 17:16:35.810,40.11,20.19,8.76,0.35,0.65,0.69,-0.59,-0.31,-1.11,9.23,4.37,-3.6,0.07,0.15,0.95,-1.59,1.25,-0.08
663,1900-01-01 17:16:35.856,40.02,19.94,8.75,0.34,0.65,0.69,-0.72,0.63,-1.09,9.18,4.16,-3.62,0.07,0.15,0.95,-1.57,1.44,0.23
664,1900-01-01 17:16:35.949,40.11,19.94,8.74,0.34,0.64,0.68,-0.87,0.98,-1.13,9.09,4.18,-3.59,0.07,0.15,0.95,-1.32,1.75,0.29
665,1900-01-01 17:16:36.044,40.34,19.94,8.73,0.34,0.65,0.68,-0.39,0.11,-1.04,9.25,4.15,-3.56,0.07,0.16,0.95,-1.19,1.57,0.11
666,1900-01-01 17:16:36.091,40.11,19.92,8.73,0.34,0.64,0.68,-0.11,-0.64,-0.89,9.18,4.18,-3.55,0.07,0.15,0.95,-1.12,1.31,0.04
667,1900-01-01 17:16:36.184,40.17,19.96,8.75,0.34,0.65,0.68,-0.28,-0.44,-0.66,9.21,4.08,-3.55,0.07,0.15,0.95,-1.37,1.19,0.16
668,1900-01-01 17:16:36.277,40.19,20.02,8.81,0.34,0.65,0.68,-0.41,-0.37,-0.76,9.09,4.18,-3.54,0.07,0.15,0.95,-1.37,1.24,0.09
669,1900-01-01 17:16:36.325,40.19,19.81,8.86,0.34,0.65,0.69,-0.18,-0.44,-1.08,9.28,4.04,-3.53,0.07,0.16,0.95,-1.06,1.42,0.04
670,1900-01-01 17:16:36.420,40.13,19.99,8.85,0.34,0.65,0.69,-0.19,-0.39,-0.73,9.37,4.14,-3.53,0.07,0.16,0.95,-1.11,1.31,0.17
671,1900-01-01 17:16:36.467,40.16,19.92,8.9,0.34,0.64,0.68,-0.28,-0.58,-0.64,9.18,4.06,-3.52,0.07,0.15,0.95,-1.14,1.17,0.11
672,1900-01-01 17:16:36.561,40.15,20.09,8.96,0.34,0.65,0.68,-0.44,-0.6,-0.75,9.18,4.23,-3.51,0.07,0.15,0.95,-1.08,1.21,0.06
673,1900-01-01 17:16:36.658,40.35,20.19,9.0,0.35,0.65,0.68,-0.56,-0.71,-0.84,9.3,4.21,-3.51,0.07,0.16,0.95,-1.1,1.18,-0.02
674,1900-01-01 17:16:36.704,40.29,20.34,9.03,0.35,0.65,0.68,-0.73,-0.54,-0.87,9.34,4.19,-3.52,0.07,0.16,0.95,-1.26,1.08,-0.03
675,1900-01-01 17:16:36.798,40.28,20.26,9.06,0.35,0.65,0.68,-0.53,-0.32,-0.98,9.38,4.12,-3.53,0.07,0.16,0.95,-1.35,1.16,0.0
676,1900-01-01 17:16:36.845,40.15,20.11,9.07,0.34,0.65,0.68,-0.66,-0.28,-1.21,9.32,4.16,-3.54,0.07,0.16,0.95,-1.34,1.31,-0.11
677,1900-01-01 17:16:36.939,40.15,20.09,9.04,0.34,0.65,0.69,-0.82,-0.03,-1.33,9.3,4.15,-3.57,0.07,0.16,0.95,-1.37,1.36,-0.13
678,1900-01-01 17:16:37.033,40.17,20.11,9.0,0.34,0.65,0.68,-0.74,-0.21,-1.25,9.47,4.15,-3.6,0.07,0.16,0.95,-1.33,1.34,-0.13
679,1900-01-01 17:16:37.079,40.11,20.12,8.97,0.34,0.64,0.68,-0.62,-0.17,-1.15,9.22,4.12,-3.62,0.07,0.15,0.95,-1.24,1.33,-0.07
680,1900-01-01 17:16:37.180,40.24,20.13,8.95,0.34,0.65,0.68,-0.66,-0.26,-1.15,9.3,4.13,-3.64,0.07,0.16,0.95,-1.26,1.31,-0.08
681,1900-01-01 17:16:37.223,40.06,20.08,8.94,0.34,0.65,0.69,-0.59,-0.24,-1.08,9.19,4.19,-3.66,0.07,0.15,0.95,-1.29,1.3,-0.04
682,1900-01-01 17:16:37.316,40.16,19.96,8.93,0.34,0.65,0.69,-0.56,-0.18,-1.0,9.26,4.13,-3.68,0.07,0.16,0.95,-1.23,1.3,-0.01
683,1900-01-01 17:16:37.411,40.17,20.06,8.94,0.34,0.65,0.68,-0.53,-0.27,-1.02,9.37,4.08,-3.69,0.07,0.16,0.95,-1.28,1.31,0.0
684,1900-01-01 17:16:37.458,40.09,19.89,8.94,0.34,0.65,0.69,-0.5,-0.26,-1.08,9.3,4.07,-3.7,0.07,0.16,0.95,-1.25,1.36,-0.02
685,1900-01-01 17:16:37.553,40.12,20.12,8.94,0.34,0.65,0.68,-0.45,-0.33,-0.94,9.29,4.2,-3.71,0.07,0.16,0.95,-1.23,1.27,0.01
686,1900-01-01 17:16:37.599,40.25,19.94,8.95,0.34,0.65,0.69,-0.57,-0.26,-0.99,9.3,4.12,-3.71,0.07,0.16,0.95,-1.26,1.27,0.02
687,1900-01-01 17:16:37.692,40.15,20.15,8.96,0.35,0.65,0.68,-0.56,-0.21,-0.99,9.28,4.06,-3.72,0.07,0.16,0.95,-1.35,1.27,0.0
688,1900-01-01 17:16:37.786,40.12,19.99,8.97,0.34,0.65,0.69,-0.37,-0.43,-1.09,9.48,3.99,-3.73,0.07,0.16,0.95,-1.19,1.29,-0.05
