global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 17:13:31.556,0.02,0,0,0,0,0
 17:13:31.579,0.10201,0,0,0,0,0
 17:13:31.589,0.1099059,0,0,0,0,0
 17:13:31.626,0.1464858,0,0,0,0,0
 17:13:31.714,0.2347234,0,0,0,0,0
 17:13:31.830,0.3516648,0,0,0,0,0
 17:13:31.952,0.4724537,0,0,0,0,0
 17:13:32.087,0.6047816,0,0,0,0,0
 17:13:32.218,0.7391202,0,0,0,0,0
 17:13:32.338,0.8575593,0,0,0,0,0
 17:13:32.460,0.9753098,0,0,0,0,0
 17:13:32.580,1.101192,0,0,0,0,0
 17:13:32.703,1.223092,0,0,0,0,0
 17:13:32.823,1.344432,0,0,0,0,0
 17:13:32.946,1.466922,0,0,0,0,0
 17:13:33.073,1.59105,0,0,0,0,0
 17:13:33.200,1.719604,0,0,0,0,0
 17:13:33.321,1.840415,0,0,0,0,0
 17:13:33.441,1.961881,0,0,0,0,0
 17:13:33.563,2.083374,0,0,0,0,0
 17:13:33.691,2.211554,0,0,0,0,0
 17:13:33.819,2.339547,0,0,0,0,0
 17:13:33.940,2.46124,0,0,0,0,0
 17:13:34.072,2.591196,0,0,0,0,0
 17:13:34.209,2.730008,0,0,0,0,0
 17:13:34.336,2.856032,0,0,0,0,0
 17:13:34.463,2.982117,0,0,0,0,0
 17:13:34.590,3.109138,0,0,0,0,0
 17:13:34.718,3.23737,0,0,0,0,0
 17:13:34.847,3.366269,0,0,0,0,0
 17:13:34.978,3.497351,0,0,0,0,0
 17:13:35.106,3.62626,0,0,0,0,0
 17:13:35.242,3.748272,0,0,0,0,0
 17:13:35.361,3.881021,0,0,0,0,0
 17:13:35.488,4.007843,0,0,0,0,0
 17:13:35.616,4.136329,0,0,0.0328986,0.129896,-0.0100502
 17:13:35.764,4.269068,0,0,0.49687,0.62232,-0.172691
 17:13:35.884,4.402354,0,0,1.08972,1.28665,-0.271795
 17:13:36.012,4.530452,0,0,1.6291,1.87802,-0.235746
 17:13:36.140,4.66259,0,0,1.84695,2.09192,-0.18326
 17:13:36.269,4.789014,0,0,1.84695,2.09192,-0.18326
 17:13:36.406,4.9192,0,0,1.84695,2.09192,-0.18326
 17:13:36.709,5.050035,0,0,1.84695,2.09192,-0.18326
 17:13:36.814,5.333756,0,0,1.84695,2.09192,-0.18326
 17:13:36.844,5.364522,0,0,1.84695,2.09192,-0.18326
 17:13:36.926,5.446529,0,0,1.84695,2.09192,-0.18326
 17:13:37.057,5.574705,0,0,1.84695,2.09192,-0.18326
 17:13:37.183,5.701021,0,0,1.84695,2.09192,-0.18326
 17:13:37.308,5.828351,0,0,1.84747,2.08765,-0.183893
 17:13:37.437,5.956896,0,0,0.729582,2.35636,-0.0119136
 17:13:37.566,6.086339,0,0,-0.536192,2.70193,0.65763
 17:13:37.693,6.212688,0,0,-0.626778,3.601,1.66765
 17:13:37.825,6.342458,0,0,-0.423715,3.55398,1.64251
 17:13:37.954,6.473076,0,0,-0.441435,3.52987,1.59241
 17:13:38.084,6.603055,0,0,-0.432123,3.52011,1.57967
 17:13:38.210,6.729003,0,0,-0.42102,3.49073,1.5345
 17:13:38.335,6.85519,0,0,-0.409011,3.45127,1.47407
 17:13:38.463,6.98371,0,0,-0.409011,3.45127,1.47407
 17:13:38.590,7.110177,0,0,-0.409011,3.45127,1.47407
 17:13:38.718,7.237879,0,0,-0.409011,3.45127,1.47407
 17:13:38.841,7.362243,0,0,-0.403265,3.4323,1.44559
 17:13:38.971,7.490427,0,0,-0.416673,3.44456,1.36378
 17:13:39.098,7.617867,0,0,-0.36119,3.63587,1.00201
 17:13:39.222,7.743278,0,0,-0.37534,3.65943,0.531112
 17:13:39.348,7.868965,0,0,-0.495136,3.537,0.0308126
 17:13:39.478,7.997167,0,0,-0.499044,3.41535,-0.384402
 17:13:39.604,8.124675,0,0,-0.533568,3.28498,-0.649299
 17:13:39.729,8.248832,0,0,-0.735652,2.93191,-0.949138
 17:13:39.856,8.377265,0,0,-0.648039,2.41852,-1.25323
 17:13:39.983,8.502872,0,0,-0.597082,2.22834,-1.34995
 17:13:40.111,8.631643,0,0,-0.597082,2.22834,-1.34995
 17:13:40.239,8.759583,0,0,-0.597082,2.22834,-1.34995
 17:13:40.361,8.882821,0,0,-0.597082,2.22834,-1.34995
 17:13:40.491,9.011683,0,0,-0.615472,2.29697,-1.31603
 17:13:40.616,9.136935,0,0,-0.669033,2.49687,-1.21085
 17:13:40.745,9.264923,0,0,-0.750308,2.7415,-1.05622
 17:13:40.877,9.397197,0,0,-0.797859,2.80724,-0.897669
 17:13:41.005,9.526524,0,0,-0.903607,0.34158,0.657995
 17:13:41.135,9.655544,0,0,-1.46849,0.45843,2.5761
 17:13:41.269,9.788117,0,0,-1.63001,0.478585,2.25798
 17:13:41.400,9.918882,0,0,-1.79568,0.0260549,0.246619
 17:13:41.528,10.04763,0,0,-1.58462,-0.301864,-1.32913
 17:13:41.666,10.1856,0,0,-0.841957,-0.01686,-1.58116
 17:13:41.799,10.31868,0,0,-0.521484,0.220416,-0.504988
 17:13:41.934,10.45465,0,0,-0.26127,0.639713,1.24583
 17:13:42.071,10.58992,0,0,-0.0588525,0.786422,2.31833
 17:13:42.204,10.72365,0,0,0.180834,0.539631,1.40241
 17:13:42.345,10.86551,0,0,0.578505,-0.0154895,-0.630639
 17:13:42.490,11.00873,0,0,0.424721,-0.129166,-1.67963
 17:13:42.613,11.13405,0,0,0.594991,0.153293,-1.33686
 17:13:42.744,11.26397,0,0,0.446384,0.521319,-0.328038
 17:13:42.879,11.39867,0,0,0.43604,1.05058,0.648243
