posx, posy, posz, tag, time (s), userID
-0.9508035,-0.1505056,-1.335945,Reflection,432.4001,24
-0.6341209,0.3934044,-1.467831,Truck,438.3821,24
-1.579312,0.01439111,0.46584,Ice,452.22,24
0.2503364,0.3903501,-1.579991,Tire,473.4199,24
-1.432568,0.06050405,-0.8096384,Person,488.0305,24
