posx, posy, posz, tag, time (s), userID
-1.158823,-0.09586036,1.165923,Ice,487.5154,0
-0.5337611,0.3670691,-1.513864,Truck,500.5408,0
-0.9744105,0.1584574,-1.317893,Tire,507.7404,0
-1.370021,0.05437893,-0.9118759,Person,528.5341,0
1.193455,0.1905491,1.118383,Graffiti,544.5286,0
