Time,Pitch, falcon_x, falcon_y, falcon_z,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1
1900-01-01 13:28:09.900,-11.117166726008124,-0.81591475,1.0023632500000001,0.029548025,40.37,38.806666666666665,-69.79333333333334,0.6233333333333333,0.6433333333333334,0.43,-1.7066666666666668,2.473333333333333,1.0566666666666666
1900-01-01 13:28:10.200,-9.971826195039098,-0.8120697272727273,1.0230163636363636,0.029593099999999997,41.1475,38.21,-69.66,0.6125,0.65,0.425,-1.1625,0.76,-0.8075
1900-01-01 13:28:10.500,-9.037468957926048,-0.8106965,1.031448,0.03164474,41.8525,37.0325,-70.1425,0.595,0.6625000000000001,0.4325,0.4975,4.157500000000001,-2.02
1900-01-01 13:28:10.800,-3.0540048965247633,-0.8041074,0.9943504000000001,0.008611114,46.28666666666667,33.85,-71.89333333333333,0.5466666666666667,0.7166666666666667,0.39999999999999997,9.85,6.366666666666666,-3.98
1900-01-01 13:28:11.100,4.866390468339892,-1.1324846000000002,0.8935983999999999,-0.09263019,50.78,29.7925,-74.0975,0.495,0.77,0.39,3.3400000000000003,7.89,-4.1775
1900-01-01 13:28:11.400,19.042515262678705,-1.6549500000000001,0.5208747,0.004942289999999999,50.763999999999996,24.04,-78.014,0.39,0.74,0.454,-5.302,7.062,-3.378
1900-01-01 13:28:11.700,20.505143236534565,-1.7657027272727275,0.33494718181818184,0.04535053636363637,53.77333333333333,24.28,-77.77,0.4166666666666667,0.8166666666666668,0.4266666666666667,6.21,-4.673333333333333,2.6
1900-01-01 13:28:12.000,18.7009522413797,-1.4032427272727273,0.2499170909090909,0.06530086363636363,52.6975,26.7125,-77.51,0.4375,0.775,0.3975,-2.8025,-4.355,-1.705
1900-01-01 13:28:12.300,16.80694797099185,-0.8215911818181819,0.1824328181818182,0.13783572727272728,51.185,28.39,-78.065,0.47,0.77,0.40249999999999997,-7.6725,-3.12,0.615
1900-01-01 13:28:12.600,15.409149571241826,-0.2339925,0.11473560000000001,0.20983619999999997,50.5425,28.3425,-78.27,0.46499999999999997,0.76,0.415,-1.665,0.855,-1.9124999999999999
1900-01-01 13:28:12.900,16.84783213181795,0.2585687718181818,0.19002436363636363,0.21446800000000002,51.1025,27.535,-79.2825,0.455,0.765,0.4175,-1.2025,-0.505,-1.25
1900-01-01 13:28:13.200,17.516790988049326,0.6489019,0.3889971,0.11444220000000001,51.5525,28.035,-79.9825,0.4625,0.77,0.40249999999999997,-1.2175,0.375,-0.675
1900-01-01 13:28:13.500,18.841206066010873,0.7948186363636364,0.4176916363636364,0.05652028181818181,52.4875,27.557499999999997,-80.395,0.4525,0.7825,0.39,-0.4625,0.8875,-0.78
1900-01-01 13:28:13.800,18.227422535938533,0.8267619090909091,0.388669,0.039540818181818184,51.94333333333333,27.709999999999997,-80.79666666666667,0.4566666666666667,0.77,0.39666666666666667,-0.8533333333333334,1.61,-0.07
1900-01-01 13:28:14.100,18.505327733436282,0.8592492999999999,0.329658,0.029434719999999998,52.444,27.472,-80.88,0.45600000000000007,0.78,0.392,-0.764,1.598,-0.32
1900-01-01 13:28:14.400,18.0876020832516,0.9021890909090909,0.2602777272727273,0.021529563636363633,52.26666666666667,27.7,-81.07,0.4566666666666667,0.7766666666666667,0.38999999999999996,-1.0666666666666667,0.8033333333333333,0.06999999999999999
1900-01-01 13:28:14.700,18.31776127249782,0.9397663636363636,0.1726777272727273,0.0033458760000000002,53.02,27.438,-81.144,0.454,0.786,0.38,-0.36,0.736,-0.274
1900-01-01 13:28:15.000,18.521470495481932,0.9815716,0.09675367,-0.005379559,53.379999999999995,27.453333333333333,-81.34666666666666,0.45333333333333337,0.79,0.36999999999999994,-1.0933333333333333,1.3933333333333333,-0.19333333333333333
1900-01-01 13:28:15.300,18.577238323052374,0.996197909090909,0.06367578181818181,-0.01089653,53.485,27.275,-81.47,0.455,0.7925,0.375,-1.23,1.4,-0.12
1900-01-01 13:28:15.600,18.559591462831975,1.0162363636363636,-0.0009926918181818185,-0.026262790909090908,53.6175,27.16,-81.68,0.45,0.795,0.3725,-1.3725,1.3725,-0.5225
1900-01-01 13:28:15.900,18.406080473556376,1.029115,-0.03799684,-0.03378301,53.5275,27.0375,-81.9025,0.4475,0.79,0.3775,-1.6749999999999998,1.4525000000000001,-0.0275
1900-01-01 13:28:16.200,18.723779676340225,1.0361918181818182,-0.05307554545454545,-0.03558869090909091,53.7825,26.6875,-82.025,0.4425,0.795,0.3775,-1.3175,0.98,-0.53
1900-01-01 13:28:16.500,19.468541104348326,1.0521530000000001,-0.09390754,-0.04220315,54.08,26.3725,-82.8825,0.4375,0.7975000000000001,0.375,-2.0225,-0.8275,-2.74
1900-01-01 13:28:16.800,20.5808585000876,1.0906672727272726,-0.1119411,-0.024941527272727273,54.52,25.865000000000002,-84.17,0.435,0.8125,0.3825,-2.08,0.7424999999999999,0.0675
1900-01-01 13:28:17.100,19.917048694490724,0.9822354000000001,0.33456623199999996,0.114441623,53.585,26.7775,-83.1325,0.44,0.785,0.3775,-0.5575,1.0525,3.4850000000000003
1900-01-01 13:28:17.400,17.602642421624225,0.744824,0.9449804,0.3141946,51.7325,28.7625,-81.57249999999999,0.46749999999999997,0.7675000000000001,0.38,-2.0475,1.1375,2.085
1900-01-01 13:28:17.700,17.302767325923348,0.6773037000000001,1.278684,0.3902215,52.2225,29.165,-80.6175,0.4825,0.7825,0.3675,0.4525,1.1475,0.13999999999999999
1900-01-01 13:28:18.000,16.3052875880739,0.6609632999999999,1.37926,0.3817614,52.083333333333336,29.099999999999998,-80.53,0.48,0.7733333333333334,0.3666666666666667,-1.8966666666666665,1.7333333333333334,0.43
1900-01-01 13:28:18.300,14.86043725625984,0.5746709,1.429312,0.3258572,51.653999999999996,29.964,-80.012,0.49399999999999994,0.772,0.362,-0.35,1.286,1.418
1900-01-01 13:28:18.600,11.323436389075816,0.43522,1.2504149999999998,0.1408074,50.42666666666667,31.63,-78.81666666666666,0.52,0.7600000000000001,0.3566666666666667,-0.5933333333333333,2.15,2.93
1900-01-01 13:28:18.900,11.203029307678207,0.2468226,0.9926714000000001,0.057764119999999995,51.425,31.0125,-78.1225,0.5025,0.7625,0.345,-1.23,2.17,-0.4275
1900-01-01 13:28:19.200,10.410876013355765,0.3287097,0.7694856999999999,0.09572981,50.9725,30.807499999999997,-78.81,0.505,0.765,0.36,-1.03,1.5,-1.8275000000000001
1900-01-01 13:28:19.500,12.553103855434374,0.4815834,0.5602852,0.056138810000000004,52.4375,29.5225,-79.88,0.4925,0.79,0.355,-1.9725,2.2225,0.34750000000000014
1900-01-01 13:28:19.800,9.72008218950482,0.3113983,0.6436255,0.017680921,49.2825,31.47,-78.3075,0.5125,0.7475,0.3825,-3.0675,-0.007499999999999965,3.37
1900-01-01 13:28:20.100,8.461191474335632,0.3745658181818182,0.6568158181818181,0.045919930909090904,48.9975,32.0325,-77.8125,0.5225,0.7475,0.3825,-3.04,0.9825,-1.915
1900-01-01 13:28:20.400,10.8489338677367,0.8212566000000001,0.5843357,0.1675173,50.21,30.4525,-79.17,0.4975,0.755,0.385,-3.4975,-1.3175,-2.76
1900-01-01 13:28:20.700,9.793822705260643,1.096835,0.4999885,0.2646079,49.81333333333333,31.003333333333334,-80.22666666666667,0.5166666666666667,0.7666666666666666,0.38999999999999996,-5.803333333333334,-6.403333333333333,1.6366666666666667
1900-01-01 13:28:21.000,3.378727463394008,0.8469037272727273,0.7944096363636365,0.27464463636363634,46.61,35.019999999999996,-78.096,0.5660000000000001,0.718,0.372,2.75,-0.14799999999999996,4.438000000000001
