Time,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1
1900-01-01 12:19:07.385,47.99,22.68,-22.93,0.38,0.72,0.53,-1.51,1.39,-0.55,18.45,3.87,10.34,0.07,0.32,0.95,-0.76,0.81,-1.37
1900-01-01 12:19:07.481,48.46,22.37,-23.03,0.38,0.74,0.54,-1.05,0.74,0.34,18.83,3.62,10.29,0.06,0.33,0.97,0.05,0.63,-1.47
1900-01-01 12:19:07.577,47.94,23.28,-22.98,0.39,0.73,0.53,-0.03,1.07,0.87,18.5,4.38,10.23,0.08,0.32,0.96,1.03,-0.21,-0.85
1900-01-01 12:19:07.623,48.57,22.6,-22.86,0.38,0.73,0.53,-1.12,1.01,-0.08,18.64,4.34,10.26,0.08,0.32,0.94,-0.21,-0.56,-0.6
1900-01-01 12:19:07.718,48.49,22.57,-22.88,0.37,0.73,0.53,-1.76,1.0,0.39,18.81,3.83,10.32,0.07,0.32,0.95,-0.9,-1.18,-0.85
1900-01-01 12:19:07.766,48.67,22.87,-22.83,0.38,0.73,0.52,-4.69,1.27,1.46,20.67,2.63,10.35,0.05,0.36,0.94,-8.69,-5.57,1.15
1900-01-01 12:19:07.859,48.93,22.55,-22.61,0.38,0.74,0.53,-1.59,1.13,0.44,19.72,2.96,10.68,0.05,0.35,0.97,1.34,-1.05,-0.44
1900-01-01 12:19:07.954,48.78,23.05,-22.55,0.38,0.74,0.52,-1.09,0.85,0.27,19.42,4.45,10.78,0.08,0.34,0.95,0.87,0.16,-0.7
1900-01-01 12:19:08.000,47.83,23.31,-22.52,0.39,0.72,0.53,-1.83,0.92,0.49,18.85,4.95,10.83,0.09,0.32,0.94,-0.08,-1.11,-0.4
1900-01-01 12:19:08.096,47.63,23.23,-22.46,0.38,0.72,0.53,-1.46,1.01,0.25,18.89,5.27,10.93,0.09,0.32,0.94,-0.84,-0.58,-0.86
1900-01-01 12:19:08.191,47.99,23.2,-22.43,0.38,0.72,0.53,-1.32,1.05,0.13,19.2,5.09,10.95,0.09,0.33,0.93,-0.93,-1.33,-0.46
1900-01-01 12:19:08.237,47.92,23.34,-22.41,0.39,0.72,0.53,-2.05,1.75,0.37,19.39,4.96,11.04,0.09,0.33,0.94,-1.72,-1.4,-0.33
1900-01-01 12:19:08.330,47.44,23.37,-22.37,0.39,0.72,0.54,-1.84,1.61,-0.01,18.66,5.29,11.15,0.09,0.32,0.95,-1.56,-0.39,-0.66
1900-01-01 12:19:08.378,47.9,23.18,-22.38,0.38,0.73,0.53,-1.87,1.37,0.22,18.9,5.21,11.21,0.09,0.33,0.95,-1.07,-0.91,-0.48
1900-01-01 12:19:08.473,47.66,23.23,-22.35,0.38,0.72,0.53,-1.6,1.65,0.23,19.47,4.57,11.29,0.08,0.33,0.94,-1.29,-1.02,-0.63
1900-01-01 12:19:08.568,47.65,23.1,-22.33,0.38,0.72,0.54,-1.27,1.71,-0.43,18.66,5.72,11.35,0.1,0.32,0.94,-1.11,0.24,-0.85
1900-01-01 12:19:08.615,48.04,23.06,-22.4,0.39,0.73,0.53,-1.21,1.75,0.09,18.92,4.64,11.38,0.08,0.33,0.96,-0.51,0.15,-0.57
1900-01-01 12:19:08.706,47.91,23.14,-22.39,0.38,0.73,0.53,-1.54,1.6,0.53,19.0,4.99,11.45,0.09,0.33,0.95,-0.18,-0.27,-0.25
1900-01-01 12:19:08.800,47.6,22.87,-22.32,0.37,0.71,0.53,-1.24,1.34,0.37,18.53,5.09,11.57,0.09,0.32,0.94,-0.33,-1.01,-0.53
1900-01-01 12:19:08.847,47.61,22.99,-22.27,0.38,0.71,0.53,-0.69,1.39,-0.44,18.54,5.54,11.65,0.1,0.31,0.93,0.31,0.58,-1.01
1900-01-01 12:19:08.943,47.81,23.09,-22.35,0.39,0.73,0.54,-0.51,1.12,-0.86,18.54,5.59,11.65,0.1,0.32,0.95,0.02,0.92,-1.59
1900-01-01 12:19:08.990,48.07,22.96,-22.49,0.38,0.73,0.53,-0.02,0.81,-0.29,18.66,5.0,11.57,0.09,0.32,0.95,1.32,0.29,-0.9
1900-01-01 12:19:09.084,47.64,23.15,-22.54,0.38,0.71,0.53,-0.51,1.15,-0.39,18.98,5.35,11.59,0.09,0.32,0.93,-0.11,-0.12,-1.16
1900-01-01 12:19:09.178,48.33,22.91,-22.61,0.38,0.73,0.53,-0.23,1.24,-0.78,19.58,4.82,11.57,0.08,0.34,0.95,-0.16,1.03,-1.75
1900-01-01 12:19:09.225,48.4,22.86,-22.73,0.38,0.73,0.53,-0.59,1.34,-0.31,19.4,4.61,11.46,0.08,0.33,0.94,0.55,0.29,-0.84
1900-01-01 12:19:09.317,48.46,22.79,-22.79,0.38,0.73,0.52,-0.33,1.21,-0.41,19.5,4.56,11.49,0.08,0.33,0.94,0.58,0.66,-1.04
1900-01-01 12:19:09.408,48.57,22.69,-22.86,0.38,0.73,0.53,-0.15,1.37,-0.47,19.88,4.28,11.49,0.07,0.34,0.94,0.66,0.4,-1.32
1900-01-01 12:19:09.456,48.86,22.59,-22.94,0.38,0.74,0.52,-1.02,0.95,-0.27,20.02,4.05,11.45,0.07,0.35,0.95,0.3,0.19,-0.95
1900-01-01 12:19:09.551,48.81,22.77,-22.99,0.38,0.73,0.52,-1.22,0.89,-0.11,20.33,4.31,11.47,0.08,0.35,0.94,0.09,-0.47,-0.96
1900-01-01 12:19:09.599,49.13,22.63,-23.02,0.38,0.74,0.52,-1.03,1.15,-0.12,20.44,4.16,11.48,0.07,0.35,0.94,0.03,-0.07,-1.02
1900-01-01 12:19:09.694,49.01,22.78,-23.04,0.38,0.74,0.52,-0.86,1.19,-0.28,20.15,4.77,11.48,0.08,0.34,0.93,0.1,-0.15,-0.76
1900-01-01 12:19:09.789,48.83,22.67,-23.09,0.38,0.74,0.52,-1.29,1.41,-0.21,19.84,4.33,11.52,0.08,0.34,0.95,-0.79,-0.5,-0.79
1900-01-01 12:19:09.837,48.9,22.43,-23.13,0.37,0.74,0.52,-1.19,1.05,0.15,20.08,3.97,11.56,0.07,0.35,0.95,-0.25,-0.6,-0.9
1900-01-01 12:19:09.929,48.93,22.76,-23.12,0.38,0.74,0.52,-0.98,1.33,0.05,20.46,4.36,11.58,0.08,0.35,0.94,0.01,-0.04,-0.78
1900-01-01 12:19:09.977,48.84,22.73,-23.12,0.38,0.74,0.52,-1.3,1.15,0.03,20.4,4.32,11.62,0.08,0.35,0.95,-0.3,-0.13,-0.99
1900-01-01 12:19:10.070,48.91,22.74,-23.13,0.38,0.74,0.52,-1.53,1.07,0.37,20.51,4.39,11.63,0.08,0.35,0.94,-0.18,-0.84,-0.63
1900-01-01 12:19:10.166,48.75,22.72,-23.08,0.37,0.73,0.52,-1.66,1.32,0.56,20.18,4.52,11.69,0.08,0.34,0.93,-0.21,-1.13,-0.35
1900-01-01 12:19:10.214,48.71,22.77,-23.0,0.37,0.73,0.52,-1.08,1.2,-0.18,20.49,4.52,11.79,0.08,0.35,0.93,-0.29,0.37,-0.92
1900-01-01 12:19:10.308,48.94,22.72,-23.04,0.38,0.74,0.52,-0.95,1.11,-0.48,20.37,4.76,11.81,0.08,0.35,0.93,-0.63,-0.1,-1.37
1900-01-01 12:19:10.356,48.8,22.77,-23.12,0.38,0.74,0.52,-1.23,1.23,-0.1,20.38,4.48,11.76,0.08,0.35,0.95,-0.23,-0.1,-0.92
1900-01-01 12:19:10.450,48.98,22.55,-23.14,0.38,0.74,0.52,-1.69,1.09,-0.08,20.59,4.23,11.78,0.07,0.35,0.94,-1.03,-0.81,-1.1
1900-01-01 12:19:10.545,48.57,22.53,-23.16,0.37,0.73,0.53,-1.78,1.02,0.2,19.76,4.51,11.77,0.08,0.34,0.94,-0.69,-1.03,-0.78
1900-01-01 12:19:10.593,48.71,22.75,-23.14,0.38,0.74,0.52,-1.85,0.8,-0.17,20.37,4.51,11.81,0.08,0.35,0.94,-1.24,-0.96,-1.31
1900-01-01 12:19:10.684,49.08,22.94,-23.18,0.38,0.74,0.51,-2.35,1.05,0.09,20.76,4.46,11.77,0.08,0.36,0.94,-1.96,-1.58,-1.21
1900-01-01 12:19:10.779,48.82,23.01,-23.17,0.38,0.73,0.51,-1.24,0.93,0.56,20.36,4.74,11.74,0.08,0.35,0.93,-0.4,-1.07,-0.46
1900-01-01 12:19:10.825,48.85,23.05,-23.09,0.38,0.73,0.51,-1.34,1.29,0.46,21.08,4.56,11.83,0.08,0.36,0.92,-0.49,-0.29,-0.61
1900-01-01 12:19:10.919,48.59,22.84,-23.03,0.38,0.73,0.52,-0.89,1.72,0.71,20.34,4.77,11.9,0.08,0.35,0.94,0.16,0.29,-0.18
1900-01-01 12:19:11.012,48.43,22.79,-22.93,0.37,0.72,0.52,-0.44,1.95,0.73,20.08,5.27,12.03,0.09,0.34,0.92,-0.28,-0.27,-0.49
1900-01-01 12:19:11.061,48.3,23.03,-22.83,0.38,0.73,0.52,-1.08,1.42,-0.77,19.95,5.42,12.11,0.09,0.34,0.93,-0.9,0.35,-1.18
1900-01-01 12:19:11.154,48.7,22.72,-22.95,0.38,0.74,0.53,-1.09,1.47,-0.73,20.39,4.46,12.09,0.08,0.35,0.95,-1.31,0.21,-1.56
1900-01-01 12:19:11.202,48.99,22.73,-23.08,0.38,0.73,0.51,-1.66,1.47,-0.53,21.98,3.93,12.01,0.07,0.38,0.93,-1.33,-0.51,-0.68
1900-01-01 12:19:11.296,48.51,23.1,-23.17,0.38,0.73,0.52,0.12,0.07,1.18,21.32,6.82,12.06,0.12,0.36,0.9,2.79,-2.61,0.52
1900-01-01 12:19:11.391,48.87,22.76,-22.99,0.38,0.73,0.52,-0.47,1.44,-0.56,20.92,6.35,12.3,0.11,0.35,0.9,1.72,-2.05,0.42
1900-01-01 12:19:11.438,48.55,23.05,-23.09,0.38,0.73,0.52,-0.45,1.56,-1.1,20.87,6.05,12.52,0.11,0.36,0.93,-0.27,1.68,-1.36
1900-01-01 12:19:11.533,49.12,22.38,-23.27,0.37,0.74,0.52,-0.47,1.12,-0.88,20.97,5.52,12.47,0.1,0.36,0.94,-0.05,0.76,-1.53
1900-01-01 12:19:11.580,49.51,22.5,-23.41,0.37,0.74,0.51,-0.41,0.98,-0.69,21.39,5.02,12.4,0.09,0.37,0.93,0.09,0.6,-1.53
1900-01-01 12:19:11.674,49.22,22.56,-23.52,0.38,0.74,0.52,-0.83,1.54,-0.37,21.35,4.92,12.32,0.09,0.37,0.94,-0.59,0.16,-1.11
1900-01-01 12:19:11.769,49.35,22.53,-23.59,0.38,0.75,0.52,-0.72,1.11,-0.25,21.31,4.9,12.31,0.09,0.37,0.95,0.43,0.44,-1.2
1900-01-01 12:19:11.815,49.49,22.52,-23.63,0.37,0.74,0.51,-1.11,1.09,-0.02,21.29,5.05,12.29,0.09,0.36,0.93,0.22,-0.34,-0.92
1900-01-01 12:19:11.909,49.6,22.45,-23.65,0.37,0.74,0.51,-0.96,1.11,-0.2,21.47,4.87,12.31,0.08,0.37,0.93,0.1,-0.04,-1.08
1900-01-01 12:19:12.004,49.67,22.47,-23.68,0.37,0.74,0.51,-0.94,1.18,-0.4,21.82,4.63,12.3,0.08,0.37,0.93,-0.42,0.27,-1.27
1900-01-01 12:19:12.051,49.71,22.49,-23.75,0.37,0.75,0.51,-0.87,1.32,-0.32,21.83,4.78,12.27,0.08,0.37,0.93,-0.08,0.34,-1.1
1900-01-01 12:19:12.146,49.64,22.4,-23.81,0.37,0.74,0.51,-0.87,1.23,-0.23,21.55,4.93,12.26,0.09,0.37,0.93,-0.07,0.05,-1.03
1900-01-01 12:19:12.194,49.7,22.28,-23.85,0.37,0.75,0.51,-0.74,1.18,-0.27,21.76,4.73,12.26,0.08,0.37,0.93,-0.18,-0.08,-1.18
1900-01-01 12:19:12.288,49.54,22.38,-23.9,0.37,0.75,0.52,-0.98,0.89,-0.24,21.44,4.98,12.23,0.09,0.37,0.94,-0.62,-0.44,-1.23
1900-01-01 12:19:12.383,49.97,22.3,-23.95,0.37,0.75,0.51,-0.93,0.79,0.01,21.84,4.52,12.21,0.08,0.38,0.93,0.04,-0.86,-0.92
1900-01-01 12:19:12.431,49.99,22.39,-23.96,0.38,0.76,0.51,-1.66,0.91,0.23,22.58,4.67,12.22,0.08,0.39,0.93,-0.15,-2.07,-0.38
1900-01-01 12:19:12.527,49.75,22.5,-23.93,0.37,0.75,0.51,-1.34,0.7,0.48,21.85,5.02,12.32,0.09,0.38,0.94,0.73,-1.63,-0.26
1900-01-01 12:19:12.574,49.72,22.75,-23.86,0.37,0.74,0.5,-1.53,0.44,0.53,22.5,5.1,12.44,0.09,0.38,0.92,0.37,-2.57,-0.58
1900-01-01 12:19:12.668,49.88,22.78,-23.79,0.37,0.74,0.5,-1.44,0.72,-0.2,22.82,5.76,12.51,0.1,0.38,0.9,-1.02,-0.77,-1.41
1900-01-01 12:19:12.763,49.76,22.62,-23.83,0.38,0.75,0.51,-1.55,0.9,-0.14,22.33,5.57,12.46,0.1,0.38,0.93,-1.18,-0.9,-1.31
1900-01-01 12:19:12.809,50.02,22.74,-23.86,0.38,0.75,0.5,-1.43,0.85,0.13,22.79,4.9,12.41,0.09,0.39,0.93,-1.2,-0.77,-1.31
1900-01-01 12:19:12.903,49.97,22.83,-23.85,0.38,0.75,0.5,-1.38,1.2,0.21,22.69,5.61,12.37,0.1,0.39,0.92,-0.4,-0.58,-0.65
1900-01-01 12:19:12.997,49.57,22.88,-23.83,0.38,0.74,0.51,-1.65,1.47,0.41,22.34,5.54,12.43,0.1,0.38,0.93,-1.06,-0.62,-0.43
1900-01-01 12:19:13.043,49.58,22.78,-23.77,0.38,0.75,0.51,-1.44,1.31,0.3,22.46,5.6,12.52,0.1,0.38,0.92,-0.83,-0.69,-0.65
1900-01-01 12:19:13.136,49.45,22.8,-23.74,0.38,0.74,0.51,-2.02,1.46,0.74,22.56,5.52,12.58,0.1,0.38,0.92,-0.93,-1.51,-0.28
1900-01-01 12:19:13.182,49.57,22.7,-23.63,0.38,0.74,0.51,-1.69,0.76,-0.09,22.14,5.79,12.7,0.1,0.38,0.92,-0.36,-0.71,-0.63
1900-01-01 12:19:13.278,49.24,22.91,-23.65,0.38,0.74,0.51,-1.11,1.02,0.46,22.08,6.22,12.76,0.11,0.37,0.92,0.26,-0.53,-0.55
1900-01-01 12:19:13.373,49.22,23.03,-23.59,0.38,0.73,0.51,-1.21,0.79,0.26,21.81,6.5,12.83,0.11,0.37,0.91,0.0,-1.07,-0.88
1900-01-01 12:19:13.421,49.19,23.24,-23.56,0.38,0.73,0.5,-1.14,0.95,-0.35,22.36,6.54,12.86,0.11,0.37,0.9,-0.66,-0.89,-1.36
1900-01-01 12:19:13.515,49.44,23.14,-23.62,0.39,0.74,0.51,-0.9,1.23,-0.69,22.48,6.02,12.81,0.11,0.38,0.92,-0.53,0.27,-1.56
1900-01-01 12:19:13.610,49.51,23.1,-23.74,0.39,0.75,0.51,-0.98,1.37,-0.49,22.61,5.97,12.73,0.11,0.39,0.93,-0.69,0.39,-1.26
1900-01-01 12:19:13.658,49.77,22.84,-23.82,0.38,0.75,0.5,-1.0,1.48,-0.11,22.68,5.58,12.69,0.1,0.39,0.92,-1.0,-0.19,-0.87
1900-01-01 12:19:13.754,49.46,22.86,-23.85,0.38,0.74,0.51,-1.02,1.66,-0.26,22.05,6.15,12.72,0.11,0.37,0.91,-0.7,0.21,-0.76
1900-01-01 12:19:13.802,49.47,22.9,-23.89,0.38,0.75,0.51,-1.05,1.77,-0.7,22.27,6.06,12.76,0.11,0.38,0.92,-0.73,0.4,-1.11
1900-01-01 12:19:13.897,49.65,22.41,-24.01,0.37,0.75,0.51,-1.06,1.13,-0.27,21.67,5.57,12.75,0.1,0.38,0.94,0.07,-0.23,-0.91
1900-01-01 12:19:13.945,49.93,22.56,-24.06,0.37,0.75,0.5,-1.02,0.95,-0.18,22.4,5.53,12.77,0.1,0.38,0.92,-0.08,-0.39,-1.24
1900-01-01 12:19:14.041,49.94,22.86,-24.1,0.38,0.75,0.5,-1.04,1.62,-0.3,22.88,5.69,12.74,0.1,0.39,0.92,-0.64,0.38,-1.01
1900-01-01 12:19:14.136,49.78,22.76,-24.15,0.38,0.75,0.51,-1.23,1.64,-0.07,22.34,5.75,12.74,0.1,0.39,0.93,-0.45,0.04,-0.6
1900-01-01 12:19:14.184,49.76,22.47,-24.17,0.37,0.75,0.51,-1.15,1.27,0.21,22.02,5.78,12.81,0.1,0.38,0.92,0.26,-0.98,-0.37
1900-01-01 12:19:14.278,49.74,22.79,-24.15,0.37,0.74,0.5,-0.6,1.11,0.59,22.44,5.73,12.91,0.1,0.38,0.91,0.67,-0.13,-0.32
1900-01-01 12:19:14.325,48.87,23.22,-24.06,0.38,0.73,0.51,-0.39,1.38,0.03,22.3,6.66,13.02,0.11,0.38,0.91,0.98,-0.06,-0.6
1900-01-01 12:19:14.421,50.75,22.11,-24.07,0.37,0.77,0.5,-1.58,2.08,-1.18,22.92,5.33,13.09,0.09,0.4,0.93,1.23,-2.41,0.72
1900-01-01 12:19:14.516,51.92,20.88,-24.26,0.35,0.78,0.5,-1.56,0.92,0.32,23.27,4.14,13.36,0.07,0.41,0.94,-0.24,-2.14,-0.5
1900-01-01 12:19:14.563,48.76,23.57,-24.22,0.39,0.73,0.51,-1.88,1.49,0.83,22.91,7.64,13.44,0.13,0.39,0.91,-1.47,-1.55,0.16
1900-01-01 12:19:14.653,48.92,22.95,-24.1,0.38,0.73,0.51,-0.95,1.25,0.22,22.42,7.06,13.62,0.12,0.39,0.93,0.92,-0.24,-0.08
1900-01-01 12:19:14.730,50.79,21.85,-24.07,0.36,0.74,0.49,-1.12,1.38,-0.51,23.42,5.99,13.77,0.1,0.39,0.88,3.33,-3.13,1.68
1900-01-01 12:19:14.854,50.4,22.39,-24.16,0.37,0.76,0.5,-1.52,2.13,-1.34,23.22,7.61,14.18,0.13,0.39,0.9,-2.45,0.77,-1.23
1900-01-01 12:19:14.936,49.61,23.34,-24.37,0.39,0.75,0.5,-0.5,0.79,0.82,23.96,6.82,14.15,0.12,0.42,0.95,-0.47,0.32,-1.33
1900-01-01 12:19:14.978,49.15,22.83,-24.25,0.37,0.72,0.5,-0.56,0.61,1.18,22.88,9.06,14.11,0.15,0.38,0.88,0.47,-0.44,-0.6
1900-01-01 12:19:15.033,50.31,21.42,-24.08,0.36,0.75,0.51,-0.77,1.32,0.4,22.83,7.54,14.18,0.13,0.39,0.91,0.32,-4.16,1.02
1900-01-01 12:19:15.251,49.4,22.85,-24.03,0.38,0.74,0.51,-0.71,0.71,0.22,23.13,8.2,14.49,0.14,0.39,0.91,0.33,-1.91,-1.28
1900-01-01 12:19:15.251,49.06,22.89,-24.01,0.38,0.75,0.52,-0.12,0.05,-0.01,23.2,9.19,14.46,0.16,0.4,0.93,2.85,-3.49,-0.3
1900-01-01 12:19:15.251,50.04,22.57,-24.02,0.37,0.74,0.5,-0.35,-1.18,-1.16,22.57,8.63,14.57,0.15,0.38,0.91,1.91,-9.13,-1.47
1900-01-01 12:19:15.345,50.87,23.13,-24.2,0.4,0.79,0.5,-1.69,-0.24,-0.98,27.35,9.76,14.5,0.17,0.47,0.89,1.46,-11.79,-1.22
1900-01-01 12:19:15.530,49.61,22.51,-24.36,0.39,0.77,0.53,-1.88,-0.27,0.82,24.36,11.82,14.47,0.22,0.44,0.94,2.52,-5.82,0.38
1900-01-01 12:19:15.530,48.84,21.88,-24.24,0.35,0.7,0.51,0.33,-5.39,1.44,19.46,13.68,14.69,0.23,0.33,0.91,5.47,-8.24,-1.79
1900-01-01 12:19:15.640,50.64,23.44,-24.03,0.38,0.75,0.48,0.99,-4.78,-2.87,27.62,14.44,14.57,0.23,0.43,0.79,3.39,-2.74,-7.4
1900-01-01 12:19:15.640,52.92,23.73,-24.48,0.38,0.76,0.43,-1.95,-2.94,-2.24,28.66,10.04,13.6,0.17,0.47,0.85,-0.92,-4.01,-5.63
1900-01-01 12:19:15.734,51.15,26.2,-24.83,0.44,0.77,0.44,-0.34,-0.06,-1.63,30.87,12.95,12.89,0.22,0.51,0.83,-0.5,-0.36,-3.41
1900-01-01 12:19:15.821,53.34,23.61,-25.09,0.38,0.77,0.42,0.02,0.43,-1.13,29.4,10.12,12.53,0.18,0.49,0.86,0.86,0.83,-3.28
1900-01-01 12:19:15.868,51.05,24.41,-25.27,0.41,0.77,0.47,-0.27,3.02,-0.05,27.99,12.61,12.18,0.22,0.47,0.87,-0.92,1.82,0.24
1900-01-01 12:19:15.961,50.42,23.58,-25.29,0.41,0.79,0.51,-1.01,2.38,0.19,26.3,12.99,12.38,0.24,0.47,0.92,-0.65,1.53,0.28
1900-01-01 12:19:16.028,51.88,22.2,-25.27,0.36,0.76,0.47,-1.28,-0.4,1.63,25.2,11.42,12.58,0.2,0.43,0.88,1.86,-3.1,-0.32
