Time,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1
1900-01-01 13:25:13.821,18.95,3.17,-54.68,0.05,0.31,0.91,-1.09,1.27,0.0,27.55,0.03,-47.24,0.0,0.46,0.88,-0.38,-0.41,-0.99
1900-01-01 13:25:13.898,18.93,3.25,-54.69,0.05,0.31,0.91,-1.19,1.27,0.04,27.44,0.06,-47.23,0.0,0.46,0.88,-0.6,-0.42,-0.89
1900-01-01 13:25:14.008,18.67,3.36,-54.69,0.06,0.31,0.91,-1.72,1.34,0.18,27.31,-0.02,-47.21,0.0,0.46,0.88,-0.47,-0.27,-1.01
1900-01-01 13:25:14.088,18.57,3.11,-54.68,0.05,0.31,0.91,-1.49,1.11,0.14,27.55,-0.2,-47.21,0.0,0.46,0.88,-0.5,-0.46,-0.67
1900-01-01 13:25:14.139,18.7,3.18,-54.66,0.05,0.31,0.91,-1.44,1.05,0.27,27.59,-0.16,-47.15,0.0,0.46,0.88,-0.68,-0.47,-0.63
1900-01-01 13:25:14.192,19.07,3.12,-54.63,0.05,0.31,0.91,-1.48,1.34,0.05,27.52,0.31,-47.09,0.01,0.46,0.88,-1.03,-0.1,-0.85
1900-01-01 13:25:14.292,18.98,3.02,-54.63,0.05,0.31,0.91,-1.36,1.35,0.11,27.48,0.04,-47.06,0.0,0.46,0.88,-0.79,-0.24,-1.01
1900-01-01 13:25:14.354,18.91,3.07,-54.62,0.05,0.31,0.91,-1.76,1.27,-0.05,27.42,0.25,-47.06,0.0,0.46,0.88,-0.84,-0.15,-1.28
1900-01-01 13:25:14.511,18.53,3.36,-54.64,0.06,0.3,0.91,-1.6,1.44,-0.05,27.16,-0.04,-47.1,0.0,0.45,0.88,-1.25,0.18,-1.25
1900-01-01 13:25:14.511,18.66,3.25,-54.65,0.05,0.31,0.91,-1.8,1.45,0.02,27.24,0.0,-47.13,0.0,0.46,0.89,-1.16,0.38,-1.15
1900-01-01 13:25:14.554,18.38,3.07,-54.66,0.05,0.3,0.91,-1.6,1.56,-0.08,27.19,-0.23,-47.14,0.0,0.45,0.88,-1.18,0.47,-1.41
1900-01-01 13:25:14.643,18.45,3.24,-54.68,0.05,0.3,0.91,-1.82,1.31,-0.05,27.08,-0.38,-47.2,-0.01,0.45,0.89,-1.02,0.17,-1.4
1900-01-01 13:25:14.721,18.34,3.16,-54.7,0.05,0.3,0.91,-1.76,1.39,-0.01,26.85,-0.14,-47.26,0.0,0.45,0.89,-0.94,0.07,-1.2
1900-01-01 13:25:14.806,17.81,3.37,-54.71,0.06,0.29,0.91,-1.19,1.37,-0.03,27.05,-0.31,-47.28,-0.01,0.45,0.89,-0.83,0.19,-0.84
1900-01-01 13:25:14.872,18.97,3.14,-54.72,0.05,0.31,0.91,-1.98,1.88,-0.35,27.58,0.08,-47.25,0.0,0.47,0.89,-0.79,1.4,-2.95
1900-01-01 13:25:15.037,18.58,2.5,-54.78,0.04,0.31,0.91,-2.26,1.61,-0.05,26.61,-1.32,-47.55,-0.02,0.44,0.88,-1.54,1.57,-2.77
1900-01-01 13:25:15.037,18.28,2.93,-54.8,0.05,0.3,0.91,-1.54,1.34,0.14,26.59,-1.37,-47.81,-0.02,0.44,0.89,-1.05,0.32,-1.24
1900-01-01 13:25:15.109,18.25,3.1,-54.79,0.05,0.3,0.91,-1.86,1.47,0.05,26.52,-1.17,-47.84,-0.02,0.44,0.89,-1.07,0.31,-1.05
1900-01-01 13:25:15.177,17.77,2.85,-54.79,0.05,0.29,0.91,-1.32,1.34,0.11,26.25,-1.6,-47.84,-0.03,0.44,0.89,-0.79,-0.11,-0.76
1900-01-01 13:25:15.242,17.7,3.25,-54.78,0.05,0.29,0.91,-1.11,1.05,-0.02,26.22,-1.21,-47.8,-0.02,0.44,0.89,-0.4,-0.77,-0.77
1900-01-01 13:25:15.360,17.51,3.04,-54.79,0.05,0.29,0.91,-1.31,1.39,-0.1,26.21,-1.47,-47.76,-0.03,0.44,0.89,-0.87,-0.14,-1.18
1900-01-01 13:25:15.400,18.46,2.81,-54.81,0.05,0.3,0.91,-1.24,0.98,0.04,26.29,-1.45,-47.79,-0.02,0.44,0.88,-0.27,-0.92,-0.73
1900-01-01 13:25:15.482,18.63,2.66,-54.81,0.04,0.31,0.91,-1.76,0.87,0.3,26.46,-1.25,-47.74,-0.02,0.44,0.89,-0.24,-1.52,0.44
1900-01-01 13:25:15.569,19.33,2.87,-54.78,0.05,0.32,0.91,-1.45,1.52,0.05,26.32,-0.61,-47.51,-0.01,0.45,0.9,0.27,-1.44,1.58
1900-01-01 13:25:15.640,17.22,3.73,-54.78,0.06,0.28,0.92,-1.6,1.56,0.37,25.8,-0.31,-47.11,-0.01,0.43,0.89,-0.95,0.24,1.35
1900-01-01 13:25:15.760,17.87,2.75,-54.73,0.05,0.29,0.9,-3.97,-4.66,0.63,26.96,-1.23,-46.75,-0.02,0.45,0.88,-0.91,0.24,2.71
1900-01-01 13:25:15.811,18.2,3.61,-54.64,0.06,0.3,0.91,-2.53,1.93,0.75,27.58,-0.55,-46.18,-0.01,0.46,0.88,-0.3,-0.39,2.68
1900-01-01 13:25:15.874,18.28,3.46,-54.54,0.06,0.3,0.91,-1.39,3.92,0.47,27.16,0.39,-45.61,0.01,0.46,0.89,0.46,-1.2,0.74
1900-01-01 13:25:16.000,16.91,3.79,-54.47,0.06,0.28,0.92,-2.72,-0.02,0.25,25.69,-0.19,-45.34,0.0,0.43,0.89,-0.35,-1.09,0.09
1900-01-01 13:25:16.043,16.11,4.3,-54.44,0.07,0.27,0.92,-3.03,1.24,0.98,26.64,0.77,-45.17,0.01,0.45,0.89,-0.68,-2.69,3.36
1900-01-01 13:25:16.097,15.85,3.95,-54.3,0.07,0.26,0.92,-3.27,2.66,1.91,27.45,1.21,-44.5,0.02,0.46,0.89,-1.44,-2.17,4.48
1900-01-01 13:25:16.195,16.9,3.56,-54.02,0.06,0.28,0.92,-3.15,0.56,0.37,28.29,2.29,-43.65,0.04,0.48,0.89,0.32,-3.02,3.12
1900-01-01 13:25:16.232,16.21,3.76,-53.97,0.06,0.27,0.92,-1.85,1.56,0.45,27.66,2.34,-43.02,0.04,0.46,0.87,2.61,-5.76,2.76
1900-01-01 13:25:16.323,16.86,3.35,-53.91,0.06,0.28,0.91,-1.7,0.86,-0.02,27.47,3.2,-42.44,0.06,0.46,0.88,1.62,-4.07,0.52
1900-01-01 13:25:16.417,15.01,4.19,-53.92,0.07,0.25,0.92,-1.73,1.6,0.34,26.58,3.88,-42.21,0.07,0.45,0.9,-1.16,-0.82,1.83
1900-01-01 13:25:16.463,14.9,4.32,-53.88,0.07,0.25,0.92,-1.36,1.09,-0.11,28.22,4.62,-41.77,0.08,0.47,0.87,0.77,-0.75,1.05
1900-01-01 13:25:16.606,16.82,3.91,-53.9,0.06,0.27,0.91,-1.15,0.65,-0.17,28.48,4.74,-41.45,0.08,0.47,0.87,1.31,-1.82,0.04
1900-01-01 13:25:16.656,17.05,4.08,-53.94,0.07,0.28,0.93,-0.51,-0.18,-0.69,28.66,5.15,-41.29,0.09,0.48,0.88,0.63,-1.03,-1.64
1900-01-01 13:25:16.737,15.31,3.55,-54.05,0.06,0.25,0.92,-1.12,-0.23,-0.85,28.84,4.32,-41.38,0.07,0.48,0.86,1.21,-0.89,-2.09
1900-01-01 13:25:16.775,17.13,4.34,-54.19,0.07,0.28,0.92,-0.63,0.9,-0.52,29.22,5.02,-41.54,0.09,0.49,0.87,-0.62,0.14,-3.18
1900-01-01 13:25:16.884,16.4,3.97,-54.28,0.07,0.27,0.91,-1.97,1.14,-0.71,28.91,4.54,-41.87,0.08,0.48,0.87,-0.98,1.02,-4.05
1900-01-01 13:25:16.948,17.28,3.46,-54.4,0.06,0.29,0.92,-1.33,1.34,-0.18,29.14,3.83,-42.33,0.07,0.48,0.86,-1.07,1.27,-4.09
1900-01-01 13:25:17.015,14.7,6.98,-54.43,0.12,0.24,0.92,-1.38,1.99,-0.81,25.83,4.58,-42.79,0.08,0.44,0.9,-1.09,-0.27,-3.89
1900-01-01 13:25:17.130,15.95,2.96,-54.56,0.05,0.26,0.92,-1.73,2.05,-0.36,27.63,2.98,-43.23,0.05,0.46,0.88,-3.33,1.89,-3.99
1900-01-01 13:25:17.161,15.03,5.38,-54.63,0.09,0.25,0.92,-1.5,1.6,0.21,26.68,3.3,-43.68,0.06,0.44,0.88,-1.11,0.89,-2.31
1900-01-01 13:25:17.236,16.78,3.72,-54.6,0.06,0.28,0.92,-2.35,2.05,0.38,28.23,3.11,-43.88,0.05,0.47,0.88,-0.86,0.11,-1.83
1900-01-01 13:25:17.317,14.43,3.95,-54.55,0.07,0.24,0.91,-3.07,2.44,1.09,26.7,2.28,-44.0,0.04,0.44,0.88,-5.21,2.08,0.04
1900-01-01 13:25:17.422,16.69,3.97,-54.4,0.07,0.28,0.93,-2.28,1.14,0.65,28.54,3.23,-43.83,0.06,0.48,0.88,-2.05,0.08,-0.21
1900-01-01 13:25:17.462,14.99,3.92,-54.31,0.07,0.25,0.92,-1.23,1.44,-0.19,26.62,2.76,-43.71,0.05,0.44,0.89,-0.24,-1.45,-1.0
1900-01-01 13:25:17.569,16.08,3.96,-54.34,0.07,0.27,0.92,-0.92,0.98,0.24,26.74,2.75,-43.7,0.05,0.45,0.89,-1.11,-0.11,-0.24
1900-01-01 13:25:17.614,15.86,3.97,-54.31,0.07,0.26,0.92,-1.5,1.07,0.05,26.99,3.28,-43.58,0.06,0.45,0.89,-1.19,-0.01,-0.35
1900-01-01 13:25:17.750,15.49,3.96,-54.31,0.07,0.26,0.92,-2.44,1.66,0.43,26.9,2.66,-43.48,0.05,0.45,0.89,-1.98,1.91,-0.17
1900-01-01 13:25:17.787,15.8,3.57,-54.26,0.06,0.26,0.93,-3.72,1.34,0.46,26.61,2.75,-43.34,0.05,0.45,0.89,-2.97,3.15,-1.0
1900-01-01 13:25:17.852,13.73,4.36,-54.2,0.07,0.23,0.92,-2.05,1.06,0.13,25.99,1.92,-43.34,0.03,0.43,0.89,-1.52,1.05,-0.48
1900-01-01 13:25:17.912,14.88,3.84,-54.19,0.06,0.25,0.93,-0.86,0.8,-0.41,26.74,1.99,-43.25,0.03,0.45,0.89,-0.95,-1.01,-1.46
1900-01-01 13:25:18.083,14.76,4.1,-54.26,0.07,0.24,0.92,-0.91,1.07,-0.92,26.14,2.32,-43.32,0.04,0.44,0.9,-0.28,-1.65,-3.13
1900-01-01 13:25:18.083,14.81,3.83,-54.41,0.06,0.25,0.93,-1.5,1.73,-0.59,25.98,1.96,-43.64,0.03,0.44,0.9,-2.17,0.39,-4.12
1900-01-01 13:25:18.208,15.05,3.83,-54.51,0.06,0.25,0.93,-1.66,2.04,-0.53,25.6,1.87,-44.11,0.03,0.43,0.9,-1.3,0.94,-3.65
1900-01-01 13:25:18.304,15.04,3.61,-54.6,0.06,0.25,0.93,-1.48,1.92,-0.08,25.79,1.08,-44.51,0.02,0.43,0.89,-0.24,1.16,-2.24
1900-01-01 13:25:18.304,15.06,3.4,-54.62,0.06,0.25,0.92,-0.73,1.34,0.34,25.71,1.08,-44.69,0.02,0.43,0.88,-0.53,-0.31,-0.35
1900-01-01 13:25:18.423,14.52,3.54,-54.57,0.06,0.24,0.92,-0.6,0.46,0.49,25.94,1.28,-44.59,0.02,0.43,0.89,-0.74,-0.11,-0.12
1900-01-01 13:25:18.470,14.81,3.62,-54.51,0.06,0.25,0.93,-1.53,0.84,0.97,26.42,1.37,-44.45,0.02,0.45,0.9,-1.98,-0.19,0.76
1900-01-01 13:25:18.570,15.16,4.25,-54.37,0.07,0.25,0.93,-1.77,1.01,0.89,26.55,1.95,-44.17,0.03,0.45,0.89,-2.4,-0.63,0.65
1900-01-01 13:25:18.656,14.44,4.28,-54.24,0.07,0.24,0.93,-2.34,0.74,0.75,25.49,1.94,-43.91,0.03,0.43,0.9,-1.53,-1.0,1.09
1900-01-01 13:25:18.697,14.92,3.92,-54.13,0.07,0.25,0.92,-2.47,1.45,1.2,25.67,2.15,-43.59,0.04,0.43,0.9,-3.0,1.14,1.05
1900-01-01 13:25:18.799,15.0,4.06,-53.96,0.07,0.25,0.93,-0.79,0.79,0.45,25.57,1.92,-43.27,0.03,0.43,0.89,-0.44,-0.98,0.57
1900-01-01 13:25:18.851,15.12,4.14,-53.9,0.07,0.25,0.93,-0.53,0.64,-0.13,25.31,2.61,-43.03,0.05,0.43,0.91,1.64,-1.93,0.2
1900-01-01 13:25:18.942,14.88,4.33,-53.93,0.07,0.25,0.93,-2.1,2.01,0.23,25.51,2.73,-42.84,0.05,0.44,0.91,-0.53,1.69,-0.57
1900-01-01 13:25:19.007,15.0,3.76,-53.9,0.06,0.25,0.93,-2.69,2.32,0.34,26.14,1.85,-42.77,0.03,0.44,0.89,-1.57,3.02,-1.46
1900-01-01 13:25:19.053,14.71,3.92,-53.86,0.07,0.24,0.93,-1.68,1.68,-0.43,25.65,1.64,-42.83,0.03,0.43,0.89,0.76,1.15,-2.06
1900-01-01 13:25:19.206,13.49,4.59,-53.93,0.08,0.22,0.93,-2.54,2.92,0.54,23.82,1.54,-42.98,0.03,0.4,0.91,-3.13,2.57,-1.28
1900-01-01 13:25:19.206,13.88,3.09,-53.86,0.05,0.23,0.93,-1.21,1.11,0.82,25.44,0.1,-43.02,0.0,0.42,0.88,-3.87,0.89,0.55
1900-01-01 13:25:19.294,14.43,4.18,-53.74,0.07,0.24,0.93,-0.04,0.47,-0.4,25.61,1.54,-42.78,0.03,0.43,0.9,1.58,-4.27,-0.62
1900-01-01 13:25:19.367,15.59,3.62,-53.81,0.06,0.26,0.92,-0.58,1.46,-0.15,25.34,2.33,-42.72,0.04,0.43,0.92,1.07,-3.47,-1.16
1900-01-01 13:25:19.453,15.24,3.58,-53.84,0.06,0.25,0.93,-1.33,2.11,0.44,25.19,2.04,-42.73,0.04,0.43,0.91,-1.99,0.32,-0.67
1900-01-01 13:25:19.557,14.73,3.51,-53.78,0.06,0.24,0.93,-1.02,1.73,0.09,25.1,1.82,-42.68,0.03,0.42,0.9,-0.58,-0.03,-0.93
1900-01-01 13:25:19.600,14.16,3.76,-53.78,0.06,0.24,0.93,-1.15,1.68,0.27,24.58,1.7,-42.66,0.03,0.41,0.91,-0.77,0.27,-0.46
1900-01-01 13:25:19.688,14.48,3.5,-53.74,0.06,0.24,0.93,-1.6,1.05,0.15,25.3,1.75,-42.57,0.03,0.43,0.9,-0.92,0.1,-0.38
1900-01-01 13:25:19.748,14.49,3.66,-53.73,0.06,0.24,0.93,-1.23,1.19,-0.06,25.04,1.72,-42.47,0.03,0.42,0.9,-0.56,-0.37,-1.06
1900-01-01 13:25:19.864,14.49,3.69,-53.75,0.06,0.24,0.93,-1.5,1.34,-0.1,24.94,1.94,-42.48,0.03,0.42,0.91,-0.5,-0.29,-1.13
1900-01-01 13:25:19.939,14.88,3.41,-53.77,0.06,0.25,0.93,-1.37,1.08,0.02,25.26,1.77,-42.49,0.03,0.43,0.9,-0.37,-0.14,-0.92
1900-01-01 13:25:19.984,14.5,3.58,-53.78,0.06,0.24,0.93,-1.13,1.35,0.05,24.8,1.74,-42.48,0.03,0.42,0.9,-0.42,-0.25,-0.83
1900-01-01 13:25:20.081,14.43,3.48,-53.78,0.06,0.24,0.93,-1.02,1.1,0.01,25.01,1.59,-42.44,0.03,0.42,0.9,-0.11,-0.78,-0.82
1900-01-01 13:25:20.128,14.67,3.69,-53.78,0.06,0.24,0.93,-0.92,1.02,0.06,25.04,1.95,-42.41,0.03,0.42,0.9,-0.23,-0.85,-0.67
1900-01-01 13:25:20.238,14.72,3.66,-53.78,0.06,0.24,0.93,-1.28,1.34,0.18,25.2,1.94,-42.35,0.03,0.43,0.9,-0.54,-0.18,-0.55
1900-01-01 13:25:20.276,14.95,3.7,-53.77,0.06,0.25,0.93,-1.28,1.23,0.12,25.38,2.08,-42.28,0.04,0.43,0.9,-0.6,-0.3,-0.48
1900-01-01 13:25:20.360,14.91,3.66,-53.76,0.06,0.25,0.93,-1.34,1.23,0.01,25.37,2.08,-42.19,0.04,0.43,0.9,-0.5,-0.38,-0.77
1900-01-01 13:25:20.450,14.82,3.71,-53.76,0.06,0.25,0.93,-1.44,1.4,-0.05,25.12,2.03,-42.15,0.04,0.42,0.9,-0.52,-0.38,-0.93
1900-01-01 13:25:20.569,14.68,3.78,-53.78,0.06,0.24,0.93,-1.45,1.32,-0.02,24.98,2.03,-42.14,0.04,0.42,0.9,-0.63,-0.21,-0.92
1900-01-01 13:25:20.610,14.82,3.65,-53.79,0.06,0.25,0.93,-1.62,1.4,0.05,25.27,1.97,-42.12,0.03,0.43,0.9,-0.85,0.04,-1.05
1900-01-01 13:25:20.670,14.74,3.67,-53.79,0.06,0.24,0.93,-1.31,1.21,-0.01,25.2,2.01,-42.12,0.03,0.42,0.9,-0.63,-0.29,-1.01
1900-01-01 13:25:20.789,14.8,3.72,-53.8,0.06,0.25,0.93,-1.24,1.33,-0.02,24.95,2.2,-42.12,0.04,0.42,0.9,-0.73,-0.21,-0.95
1900-01-01 13:25:20.837,14.61,3.58,-53.81,0.06,0.24,0.93,-1.81,1.61,0.08,25.01,1.87,-42.11,0.03,0.42,0.91,-0.91,0.27,-1.03
1900-01-01 13:25:20.955,14.43,3.46,-53.81,0.06,0.24,0.93,-1.4,1.3,-0.05,24.93,1.69,-42.1,0.03,0.42,0.9,-0.56,-0.25,-1.08
1900-01-01 13:25:20.993,14.51,3.62,-53.82,0.06,0.24,0.93,-1.18,1.32,-0.01,24.77,1.87,-42.11,0.03,0.42,0.91,-0.23,-0.7,-1.0
1900-01-01 13:25:21.038,14.29,3.6,-53.83,0.06,0.24,0.93,-0.98,1.15,0.02,24.94,1.91,-42.11,0.03,0.42,0.9,-0.4,-0.55,-0.85
1900-01-01 13:25:21.134,14.93,3.58,-53.84,0.06,0.25,0.93,-1.27,0.92,0.05,25.41,2.06,-42.08,0.04,0.43,0.9,-0.27,-0.99,-0.7
1900-01-01 13:25:21.237,14.77,3.75,-53.84,0.06,0.25,0.93,-1.49,1.31,0.07,24.94,2.29,-42.03,0.04,0.42,0.91,-0.76,-0.23,-0.85
1900-01-01 13:25:21.285,14.44,3.77,-53.84,0.06,0.24,0.93,-1.55,1.43,0.11,24.88,2.1,-42.0,0.04,0.42,0.9,-1.01,0.32,-0.87
1900-01-01 13:25:21.368,14.5,3.58,-53.83,0.06,0.24,0.93,-1.44,1.24,0.05,25.23,2.09,-41.97,0.04,0.43,0.9,-0.64,-0.14,-0.78
1900-01-01 13:25:21.435,14.67,3.68,-53.83,0.06,0.24,0.93,-1.32,1.35,-0.05,25.18,2.22,-41.93,0.04,0.42,0.9,-0.49,-0.37,-1.1
1900-01-01 13:25:21.542,14.63,3.55,-53.85,0.06,0.24,0.93,-1.38,1.31,-0.08,25.1,2.11,-41.94,0.04,0.42,0.9,-0.59,-0.27,-1.22
1900-01-01 13:25:21.588,14.39,3.62,-53.87,0.06,0.24,0.93,-1.6,1.45,0.0,24.9,2.06,-41.97,0.04,0.42,0.91,-0.89,0.2,-1.18
1900-01-01 13:25:21.680,14.49,3.53,-53.87,0.06,0.24,0.93,-1.44,1.3,-0.01,24.98,1.76,-41.99,0.03,0.42,0.9,-0.7,-0.1,-1.04
1900-01-01 13:25:21.732,14.68,3.59,-53.88,0.06,0.24,0.93,-0.96,1.01,-0.07,24.96,1.98,-41.99,0.03,0.42,0.9,0.03,-0.79,-0.95
1900-01-01 13:25:21.813,14.67,3.65,-53.9,0.06,0.24,0.93,-0.87,1.26,-0.08,24.87,2.11,-41.98,0.04,0.42,0.91,0.19,-0.41,-0.94
1900-01-01 13:25:21.949,14.69,3.73,-53.92,0.06,0.24,0.93,-1.43,1.45,0.17,24.9,1.91,-41.97,0.03,0.42,0.9,-0.69,0.26,-0.78
1900-01-01 13:25:22.004,14.6,3.63,-53.91,0.06,0.24,0.93,-1.63,1.45,0.21,25.12,1.83,-41.93,0.03,0.42,0.9,-0.87,0.38,-0.75
1900-01-01 13:25:22.045,14.46,3.53,-53.88,0.06,0.24,0.93,-1.2,1.31,0.06,24.92,1.72,-41.88,0.03,0.42,0.9,-0.33,0.1,-0.77
1900-01-01 13:25:22.109,14.53,3.61,-53.88,0.06,0.24,0.93,-1.29,1.31,0.08,24.93,1.81,-41.84,0.03,0.42,0.9,-0.48,0.37,-0.7
