global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 12:33:44.854,0.02,0,0,0,0,0
 12:33:44.862,0.1168932,0,0,0.0352312,-0.164839,2.93765
 12:33:44.896,0.1335933,0,0,0.0352312,-0.164839,2.93765
 12:33:44.923,0.1751024,0,0,0.0352312,-0.164839,2.93765
 12:33:44.984,0.2285082,0,0,0.0356452,-0.166465,2.9308
 12:33:45.082,0.3338914,0,0,-0.00298039,-0.264172,1.8423
 12:33:45.184,0.4355423,0,0,-0.0357761,-0.250298,-1.75997
 12:33:45.290,0.5426769,0,0,-0.0146468,-0.163779,-1.67532
 12:33:45.395,0.6466452,0,0,0.0330236,-0.248151,-1.33366
 12:33:45.503,0.7547079,0,0,0.026661,-0.24266,2.24797
 12:33:45.600,0.8532082,0,0,-0.021901,-0.153853,3.09851
 12:33:45.698,0.9494822,0,0,-0.0249188,-0.274857,2.07476
 12:33:45.798,1.050316,0,0,-0.0255147,-0.155682,-1.50224
 12:33:45.895,1.147322,0,0,-0.0943894,-0.247711,-1.72533
 12:33:45.993,1.245018,0,0,-0.170483,-0.224464,-1.51577
 12:33:46.095,1.340707,0,0,-0.25655,-0.236484,0.901559
 12:33:46.191,1.443402,0,0,0.111332,0.123275,2.99817
 12:33:46.290,1.542271,0,0,-0.0469709,-0.163828,2.65288
 12:33:46.386,1.638482,0,0,-0.297264,0.141809,0.00922418
 12:33:46.489,1.741004,0,0,0.0262875,-0.113888,-1.3174
 12:33:46.591,1.842155,0,0,0.00758742,-0.219123,-1.66442
 12:33:46.691,1.943056,0,0,-0.095778,0.00202501,-1.13263
 12:33:46.787,2.038594,0,0,-0.277881,0.259747,-0.151778
 12:33:46.887,2.140079,0,0,-0.45452,0.572862,0.600666
 12:33:46.984,2.237441,0,0,-0.475957,0.60795,0.734819
 12:33:47.079,2.331929,0,0,-0.391675,0.516646,0.597251
 12:33:47.179,2.431751,0,0,-0.314522,0.480053,0.388477
 12:33:47.284,2.535021,0,0,-0.237087,0.408869,0.253338
 12:33:47.379,2.63249,0,0,-0.209908,0.404848,0.231514
 12:33:47.474,2.725705,0,0,-0.194538,0.400792,0.235897
 12:33:47.568,2.820425,0,0,-0.161653,0.392017,0.247636
 12:33:47.668,2.919983,0,0,-0.131129,0.383944,0.256718
 12:33:47.767,3.019733,0,0,-0.120255,0.381066,0.260003
 12:33:47.869,3.121965,0,0,-0.111747,0.386919,0.255788
 12:33:47.971,3.223614,0,0,-0.106966,0.391669,0.253794
 12:33:48.068,3.320874,0,0,-0.103166,0.385022,0.249632
 12:33:48.171,3.423225,0,0,-0.0985081,0.360072,0.206925
 12:33:48.266,3.518022,0,0,-0.101812,0.318503,0.057757
 12:33:48.372,3.623677,0,0,-0.0981465,0.30462,0.0217291
 12:33:48.473,3.724237,0,0,-0.0974449,0.28658,0.012974
 12:33:48.572,3.825137,0,0,-0.0974449,0.28658,0.012974
 12:33:48.676,3.926366,0,0,-0.0990746,0.284964,0.0136439
 12:33:48.777,4.029202,0,0,-0.0990746,0.284964,0.0136439
 12:33:48.878,4.130896,0,0,-0.0990746,0.284964,0.0136439
 12:33:48.983,4.236181,0,0,-0.0990746,0.284964,0.0136439
 12:33:49.088,4.339764,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.187,4.439682,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.296,4.549064,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.404,4.656152,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.519,4.771647,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.627,4.878793,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.737,4.98957,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.845,5.096393,0,0,-0.0996477,0.287101,0.0144675
 12:33:49.959,5.204056,0,0,-0.0996477,0.287101,0.0144675
 12:33:50.234,5.299568,0,0,-0.0996477,0.287101,0.0144675
 12:33:50.347,5.601445,0,0,-0.0996477,0.287101,0.0144675
 12:33:50.375,5.627296,0,0,-0.0996477,0.287101,0.0144675
