Time,Roll,Pitch,Yaw
12:33:36.551 PM,-23.5483335799803,-4.62486894171939,-17.9381222685943
12:33:36.644 PM,-23.3710243972279,-4.80061579564012,-17.831603684059
12:33:36.692 PM,-23.5647364750584,-4.65309559614015,-18.0097608800797
12:33:36.786 PM,-23.2846081875227,-4.67656635280296,-17.83891302672
12:33:36.879 PM,-23.272498945225,-4.79982037105179,-17.9480762042512
12:33:36.925 PM,-23.5288149390303,-4.93438772936492,-17.9837350134013
12:33:37.019 PM,-23.4632564740508,-4.63619579153933,-17.9710566265341
12:33:37.112 PM,-22.9938609948032,-4.89785103602471,-17.9243317079375
12:33:37.159 PM,-23.2761134018495,-4.93424784474563,-17.9906777352661
12:33:37.253 PM,-23.4305157835543,-4.73137422617527,-17.9210025152798
12:33:37.300 PM,-23.197873800748,-4.79935549698301,-18.017811495159
12:33:37.394 PM,-23.5281866164788,-4.80208046650904,-18.0161519689971
12:33:37.486 PM,-23.552318304148,-4.86653126620334,-17.9988914898123
12:33:37.532 PM,-23.2742220313287,-4.58189452867276,-17.9359362819418
12:33:37.626 PM,-23.2984660979332,-4.66835478184691,-18.0272243354091
12:33:37.722 PM,-23.4897086094238,-4.61327968937728,-17.9034928975808
12:33:37.769 PM,-23.7788026813986,-4.73040567279801,-17.9515819545085
12:33:37.860 PM,-23.4890708451412,-4.87537122112553,-17.9968900792695
12:33:37.955 PM,-23.1927986821135,-5.01515206472876,-18.0080094235821
12:33:38.002 PM,-23.4024381646931,-5.06744759416935,-18.071900395629
12:33:38.097 PM,-23.5943887833112,-4.874122995655,-17.8814537729477
12:33:38.145 PM,-24.0967856091102,-4.52673380207537,-18.0173520661968
12:33:38.240 PM,-23.8214240004385,-4.72427070658457,-17.8928574774813
12:33:38.334 PM,-23.3446532705317,-4.75588199705019,-17.8597475153863
12:33:38.381 PM,-23.3949970605882,-4.88620244324036,-17.8743625949352
12:33:38.474 PM,-23.5180492224066,-4.64491025466271,-17.9392355868481
12:33:38.521 PM,-23.2202494984039,-4.99210319367598,-17.8458244318154
12:33:38.614 PM,-23.3582348359352,-4.71501426349751,-17.8172667028917
12:33:38.710 PM,-23.6462803566822,-4.85771576383709,-17.9420510175228
12:33:38.756 PM,-23.5265026350435,-4.83363593024884,-17.9090281201707
12:33:38.848 PM,-23.2854255688294,-4.80478655237287,-17.8867745834144
12:33:38.942 PM,-23.4938658503567,-4.7507547556264,-17.8796449879513
12:33:38.989 PM,-23.5015940176475,-4.62542573353109,-17.8988797795301
12:33:39.083 PM,-23.742000367701,-4.80861022555031,-17.9560101197821
12:33:39.130 PM,-23.4615106870952,-4.60723396108284,-17.9411146616499
12:33:39.222 PM,-22.9864669669794,-4.81758759294535,-17.8291887302938
12:33:39.315 PM,-23.7112606685811,-4.54952957975998,-18.0738440960355
12:33:39.361 PM,-23.9116490784296,-4.597079912423,-18.0822108313459
12:33:39.454 PM,-23.9363199505846,-4.45697828383197,-17.9676983466631
12:33:39.548 PM,-23.5238688014035,-4.55109045886396,-17.9690779810495
12:33:39.595 PM,-24.0852580884855,-4.69989789755669,-18.204395326406
12:33:39.685 PM,-23.827552141135,-4.61861181526272,-18.1504026431468
12:33:39.778 PM,-23.7973013521691,-4.72632681765304,-18.068248605717
12:33:39.823 PM,-23.8932705816983,-4.35080228172798,-18.0724239023398
12:33:39.918 PM,-23.8630528708878,-4.53136884823017,-18.1435665537223
12:33:40.012 PM,-23.4541954666833,-4.58058075699998,-18.0133792331348
12:33:40.057 PM,-23.7780016850632,-4.63322407888789,-18.1629119568215
12:33:40.149 PM,-24.0808231143548,-4.86688877834377,-18.1739657058906
12:33:40.196 PM,-24.0491332827877,-4.7254025288149,-18.1633716003644
12:33:40.290 PM,-23.8291437685068,-4.79595050750796,-18.1736081616481
12:33:40.384 PM,-23.6280419998009,-4.51965780092725,-18.0597325254694
12:33:40.431 PM,-23.8856737221522,-4.86830097018494,-18.0348759655567
12:33:40.525 PM,-23.5849720720354,-4.58321019809045,-17.9880956393203
12:33:40.618 PM,-23.2886621030209,-4.61051189373534,-18.0601657579456
12:33:40.665 PM,-23.2952198569372,-4.69572178351151,-18.0508326156095
12:33:40.760 PM,-23.6245900533086,-4.56899851663555,-18.1586299096273
12:33:40.807 PM,-23.6278422205186,-4.70544090114576,-18.0021552194199
12:33:40.901 PM,-23.5360286021752,-4.66610064931999,-18.0549871509865
12:33:40.994 PM,-23.7260731849456,-4.68111836472962,-18.1153129457045
12:33:41.041 PM,-23.4031507131726,-4.47142547176206,-18.0263417147899
12:33:41.135 PM,-23.6470794346767,-4.68857635238978,-18.0363992556098
12:33:41.229 PM,-23.7210241922497,-4.71272162444952,-18.0752522014655
