global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 12:03:28.657,0.02,0,0,0,0,0
 12:03:28.690,0.147789,0,0,-0.00281159,-0.0224019,2.98698
 12:03:28.724,0.164137,0,0,-0.0358697,-0.0420182,2.93591
 12:03:28.749,0.2040764,0,0,-0.0987845,-0.0377842,2.8145
 12:03:28.863,0.3176378,0,0,-0.0656862,-0.0250592,2.77358
 12:03:29.007,0.4649093,0,0,-0.0636324,0.311234,0.385537
 12:03:29.147,0.6024104,0,0,-0.0548458,0.510244,-1.70986
 12:03:29.295,0.7493079,0,0,0.0172948,0.293197,-1.67999
 12:03:29.439,0.8955691,0,0,0.103417,0.225755,-0.357944
 12:03:29.580,1.036734,0,0,0.172626,0.257854,0.509018
 12:03:29.725,1.182428,0,0,0.151972,0.318791,0.657867
 12:03:29.861,1.317198,0,0,0.162568,0.380979,0.338455
 12:03:29.997,1.45218,0,0,0.178654,0.346178,0.116599
 12:03:30.129,1.58514,0,0,0.168778,0.342704,0.067609
 12:03:30.265,1.720878,0,0,0.171041,0.334185,0.0643245
 12:03:30.401,1.855538,0,0,0.166795,0.327372,0.058804
 12:03:30.535,1.990794,0,0,0.167362,0.325238,0.0579872
 12:03:30.667,2.122654,0,0,0.167362,0.325238,0.0579872
 12:03:30.793,2.250228,0,0,0.167362,0.325238,0.0579872
 12:03:30.924,2.381069,0,0,0.167362,0.325238,0.0579872
 12:03:31.053,2.509342,0,0,0.167362,0.325238,0.0579872
 12:03:31.185,2.641865,0,0,0.167362,0.325238,0.0579872
 12:03:31.315,2.77102,0,0,0.167362,0.325238,0.0579872
 12:03:31.447,2.903991,0,0,0.167362,0.325238,0.0579872
 12:03:31.574,3.030492,0,0,0.167362,0.325238,0.0579872
 12:03:31.707,3.163751,0,0,0.167362,0.325238,0.0579872
 12:03:31.841,3.29895,0,0,0.167362,0.325238,0.0579872
 12:03:31.978,3.433692,0,0,0.167362,0.325238,0.0579872
 12:03:32.110,3.566816,0,0,0.167362,0.325238,0.0579872
 12:03:32.255,3.70393,0,0,0.167362,0.325238,0.0579872
 12:03:32.599,3.841808,0,0,0.167362,0.325238,0.0579872
 12:03:32.736,4.175141,0,0,0.167362,0.325238,0.0579872
 12:03:32.767,4.207036,0,0,0.167362,0.325238,0.0579872
 12:03:32.807,4.244487,0,0,0.167362,0.325238,0.0579872
 12:03:32.938,4.3774,0,0,0.167362,0.325238,0.0579872
 12:03:33.076,4.514296,0,0,0.167362,0.325238,0.0579872
 12:03:33.214,4.652549,0,0,0.167362,0.325238,0.0579872
 12:03:33.353,4.791414,0,0,0.167362,0.325238,0.0579872
 12:03:33.496,4.934566,0,0,0.167362,0.325238,0.0579872
 12:03:33.634,5.07292,0,0,0.167362,0.325238,0.0579872
 12:03:33.782,5.219585,0,0,0.167362,0.325238,0.0579872
 12:03:33.929,5.367097,0,0,0.167362,0.325238,0.0579872
 12:03:34.076,5.515363,0,0,0.167362,0.325238,0.0579872
 12:03:34.254,5.692284,0,0,0.167362,0.325238,0.0579872
 12:03:34.395,5.83374,0,0,0.167362,0.325238,0.0579872
 12:03:34.638,6.041176,0,0,0.167362,0.325238,0.0579872
 12:03:34.721,6.16304,0,0,0.167362,0.325238,0.0579872
 12:03:34.889,6.331086,0,0,0.167362,0.325238,0.0579872
 12:03:35.041,6.480639,0,0,0.167362,0.325238,0.0579872
 12:03:35.199,6.640379,0,0,0.167362,0.325238,0.0579872
 12:03:35.352,6.793196,0,0,0.167362,0.325238,0.0579872
 12:03:35.508,6.949566,0,0,0.167362,0.325238,0.0579872
 12:03:35.666,7.106885,0,0,0.167362,0.325238,0.0579872
 12:03:35.806,7.246458,0,0,0.167362,0.325238,0.0579872
 12:03:36.005,7.44592,0,0,0.167362,0.325238,0.0579872
 12:03:36.140,7.58176,0,0,0.167362,0.325238,0.0579872
 12:03:36.271,7.712162,0,0,0.167362,0.325238,0.0579872
 12:03:36.419,7.859648,0,0,0.167362,0.325238,0.0579872
 12:03:36.562,8.002844,0,0,0.167362,0.325238,0.0579872
 12:03:36.711,8.151204,0,0,0.167362,0.325238,0.0579872
 12:03:36.855,8.293782,0,0,0.167362,0.325238,0.0579872
 12:03:37.269,8.627115,0,0,0.167362,0.325238,0.0579872
 12:03:37.292,8.65046,0,0,0.167362,0.325238,0.0579872
 12:03:37.309,8.667032,0,0,0.167362,0.325238,0.0579872
 12:03:37.434,8.792552,0,0,0.167362,0.325238,0.0579872
 12:03:37.574,8.932052,0,0,0.167362,0.325238,0.0579872
 12:03:37.721,9.078268,0,0,0.167362,0.325238,0.0579872
 12:03:37.864,9.221786,0,0,0.167362,0.325238,0.0579872
 12:03:38.007,9.364602,0,0,0.167362,0.325238,0.0579872
 12:03:38.150,9.508309,0,0,0.167362,0.325238,0.0579872
 12:03:38.289,9.646447,0,0,0.167362,0.325238,0.0579872
 12:03:38.427,9.784781,0,0,0.167362,0.325238,0.0579872
 12:03:38.560,9.917986,0,0,0.167362,0.325238,0.0579872
 12:03:38.701,10.05855,0,0,0.167362,0.325238,0.0579872
 12:03:38.837,10.19485,0,0,0.167362,0.325238,0.0579872
 12:03:38.966,10.32384,0,0,0.167362,0.325238,0.0579872
 12:03:39.097,10.45514,0,0,0.167362,0.325238,0.0579872
 12:03:39.236,10.59421,0,0,0.167362,0.325238,0.0579872
 12:03:39.375,10.73261,0,0,0.167362,0.325238,0.0579872
 12:03:39.511,10.86917,0,0,0.167362,0.325238,0.0579872
 12:03:39.653,11.01115,0,0,0.167362,0.325238,0.0579872
 12:03:39.783,11.14015,0,0,0.167362,0.325238,0.0579872
 12:03:39.920,11.27819,0,0,0.167362,0.325238,0.0579872
 12:03:40.056,11.414,0,0,0.167362,0.325238,0.0579872
 12:03:40.190,11.54901,0,0,0.167362,0.325238,0.0579872
 12:03:40.328,11.68535,0,0,0.167362,0.325238,0.0579872
 12:03:40.475,11.83142,0,0,0.167362,0.325238,0.0579872
 12:03:40.625,11.9816,0,0,0.167362,0.325238,0.0579872
 12:03:40.765,12.12298,0,0,0.167362,0.325238,0.0579872
 12:03:40.916,12.27473,0,0,0.167362,0.325238,0.0579872
 12:03:41.061,12.41833,0,0,0.167362,0.325238,0.0579872
 12:03:41.201,12.55985,0,0,0.167362,0.325238,0.0579872
 12:03:41.345,12.69668,0,0,0.167362,0.325238,0.0579872
 12:03:41.470,12.82763,0,0,0.167362,0.325238,0.0579872
 12:03:41.604,12.96216,0,0,0.167362,0.325238,0.0579872
