Time,Roll2,Pitch2,Yaw2,AccX2,AccY2,AccZ2,RotX2,RotY2,RotZ2,Roll1,Pitch1,Yaw1,AccX1,AccY1,AccZ1,RotX1,RotY1,RotZ1
1900-01-01 15:13:11.688,30.16,22.67,0.44,0.39,0.51,0.78,-0.71,0.05,-1.05,33.04,12.48,-0.21,0.21,0.52,0.78,-1.24,1.54,-0.01
1900-01-01 15:13:11.753,30.16,22.48,0.44,0.38,0.51,0.78,-0.6,-0.08,-0.95,32.97,12.29,-0.22,0.2,0.52,0.78,-1.32,1.29,0.04
1900-01-01 15:13:11.777,30.23,22.75,0.45,0.39,0.51,0.78,-0.5,-0.01,-1.08,33.07,12.36,-0.22,0.21,0.53,0.78,-1.31,1.54,-0.17
1900-01-01 15:13:11.924,30.52,22.49,0.44,0.39,0.51,0.78,-0.63,0.01,-1.03,33.57,12.21,-0.26,0.2,0.53,0.78,-1.37,1.5,0.01
1900-01-01 15:13:11.924,30.21,22.52,0.45,0.38,0.51,0.78,-0.44,-0.18,-1.26,33.6,11.97,-0.27,0.2,0.53,0.78,-1.3,1.34,-0.08
1900-01-01 15:13:12.045,30.03,22.54,0.41,0.39,0.5,0.78,-0.47,-0.27,-1.13,33.13,12.17,-0.29,0.2,0.53,0.78,-1.02,1.35,-0.15
1900-01-01 15:13:12.075,30.2,22.28,0.4,0.38,0.51,0.78,-0.73,-0.14,-1.07,33.0,12.1,-0.32,0.2,0.52,0.78,-1.33,1.33,-0.03
1900-01-01 15:13:12.206,30.16,22.44,0.39,0.38,0.51,0.78,-0.83,-0.05,-0.95,32.79,12.3,-0.33,0.21,0.52,0.78,-1.5,1.18,0.15
1900-01-01 15:13:12.232,30.5,22.41,0.41,0.38,0.51,0.78,-0.54,-0.22,-0.96,33.29,12.19,-0.32,0.2,0.53,0.78,-1.37,1.25,0.08
1900-01-01 15:13:12.351,30.59,22.22,0.42,0.38,0.51,0.78,-0.32,-0.18,-1.01,33.55,11.78,-0.31,0.2,0.53,0.78,-1.45,1.18,0.14
1900-01-01 15:13:12.411,30.49,22.5,0.42,0.39,0.51,0.78,-0.37,-0.29,-0.98,33.66,12.04,-0.3,0.2,0.54,0.78,-1.31,1.24,0.16
1900-01-01 15:13:12.447,30.48,22.29,0.43,0.38,0.51,0.78,-0.4,-0.36,-0.95,33.27,12.12,-0.29,0.2,0.53,0.78,-1.36,1.17,0.17
1900-01-01 15:13:12.541,30.61,22.4,0.45,0.38,0.51,0.78,-0.41,-0.4,-0.85,33.79,12.07,-0.27,0.2,0.54,0.78,-1.37,1.09,0.28
1900-01-01 15:13:12.589,30.27,22.44,0.47,0.38,0.51,0.78,-0.34,-0.64,-0.93,33.33,12.18,-0.23,0.2,0.53,0.78,-1.17,1.08,0.11
1900-01-01 15:13:12.680,30.28,22.52,0.49,0.39,0.51,0.78,-0.2,-0.69,-1.15,33.78,11.94,-0.22,0.2,0.54,0.78,-1.02,1.34,-0.12
1900-01-01 15:13:12.775,30.35,22.54,0.47,0.38,0.51,0.77,-0.44,-0.51,-0.79,33.32,12.07,-0.25,0.2,0.53,0.78,-1.25,1.15,0.11
1900-01-01 15:13:12.821,30.15,22.97,0.51,0.39,0.51,0.78,-0.41,-0.75,-0.91,33.39,12.57,-0.24,0.21,0.53,0.78,-1.08,1.21,0.07
1900-01-01 15:13:12.928,30.41,22.35,0.53,0.38,0.51,0.78,-0.4,-0.54,-1.03,33.34,12.03,-0.24,0.2,0.53,0.78,-1.05,1.24,-0.07
1900-01-01 15:13:13.010,30.31,23.05,0.53,0.4,0.51,0.78,-0.56,-0.47,-0.93,33.69,12.42,-0.26,0.21,0.54,0.78,-1.01,1.28,0.11
1900-01-01 15:13:13.057,30.27,22.49,0.55,0.38,0.51,0.78,-0.45,-0.58,-1.02,32.95,12.11,-0.25,0.2,0.52,0.78,-1.27,1.13,0.01
1900-01-01 15:13:13.152,30.16,23.08,0.55,0.4,0.51,0.78,-0.46,-0.53,-1.09,33.57,12.69,-0.26,0.21,0.54,0.78,-1.16,1.2,0.11
1900-01-01 15:13:13.200,30.46,22.79,0.54,0.39,0.51,0.77,-0.79,-0.15,-0.93,33.5,12.35,-0.25,0.21,0.53,0.77,-1.42,1.39,0.03
1900-01-01 15:13:13.293,30.64,22.75,0.56,0.39,0.52,0.78,-0.42,-0.47,-1.12,33.8,12.34,-0.26,0.21,0.54,0.78,-1.08,1.34,0.01
1900-01-01 15:13:13.388,30.28,22.83,0.55,0.39,0.51,0.78,-0.5,-0.33,-1.11,33.32,12.45,-0.26,0.21,0.53,0.78,-1.18,1.26,0.01
1900-01-01 15:13:13.434,30.2,22.67,0.54,0.39,0.51,0.78,-0.64,-0.33,-0.98,33.0,12.39,-0.27,0.21,0.52,0.78,-1.22,1.21,0.08
1900-01-01 15:13:13.527,30.6,22.86,0.55,0.39,0.51,0.78,-0.7,-0.29,-0.95,33.43,12.29,-0.27,0.21,0.53,0.78,-1.39,1.26,0.0
1900-01-01 15:13:13.623,30.68,22.79,0.56,0.39,0.51,0.77,-0.56,-0.18,-1.04,33.89,12.15,-0.27,0.2,0.54,0.77,-1.37,1.32,0.08
1900-01-01 15:13:13.670,30.38,22.81,0.56,0.39,0.51,0.77,-0.58,-0.22,-0.9,33.09,12.57,-0.27,0.21,0.52,0.78,-1.61,1.17,0.24
1900-01-01 15:13:13.764,30.37,22.91,0.58,0.39,0.51,0.78,-0.53,-0.24,-1.02,33.3,12.42,-0.24,0.21,0.53,0.78,-1.45,1.27,0.04
1900-01-01 15:13:13.812,30.91,22.74,0.58,0.39,0.52,0.77,-0.5,-0.22,-0.88,33.92,12.05,-0.25,0.2,0.54,0.77,-1.42,1.33,0.02
1900-01-01 15:13:13.907,30.63,23.0,0.61,0.39,0.51,0.77,-0.23,-0.56,-1.02,33.88,12.17,-0.25,0.2,0.54,0.77,-1.08,1.29,-0.03
1900-01-01 15:13:13.972,30.01,22.82,0.61,0.39,0.5,0.78,-0.32,-0.5,-1.18,33.53,12.45,-0.26,0.21,0.53,0.78,-0.89,1.31,-0.14
1900-01-01 15:13:14.050,30.28,22.9,0.59,0.39,0.51,0.78,-0.61,-0.13,-0.97,33.78,12.24,-0.29,0.2,0.54,0.77,-1.16,1.4,-0.02
1900-01-01 15:13:14.145,30.06,22.94,0.6,0.39,0.51,0.78,-0.79,-0.18,-0.97,32.64,12.72,-0.31,0.21,0.52,0.78,-1.39,1.28,0.13
1900-01-01 15:13:14.188,30.29,22.79,0.61,0.39,0.51,0.78,-0.69,-0.31,-1.0,32.93,12.66,-0.3,0.21,0.52,0.78,-1.47,1.21,0.08
1900-01-01 15:13:14.286,30.54,22.77,0.62,0.39,0.51,0.78,-0.63,-0.16,-0.95,33.41,12.41,-0.29,0.21,0.53,0.78,-1.47,1.22,0.15
1900-01-01 15:13:14.377,30.65,22.93,0.63,0.39,0.51,0.77,-0.6,-0.21,-0.98,33.74,12.21,-0.28,0.2,0.54,0.78,-1.49,1.27,0.15
1900-01-01 15:13:14.430,30.46,22.79,0.64,0.39,0.51,0.78,-0.29,-0.43,-1.23,33.92,12.12,-0.26,0.2,0.54,0.78,-1.15,1.32,-0.09
1900-01-01 15:13:14.516,30.28,22.66,0.61,0.39,0.51,0.78,-0.53,0.01,-0.98,33.57,12.31,-0.28,0.21,0.53,0.78,-1.21,1.6,-0.08
1900-01-01 15:13:14.611,30.15,22.62,0.62,0.39,0.51,0.78,-0.47,-0.21,-1.08,33.14,12.36,-0.31,0.21,0.53,0.78,-1.3,1.31,0.0
1900-01-01 15:13:14.657,30.32,22.79,0.62,0.39,0.51,0.78,-0.62,-0.04,-0.88,33.51,12.32,-0.31,0.21,0.53,0.78,-1.31,1.38,0.05
1900-01-01 15:13:14.750,30.42,22.62,0.64,0.39,0.51,0.78,-0.42,-0.16,-0.95,33.53,12.11,-0.31,0.2,0.53,0.78,-1.22,1.45,-0.05
1900-01-01 15:13:14.819,30.4,22.82,0.65,0.39,0.51,0.78,-0.4,-0.3,-0.99,33.55,12.23,-0.33,0.2,0.53,0.78,-1.21,1.36,-0.04
1900-01-01 15:13:14.910,30.16,22.72,0.66,0.39,0.51,0.78,-0.51,-0.18,-0.97,33.36,12.41,-0.35,0.21,0.53,0.78,-1.36,1.37,0.07
1900-01-01 15:13:14.957,30.17,22.8,0.67,0.39,0.51,0.78,-0.54,-0.09,-0.97,33.18,12.49,-0.34,0.21,0.53,0.78,-1.56,1.38,0.11
1900-01-01 15:13:15.050,30.35,22.73,0.68,0.39,0.51,0.78,-0.5,-0.4,-1.32,33.19,12.39,-0.34,0.21,0.53,0.78,-1.31,1.38,-0.11
1900-01-01 15:13:15.144,32.54,21.87,0.64,0.37,0.54,0.75,-0.85,0.65,-0.5,35.04,10.5,-0.36,0.18,0.55,0.77,-2.42,1.21,0.56
1900-01-01 15:13:15.193,30.59,23.31,0.72,0.4,0.51,0.77,-0.3,0.02,-1.09,33.68,12.05,-0.28,0.2,0.54,0.78,-2.08,1.32,0.1
1900-01-01 15:13:15.289,30.5,22.88,0.71,0.39,0.51,0.78,-0.14,-0.5,-1.19,34.01,11.97,-0.28,0.2,0.54,0.78,-1.24,1.34,-0.2
1900-01-01 15:13:15.336,30.38,22.56,0.69,0.39,0.51,0.78,-0.49,0.21,-1.11,34.22,11.79,-0.32,0.2,0.54,0.77,-0.98,1.56,-0.1
1900-01-01 15:13:15.429,30.1,22.99,0.68,0.39,0.51,0.78,-0.71,-0.03,-1.02,33.25,12.35,-0.34,0.21,0.53,0.78,-1.54,1.5,0.03
1900-01-01 15:13:15.523,30.26,22.31,0.68,0.38,0.51,0.78,-0.48,-0.39,-1.21,32.89,12.09,-0.34,0.2,0.52,0.78,-1.59,1.01,0.01
1900-01-01 15:13:15.572,30.71,22.68,0.66,0.39,0.52,0.78,-0.71,-0.26,-0.85,34.02,12.08,-0.35,0.2,0.54,0.77,-1.3,1.08,0.25
1900-01-01 15:13:15.666,30.41,22.32,0.68,0.38,0.51,0.78,-0.28,-0.87,-1.07,33.55,11.97,-0.32,0.2,0.53,0.78,-1.15,1.2,-0.01
1900-01-01 15:13:15.718,30.27,22.62,0.68,0.39,0.51,0.78,-0.1,-1.1,-1.19,33.78,12.22,-0.33,0.2,0.54,0.78,-0.97,0.96,0.02
1900-01-01 15:13:15.806,30.24,22.66,0.66,0.39,0.51,0.78,-0.56,-0.41,-0.97,33.5,12.24,-0.34,0.2,0.53,0.78,-1.23,1.27,0.11
1900-01-01 15:13:15.907,30.28,22.59,0.67,0.39,0.51,0.78,-0.55,-0.49,-0.85,33.18,12.33,-0.33,0.21,0.53,0.78,-1.17,1.24,0.08
1900-01-01 15:13:15.949,30.47,22.78,0.7,0.39,0.51,0.78,-0.31,-0.69,-1.01,33.62,12.17,-0.32,0.2,0.53,0.78,-1.2,1.07,0.11
1900-01-01 15:13:16.044,30.49,22.78,0.7,0.39,0.51,0.78,-0.48,-0.2,-0.92,33.48,12.37,-0.32,0.21,0.53,0.78,-1.42,1.31,0.13
1900-01-01 15:13:16.137,30.3,22.64,0.72,0.39,0.51,0.78,-0.33,-0.21,-0.96,33.26,12.35,-0.3,0.21,0.53,0.78,-1.27,1.35,0.04
1900-01-01 15:13:16.184,30.65,22.68,0.73,0.39,0.52,0.78,-0.18,0.15,-1.34,33.59,12.19,-0.31,0.2,0.53,0.78,-1.36,1.87,-0.38
1900-01-01 15:13:16.278,30.42,22.55,0.68,0.38,0.5,0.77,-0.55,0.03,-0.32,33.26,11.93,-0.37,0.2,0.53,0.78,-1.53,1.49,0.31
1900-01-01 15:13:16.327,30.59,22.71,0.79,0.39,0.51,0.77,-1.36,-1.06,0.59,33.66,11.91,-0.34,0.2,0.53,0.78,-1.92,1.24,0.32
1900-01-01 15:13:16.421,30.26,23.19,1.04,0.4,0.51,0.77,-3.55,-1.27,1.95,33.64,12.3,-0.3,0.21,0.54,0.78,-3.51,0.92,1.29
1900-01-01 15:13:16.514,27.96,23.27,1.5,0.4,0.47,0.8,-6.37,0.27,4.7,31.97,12.55,-0.11,0.21,0.51,0.79,-4.07,2.76,0.73
1900-01-01 15:13:16.561,27.8,24.13,2.37,0.41,0.46,0.78,-5.47,-1.34,7.66,32.66,12.12,-0.01,0.2,0.52,0.79,-3.56,1.49,1.63
1900-01-01 15:13:16.655,26.2,25.01,3.69,0.42,0.44,0.78,-5.71,-5.5,11.11,32.5,11.76,0.23,0.2,0.52,0.79,-6.78,4.15,1.66
1900-01-01 15:13:16.749,25.57,27.16,5.54,0.45,0.43,0.77,-6.85,-9.52,9.97,31.0,12.0,0.48,0.2,0.49,0.79,-13.46,5.47,2.49
1900-01-01 15:13:16.796,23.54,28.98,7.22,0.49,0.4,0.78,-1.18,-13.04,7.11,27.77,11.55,0.85,0.19,0.45,0.83,-3.02,0.82,1.06
1900-01-01 15:13:16.889,23.3,31.19,8.46,0.54,0.42,0.8,-0.62,-15.6,3.41,28.17,12.22,1.0,0.2,0.45,0.82,-7.68,6.13,1.24
1900-01-01 15:13:16.936,23.15,32.81,9.14,0.56,0.41,0.77,-3.51,-9.66,0.4,28.03,10.75,1.18,0.18,0.45,0.83,-4.79,3.59,-0.53
1900-01-01 15:13:17.030,22.32,33.73,9.36,0.57,0.39,0.76,0.08,-7.56,0.05,26.16,10.91,1.09,0.18,0.42,0.84,-2.72,2.15,0.05
1900-01-01 15:13:17.124,22.35,35.43,9.52,0.59,0.39,0.73,3.47,-4.73,-0.31,28.12,10.31,1.09,0.17,0.45,0.83,-1.15,0.96,0.25
1900-01-01 15:13:17.171,21.97,35.32,9.63,0.59,0.38,0.74,4.5,-2.64,3.42,26.84,11.24,1.12,0.19,0.43,0.84,0.02,0.93,0.84
1900-01-01 15:13:17.287,22.71,36.64,10.31,0.61,0.4,0.72,2.97,-2.53,5.28,26.96,11.1,1.24,0.18,0.43,0.83,-0.33,4.15,1.7
1900-01-01 15:13:17.331,23.1,37.21,11.27,0.62,0.4,0.71,3.5,1.24,1.63,27.48,10.94,1.49,0.18,0.44,0.83,0.82,3.06,-0.13
1900-01-01 15:13:17.428,23.91,36.36,11.67,0.6,0.41,0.71,4.36,3.16,0.06,28.11,9.83,1.46,0.16,0.45,0.83,2.14,1.42,-0.21
1900-01-01 15:13:17.478,23.7,36.58,11.84,0.61,0.41,0.72,0.94,5.73,-0.01,28.8,10.53,1.42,0.18,0.46,0.82,0.78,3.82,-0.99
1900-01-01 15:13:17.565,24.34,35.5,12.0,0.58,0.41,0.7,0.51,3.99,0.4,29.02,9.77,1.26,0.16,0.47,0.82,-0.73,1.28,0.33
1900-01-01 15:13:17.616,24.53,35.5,12.22,0.59,0.42,0.71,0.49,-0.52,-0.73,29.29,9.9,1.3,0.17,0.47,0.82,-0.11,0.65,-0.11
1900-01-01 15:13:17.709,24.27,35.51,12.27,0.59,0.42,0.71,0.32,-1.84,-1.53,29.31,9.53,1.28,0.16,0.47,0.82,-0.34,-0.43,-0.08
1900-01-01 15:13:17.803,23.86,35.69,12.19,0.61,0.42,0.74,-0.7,4.06,-2.85,29.74,10.66,1.26,0.18,0.48,0.82,-2.44,-0.4,0.06
1900-01-01 15:13:17.849,27.05,32.74,11.92,0.56,0.47,0.73,-3.61,17.08,-5.93,30.53,11.2,1.26,0.19,0.5,0.82,-4.45,-12.9,5.6
1900-01-01 15:13:17.943,24.53,31.16,11.17,0.57,0.46,0.83,-25.79,30.09,-22.02,23.25,13.49,2.11,0.22,0.38,0.85,-16.89,6.92,-4.82
1900-01-01 15:13:18.038,18.5,22.13,7.94,0.33,0.27,0.75,-3.82,12.31,-23.75,21.68,9.83,1.35,0.16,0.35,0.86,0.56,-0.67,1.43
1900-01-01 15:13:18.086,22.08,26.12,4.48,0.41,0.35,0.76,7.4,-9.87,-8.53,28.27,11.26,1.56,0.19,0.46,0.84,3.91,-0.16,-1.76
1900-01-01 15:13:18.185,23.6,26.2,3.34,0.43,0.39,0.78,4.33,-25.05,8.08,26.61,10.6,1.29,0.17,0.42,0.83,2.47,-0.9,-0.02
1900-01-01 15:13:18.228,24.68,29.36,4.73,0.52,0.44,0.8,4.65,-18.12,4.5,27.11,11.55,1.27,0.19,0.44,0.84,1.71,2.03,1.23
1900-01-01 15:13:18.338,24.01,32.47,5.57,0.59,0.45,0.81,3.36,-1.69,1.21,29.18,12.12,1.45,0.2,0.47,0.82,1.08,3.87,-1.95
1900-01-01 15:13:18.392,24.36,30.69,5.91,0.52,0.42,0.77,0.11,10.28,1.05,27.8,10.55,1.15,0.18,0.45,0.83,0.96,4.72,-0.39
1900-01-01 15:13:18.483,25.7,30.61,6.23,0.51,0.44,0.75,-2.66,9.88,-0.61,28.2,11.13,1.08,0.19,0.46,0.83,-1.05,3.47,0.39
1900-01-01 15:13:18.528,26.87,27.91,6.3,0.47,0.46,0.77,0.04,3.71,-6.04,28.78,10.61,1.13,0.18,0.46,0.82,0.44,1.09,-0.52
1900-01-01 15:13:18.623,27.08,27.32,5.54,0.47,0.47,0.78,2.72,-1.6,-12.12,29.11,11.39,1.04,0.19,0.47,0.82,1.55,-0.5,-1.13
1900-01-01 15:13:18.717,26.55,26.68,3.85,0.46,0.45,0.78,2.23,-0.62,-13.31,29.72,9.86,0.86,0.16,0.48,0.82,2.3,0.52,-2.13
1900-01-01 15:13:18.766,27.02,26.47,1.99,0.46,0.47,0.79,-3.23,4.41,-10.95,29.7,10.53,0.53,0.18,0.48,0.82,0.65,2.43,-1.21
1900-01-01 15:13:18.857,27.47,25.14,0.48,0.43,0.47,0.79,-4.14,7.51,-8.55,29.59,10.66,0.34,0.18,0.47,0.82,0.29,3.06,-1.24
1900-01-01 15:13:18.904,28.18,22.82,-0.66,0.39,0.47,0.79,-1.66,7.67,-7.95,30.58,10.01,0.14,0.17,0.49,0.81,0.46,2.46,-1.22
1900-01-01 15:13:18.997,28.57,21.42,-1.71,0.36,0.47,0.79,-1.61,5.06,-5.61,31.34,9.2,-0.05,0.15,0.5,0.81,-0.92,2.07,-0.46
1900-01-01 15:13:19.091,28.4,20.88,-2.41,0.35,0.47,0.8,-1.65,1.56,-2.73,31.19,9.24,-0.13,0.15,0.5,0.81,-1.27,2.11,0.05
1900-01-01 15:13:19.138,28.52,20.63,-2.66,0.35,0.48,0.8,-0.42,0.4,-1.75,30.8,9.44,-0.13,0.16,0.49,0.81,-2.05,1.75,0.66
1900-01-01 15:13:19.232,28.33,20.43,-2.77,0.35,0.47,0.81,0.02,-1.13,-0.34,30.58,9.36,-0.04,0.16,0.49,0.81,-1.73,1.33,0.41
1900-01-01 15:13:19.326,28.12,21.02,-2.66,0.36,0.48,0.81,-0.29,-0.84,0.92,30.08,9.82,0.02,0.16,0.48,0.81,-1.62,1.41,0.55
1900-01-01 15:13:19.373,28.53,20.89,-2.37,0.36,0.48,0.8,-0.03,-0.15,0.9,30.34,9.52,0.09,0.16,0.48,0.81,-1.39,1.5,0.48
1900-01-01 15:13:19.469,28.4,21.68,-2.07,0.36,0.47,0.79,1.12,-2.82,3.13,30.4,9.85,0.16,0.16,0.49,0.81,-1.0,-0.45,0.77
1900-01-01 15:13:19.519,29.52,22.12,-1.44,0.38,0.5,0.8,3.77,-5.47,3.21,30.97,9.97,0.26,0.17,0.49,0.81,-0.15,-0.61,0.41
1900-01-01 15:13:19.611,29.2,22.83,-0.79,0.39,0.5,0.79,3.27,-5.18,1.03,30.64,10.24,0.32,0.17,0.49,0.81,-0.56,-0.08,0.44
1900-01-01 15:13:19.712,28.95,23.5,-0.48,0.41,0.5,0.8,1.42,-1.46,-0.15,30.9,10.37,0.38,0.17,0.49,0.81,-0.45,1.27,0.5
1900-01-01 15:13:19.753,28.88,23.56,-0.34,0.41,0.49,0.8,-1.02,3.76,-0.2,30.95,10.44,0.44,0.17,0.5,0.81,-1.44,3.96,0.45
1900-01-01 15:13:19.853,29.08,23.22,-0.21,0.39,0.48,0.77,-3.15,5.02,1.31,30.74,9.82,0.5,0.16,0.49,0.81,-2.16,2.75,0.74
1900-01-01 15:13:19.900,30.45,22.72,0.14,0.39,0.51,0.77,0.12,0.05,-0.24,31.26,9.45,0.61,0.16,0.5,0.81,-0.95,1.0,0.05
1900-01-01 15:13:20.003,29.22,22.99,0.27,0.4,0.49,0.79,2.1,-2.29,-3.35,30.57,10.14,0.61,0.17,0.49,0.81,-0.17,0.23,-0.82
1900-01-01 15:13:20.042,29.3,22.88,-0.08,0.4,0.5,0.8,1.21,-0.65,-3.37,31.03,10.21,0.47,0.17,0.5,0.81,0.08,1.24,-1.12
1900-01-01 15:13:20.145,29.71,22.61,-0.44,0.38,0.5,0.78,0.41,0.51,-1.63,31.2,9.96,0.29,0.17,0.5,0.8,0.15,1.33,-0.55
1900-01-01 15:13:20.231,30.59,22.31,-0.53,0.38,0.51,0.78,0.31,0.41,-2.05,31.82,9.49,0.2,0.16,0.51,0.8,-0.3,1.32,-0.54
1900-01-01 15:13:20.279,30.47,22.28,-0.68,0.38,0.51,0.78,0.48,-0.5,-3.15,32.13,9.77,0.11,0.16,0.51,0.8,-0.39,-0.24,-0.71
1900-01-01 15:13:20.371,30.17,22.26,-1.0,0.38,0.51,0.78,-0.02,-0.71,-2.72,31.94,10.07,-0.01,0.17,0.51,0.8,0.5,1.24,0.47
1900-01-01 15:13:20.466,30.52,21.94,-1.26,0.38,0.51,0.78,1.44,-1.02,-2.05,32.27,9.47,0.06,0.16,0.51,0.8,-0.19,-0.54,-0.69
1900-01-01 15:13:20.518,30.87,22.31,-1.41,0.38,0.51,0.77,0.37,-0.78,-1.18,32.56,10.15,-0.06,0.17,0.52,0.79,0.84,1.95,-0.15
1900-01-01 15:13:20.609,31.29,22.4,-1.43,0.38,0.52,0.76,-0.37,-1.47,-0.22,32.62,10.17,-0.09,0.17,0.52,0.79,-0.8,-0.08,0.37
1900-01-01 15:13:20.655,31.36,22.51,-1.31,0.38,0.52,0.77,0.35,-2.91,-0.13,33.01,10.02,-0.04,0.17,0.52,0.79,-0.34,0.54,0.24
1900-01-01 15:13:20.750,31.25,22.95,-1.17,0.4,0.53,0.77,0.78,-2.76,-0.85,32.93,10.34,-0.01,0.17,0.52,0.79,0.06,0.52,-0.05
1900-01-01 15:13:20.849,31.08,23.29,-1.14,0.4,0.52,0.77,-0.84,-1.05,-0.92,32.86,10.69,-0.03,0.18,0.52,0.79,-1.19,0.72,-0.01
1900-01-01 15:13:20.905,31.31,23.02,-1.12,0.39,0.52,0.76,-1.21,-0.06,-0.4,32.99,10.27,-0.04,0.17,0.52,0.79,-1.25,1.25,0.3
1900-01-01 15:13:20.988,31.58,23.27,-1.02,0.4,0.53,0.76,-0.9,-1.0,-0.49,33.23,10.49,0.0,0.18,0.53,0.79,-1.24,0.76,0.34
1900-01-01 15:13:21.039,31.12,23.4,-0.94,0.4,0.52,0.76,0.18,-2.28,-0.47,33.02,10.69,0.04,0.18,0.52,0.79,-0.88,0.39,0.19
1900-01-01 15:13:21.132,31.06,23.63,-0.85,0.41,0.52,0.77,0.32,-2.3,-0.23,32.92,10.74,0.06,0.18,0.52,0.79,-0.61,0.44,0.34
1900-01-01 15:13:21.230,31.34,23.93,-0.73,0.41,0.53,0.76,0.05,-1.45,-0.82,33.2,10.7,0.1,0.18,0.53,0.79,-0.79,1.25,-0.25
1900-01-01 15:13:21.274,30.89,24.26,-0.69,0.42,0.52,0.76,-0.45,-0.28,-0.81,32.85,11.06,0.06,0.18,0.52,0.79,-1.23,1.27,0.07
1900-01-01 15:13:21.368,31.3,23.88,-0.66,0.41,0.52,0.76,-1.23,0.41,-0.19,33.11,10.82,0.06,0.18,0.53,0.78,-1.5,1.37,0.45
1900-01-01 15:13:21.416,31.5,24.08,-0.53,0.41,0.53,0.76,-0.67,0.16,-1.07,33.35,10.87,0.12,0.18,0.53,0.78,-1.32,1.41,0.04
1900-01-01 15:13:21.511,31.06,24.1,-0.53,0.41,0.52,0.76,-0.17,-0.39,-1.23,33.11,10.84,0.12,0.18,0.53,0.79,-1.3,1.0,-0.05
1900-01-01 15:13:21.604,31.37,23.84,-0.56,0.41,0.52,0.76,-0.37,-0.66,-0.93,33.22,10.72,0.1,0.18,0.53,0.78,-1.27,0.99,0.11
1900-01-01 15:13:21.653,31.14,24.2,-0.55,0.41,0.52,0.76,-0.19,-0.69,-1.02,33.25,11.0,0.11,0.18,0.53,0.78,-1.08,1.11,0.1
1900-01-01 15:13:21.746,31.17,24.09,-0.54,0.41,0.52,0.76,-0.4,-0.08,-0.76,33.23,10.69,0.11,0.18,0.53,0.78,-1.16,1.37,0.26
1900-01-01 15:13:21.841,31.26,24.16,-0.5,0.41,0.53,0.76,-0.69,0.1,-0.37,33.0,11.22,0.15,0.19,0.52,0.79,-1.22,1.66,0.27
1900-01-01 15:13:21.889,31.27,24.08,-0.4,0.41,0.52,0.76,-0.41,-0.56,-0.62,33.07,10.85,0.18,0.18,0.52,0.78,-1.03,1.14,0.15
1900-01-01 15:13:21.983,31.19,24.27,-0.33,0.42,0.52,0.76,0.1,-1.05,-0.9,33.29,11.08,0.19,0.19,0.53,0.79,-0.7,0.98,-0.01
1900-01-01 15:13:22.034,31.25,24.23,-0.31,0.41,0.52,0.76,-0.53,-0.44,-0.8,33.42,10.92,0.18,0.18,0.53,0.78,-1.11,1.43,0.08
