global time, time (s), rotation_x, rotation_y, falcon_x, falcon_y, falcon_z
 15:09:16.220,0.02,0,0,0,0,0
 15:09:16.225,0.0965215,0,0,0,0,0
 15:09:16.237,0.1003005,0,0,0,0,0
 15:09:16.273,0.1400808,0,0,0,0,0
 15:09:16.362,0.230559,0,0,0,0,0
 15:09:16.486,0.3527638,0,0,0,0,0
 15:09:16.606,0.4733172,0,0,0,0,0
 15:09:16.733,0.6007017,0,0,0,0,0
 15:09:16.864,0.730274,0,0,0,0,0
 15:09:16.983,0.8506827,0,0,0,0,0
 15:09:17.109,0.9764023,0,0,0,0,0
 15:09:17.239,1.107052,0,0,0,0,0
 15:09:17.373,1.240685,0,0,0,0,0
 15:09:17.503,1.370099,0,0,0,0,0
 15:09:17.633,1.501452,0,0,0,0,0
 15:09:17.766,1.632715,0,0,0,0,0
 15:09:17.888,1.75622,0,0,0,0,0
 15:09:18.015,1.882911,0,0,0,0,0
 15:09:18.135,2.002514,0,0,0,0,0
 15:09:18.264,2.129807,0,0,0,0,0
 15:09:18.396,2.262073,0,0,0,0,0
 15:09:18.532,2.397847,0,0,0,0,0
 15:09:18.669,2.535296,0,0,0,0,0
 15:09:18.805,2.672266,0,0,0,0,0
 15:09:18.936,2.803441,0,0,0,0,0
 15:09:19.069,2.93673,0,0,0,0,0
 15:09:19.201,3.069106,0,0,0,0,0
 15:09:19.333,3.200682,0,0,0,0,0
 15:09:19.468,3.333693,0,0,0,0,0
 15:09:19.597,3.464825,0,0,0,0,0
 15:09:19.738,3.591928,0,0,0,0,0
 15:09:20.042,3.722685,0,0,0,0,0
 15:09:20.178,4.044673,0,0,0,0,0
 15:09:20.417,4.268637,0,0,0,0,0
 15:09:20.433,4.300139,0,0,0,0,0
 15:09:20.471,4.339934,0,0,0,0,0
 15:09:20.549,4.413861,0,0,0,0,0
 15:09:20.684,4.551265,0,0,-0.250248,0.588301,0.526577
 15:09:20.839,4.694305,0,0,-0.309871,1.83561,1.23141
 15:09:20.964,4.830372,0,0,-0.242427,2.67315,1.78056
